b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_dur6,b_dur9,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.3725,-1.25385,-1.63243,-2.57455,-3.22843,-0.1889,0.0227597,0.0769176,-0.0532024,0.0734971,1.10696,0.477705,0.588028,0.900891,2.20482,2.10228,0.492446,1.48652,1.57709,2.42033,-0.86918,-1.02991,-0.212521,0.0659229,-0.337841,-0.821318,-1.52967,-3.48574,-0.22899
-2.29767,-1.1285,-1.43261,-2.45013,-2.99376,-0.121415,0.0759173,0.0819299,-0.00068346,-0.0282357,1.12759,0.415605,0.422269,0.852138,2.13209,1.86369,0.227917,1.18458,1.296,2.19087,-0.905648,-1.06678,-0.211115,0.0580673,-0.310759,-0.831801,-1.56284,-3.54916,-0.219082
-2.18834,-1.06901,-1.45585,-2.52419,-2.86256,-0.287246,-0.165167,0.0494932,-0.024486,-0.253283,1.20826,0.508753,0.516571,0.838779,2.14336,2.10144,0.571573,1.33849,1.65104,2.37107,-0.913361,-0.993393,-0.195732,0.00657138,-0.306978,-0.7368,-1.52704,-3.54141,-0.251228
-2.20626,-1.30829,-1.61523,-2.49281,-3.12747,-0.480568,-0.189463,-0.0510887,-0.115996,-0.188292,0.959963,0.371933,0.593399,0.781952,1.87007,2.06969,0.64751,1.47568,1.40002,2.50759,-0.907579,-1.08492,-0.15028,0.0711224,-0.361636,-0.740346,-1.54921,-3.50424,-0.188669
-2.28969,-1.36007,-1.59667,-2.56369,-3.15392,-0.230683,-0.0757719,-0.00551084,-0.0416383,-0.264522,1.16065,0.737793,0.657639,1.00813,2.37071,1.99304,0.659468,1.44039,1.59218,2.54274,-0.838627,-1.02591,-0.157371,-0.0425825,-0.328294,-0.751833,-1.49475,-3.50087,-0.210246
-2.44487,-1.38044,-1.65838,-2.65628,-3.25611,0.0702192,0.1857,0.199128,0.22159,0.0588963,1.0638,0.320392,0.618443,0.942619,2.09895,2.08754,0.606532,1.47655,1.56245,2.47888,-0.882788,-1.04236,-0.205524,0.0379502,-0.356103,-0.822225,-1.49504,-3.43447,-0.183485
-2.42832,-1.25439,-1.60226,-2.5953,-3.11543,-0.127843,-0.0932258,0.0798473,-0.0130352,-0.135966,1.4427,0.728048,0.766055,1.15055,2.31228,2.2029,0.823688,1.51651,1.6655,2.66707,-0.911275,-1.02671,-0.228536,-0.0252495,-0.28805,-0.814398,-1.49689,-3.51511,-0.206023
-2.43542,-1.32407,-1.59044,-2.56049,-3.35489,-0.0986926,-0.0705591,0.0801315,-0.100168,-0.0948952,0.973449,0.399395,0.583611,0.858362,2.18732,2.21561,0.618393,1.35928,1.61812,2.62749,-0.865119,-1.0499,-0.204722,-0.0079046,-0.368828,-0.888803,-1.50485,-3.50537,-0.214716
-2.55452,-1.27312,-1.58816,-2.64445,-3.23406,0.0724414,0.0816669,0.0915907,0.20207,0.22235,1.29959,0.532285,0.629808,0.991258,2.11768,2.22574,0.58314,1.41096,1.70624,2.51498,-0.845199,-1.05262,-0.24059,-0.0445507,-0.336721,-0.773772,-1.49487,-3.45401,-0.239848
-2.3598,-1.32333,-1.6182,-2.63303,-3.33585,-0.105051,0.0755597,0.160402,0.266819,0.0793953,1.06037,0.411721,0.574123,0.934763,2.19482,1.97742,0.516321,1.32953,1.42228,2.57952,-0.85092,-1.04811,-0.132519,0.0351236,-0.342672,-0.838927,-1.52526,-3.49826,-0.246215
-2.29946,-1.21993,-1.51382,-2.3036,-3.22452,-0.0359007,0.093339,0.137964,0.0832842,0.0347853,1.28035,0.611989,0.601494,0.822339,2.46209,1.85267,0.36447,1.25624,1.25127,2.29111,-0.839303,-1.00682,-0.210575,-0.0624205,-0.29083,-0.815285,-1.5174,-3.48776,-0.217187
-2.44927,-1.30016,-1.55616,-2.61628,-3.09066,-0.16727,0.0192253,-0.0726232,0.0141932,-0.0940477,0.952737,0.36142,0.539351,0.953671,2.13367,2.22162,0.60218,1.47245,1.58913,2.41418,-0.886883,-1.03885,-0.16817,0.0255504,-0.354085,-0.785218,-1.51253,-3.51911,-0.193009
-2.17504,-0.952267,-1.48748,-2.40259,-2.78576,-0.454236,-0.367439,-0.0406793,-0.131035,-0.529721,1.06806,0.485332,0.642644,0.693939,2.23421,2.00857,0.456129,1.42695,1.41317,2.34566,-0.851455,-1.06568,-0.243088,-0.000549139,-0.312041,-0.780764,-1.54129,-3.57994,-0.235107
-2.61375,-1.4556,-1.59164,-2.6176,-3.36993,-0.136927,-0.0566373,0.00415383,-0.0657644,-0.14656,1.33763,0.580584,0.526189,0.964582,2.4112,2.37442,0.788227,1.48082,1.83578,2.65567,-0.86615,-1.00011,-0.208315,0.0154117,-0.3408,-0.796335,-1.5549,-3.43274,-0.197659
-2.46194,-1.32661,-1.55361,-2.40744,-3.25621,-0.0104188,-0.009436,0.129982,0.0930728,0.0486329,1.18043,0.583943,0.552628,0.839262,2.31482,2.05754,0.615692,1.37837,1.39508,2.54837,-0.863601,-1.03693,-0.181885,-0.0385682,-0.314512,-0.786568,-1.5365,-3.5564,-0.236621
-2.59418,-1.4176,-1.6895,-2.65507,-3.32074,-0.0118921,0.00495484,0.0551714,0.106298,-0.199658,1.31088,0.661593,0.670929,0.821037,2.36429,2.29372,0.70171,1.49676,1.62962,2.69643,-0.889065,-1.03933,-0.182981,0.013461,-0.294498,-0.751928,-1.52213,-3.45868,-0.195729
-2.42071,-1.29145,-1.5136,-2.41234,-3.24656,-0.0177186,0.158776,0.143549,0.233739,0.161299,1.31621,0.587215,0.619575,0.828334,2.30178,2.00009,0.504089,1.25988,1.2306,2.42284,-0.849261,-1.04455,-0.197889,-0.00952081,-0.376859,-0.881212,-1.49044,-3.50105,-0.247953
-2.16297,-1.163,-1.54796,-2.54711,-3.28516,-0.1831,-0.109626,0.166852,0.160892,0.02913,1.0294,0.545967,0.610584,0.880599,2.34858,1.85514,0.389304,1.23138,1.21408,2.36675,-0.857502,-1.00989,-0.146428,0.0320266,-0.328939,-0.8063,-1.51567,-3.46344,-0.227629
-2.57809,-1.34387,-1.5755,-2.66066,-3.20072,-0.145025,-0.0476711,-0.022228,-0.106072,-0.197944,1.41922,0.657977,0.51473,1.07821,2.27908,2.41657,0.789763,1.48453,1.88881,2.73307,-0.94037,-1.07726,-0.192443,0.0123694,-0.310199,-0.786052,-1.51964,-3.5063,-0.200152
-2.35871,-1.1991,-1.48773,-2.50705,-2.95866,-0.350109,-0.127256,-0.115724,-0.314593,-0.231812,0.992546,0.321958,0.542732,0.888214,2.01055,2.02296,0.471778,1.33916,1.51102,2.32123,-0.890788,-1.04443,-0.1886,0.0215812,-0.265287,-0.794203,-1.5301,-3.51052,-0.223939
-2.15535,-1.10967,-1.6174,-2.5495,-3.05309,-0.218921,-0.0236365,0.0824672,0.112816,-0.059469,1.01242,0.366795,0.594176,0.817325,2.01478,1.93603,0.455045,1.43716,1.46533,2.47096,-0.902987,-1.03537,-0.137827,0.0593816,-0.296259,-0.711566,-1.50963,-3.46929,-0.220242
-2.41414,-1.51616,-1.57179,-2.70806,-3.29041,-0.392977,-0.119403,-0.0467862,-0.0532755,-0.272298,1.50422,0.923524,0.80326,1.36859,2.38904,2.26729,0.957678,1.45922,1.75551,2.76355,-0.890228,-0.993838,-0.152674,-0.00957602,-0.332636,-0.855771,-1.47141,-3.44815,-0.248161
-2.31576,-1.07631,-1.40703,-2.4008,-3.13539,-0.126658,-0.0564701,0.0662127,0.1441,-0.158301,1.16544,0.383937,0.449868,0.656195,2.25902,2.01998,0.355675,1.2702,1.50239,2.57487,-0.855528,-1.03666,-0.204362,-0.00063857,-0.367133,-0.909026,-1.5206,-3.52505,-0.230644
-2.5114,-1.4093,-1.63391,-2.61181,-3.24684,-0.291389,-0.152742,0.0897768,0.0575208,-0.112383,1.27933,0.649736,0.565323,0.856767,2.27783,2.22403,0.722551,1.33922,1.57389,2.69043,-0.858011,-1.05684,-0.159707,0.0518362,-0.332663,-0.84468,-1.51041,-3.49132,-0.219958
-2.52054,-1.32003,-1.57435,-2.51323,-3.03605,-0.107738,-0.0148069,0.0688456,0.0386099,-0.168438,1.3435,0.536566,0.546842,0.607045,2.09887,2.04419,0.432017,1.26986,1.35734,2.19455,-0.932799,-1.08727,-0.15593,0.0832566,-0.335453,-0.830361,-1.51902,-3.52178,-0.217939
-2.5245,-1.32146,-1.53733,-2.49977,-3.33351,-0.287674,-0.182867,-0.0376575,-0.237375,-0.144413,1.24265,0.497343,0.387016,0.753228,2.27262,2.14129,0.57959,1.43235,1.48295,2.65175,-0.866504,-1.05487,-0.158848,0.0181976,-0.353535,-0.841179,-1.50924,-3.51142,-0.188177
-2.39443,-1.27833,-1.57939,-2.56107,-3.28926,-0.140508,-0.0653512,0.0913606,0.0132727,-0.0123469,1.21013,0.612838,0.505657,0.967301,2.33812,2.05706,0.520615,1.37243,1.3566,2.45684,-0.816841,-1.00446,-0.207712,0.0164224,-0.301037,-0.812957,-1.48984,-3.43067,-0.189702
-2.50758,-1.31744,-1.58959,-2.58386,-3.15634,-0.154547,-0.174767,0.000224707,-0.194952,-0.0850586,1.40126,0.619513,0.612279,1.0675,2.24523,2.16103,0.651243,1.42126,1.58652,2.45064,-0.914616,-1.09508,-0.128715,0.0699079,-0.358401,-0.823889,-1.54612,-3.48566,-0.177222
-2.41708,-1.38757,-1.69278,-2.67982,-3.12491,-0.241762,-0.0464327,0.111311,-0.0625796,-0.104178,1.24352,0.64021,0.646368,1.07938,2.22553,2.04172,0.587853,1.52229,1.79265,2.44317,-0.828485,-1.05006,-0.149907,0.0378286,-0.371992,-0.818271,-1.57733,-3.50432,-0.209424
-2.50796,-1.39241,-1.66442,-2.64518,-3.24178,-0.0347851,0.104198,0.0691995,0.0207277,-0.0778826,1.13994,0.580562,0.657094,1.09678,2.43178,2.13922,0.644028,1.49456,1.68626,2.70678,-0.840924,-1.05971,-0.202694,-0.0299263,-0.394847,-0.856134,-1.54746,-3.54684,-0.222736
-2.48673,-1.41092,-1.52703,-2.52726,-3.07488,-0.0420233,0.107127,-0.000352257,0.0186368,-0.170157,1.25859,0.644048,0.653849,0.974662,2.29418,2.10757,0.641995,1.39658,1.54099,2.53315,-0.916809,-1.08016,-0.182795,-0.0558283,-0.276036,-0.793341,-1.52029,-3.49292,-0.261378
-2.19334,-1.01469,-1.40069,-2.26638,-2.88167,-0.0908608,-0.0709399,0.0764036,-0.00608048,0.00215848,1.23469,0.57242,0.516923,0.967988,2.19878,1.89478,0.383913,1.28099,1.35527,2.2472,-0.924995,-1.10222,-0.210799,-0.069314,-0.298413,-0.810666,-1.51342,-3.52332,-0.240757
-2.54046,-1.34517,-1.6315,-2.76316,-3.15345,-0.306504,-0.0533286,0.139889,-0.109481,-0.239634,1.23978,0.430744,0.506148,1.05552,2.10346,2.40775,0.620258,1.4955,1.88616,2.42399,-0.869683,-1.04562,-0.218381,0.00377447,-0.355364,-0.78573,-1.52378,-3.51197,-0.151567
-2.31891,-1.29281,-1.50587,-2.46465,-3.06696,-0.161018,0.0044631,0.0747681,0.125182,-0.0505559,1.01432,0.582921,0.46895,0.685173,2.22376,2.07578,0.577269,1.33183,1.4076,2.4036,-0.86305,-1.06665,-0.168485,-0.0132343,-0.314985,-0.795598,-1.52501,-3.49342,-0.229556
-2.48166,-1.38875,-1.61739,-2.39724,-3.00812,-0.115291,-0.00254194,0.112006,-0.0375359,-0.266172,1.28548,0.669212,0.609644,0.746283,2.26534,2.32818,0.908006,1.52116,1.58746,2.62974,-0.921654,-1.03473,-0.196616,-0.00208315,-0.285725,-0.785324,-1.5294,-3.49712,-0.238558
-2.41096,-1.32296,-1.64042,-2.68589,-2.98624,-0.149299,0.00474718,-0.00444925,0.0907011,-0.109387,1.25724,0.661298,0.777339,1.08668,2.09147,2.17589,0.637913,1.57178,1.76858,2.29557,-0.861102,-1.02411,-0.20684,-0.0339143,-0.348313,-0.779395,-1.51566,-3.44233,-0.233423
-2.5242,-1.38329,-1.64337,-2.56757,-3.16452,-0.130858,0.0285364,0.0675542,-0.014259,-0.0690475,1.25293,0.463815,0.543784,0.993876,2.10825,2.35712,0.716739,1.52566,1.82132,2.63628,-0.866961,-1.04624,-0.155096,-0.000628151,-0.323086,-0.793826,-1.55295,-3.49756,-0.229928
-2.27185,-1.21745,-1.43793,-2.23329,-3.12332,0.0840127,0.132086,0.12801,0.0289266,0.0589833,0.86969,0.348123,0.475625,0.367444,2.14166,1.97368,0.565084,1.28643,1.31808,2.53602,-0.911427,-1.03529,-0.178054,0.0344144,-0.298446,-0.828126,-1.50611,-3.50853,-0.293626
-2.38658,-1.21286,-1.629,-2.86848,-3.13532,-0.163136,-0.0957995,0.085244,0.16729,-0.0855993,1.35312,0.551937,0.600969,1.04483,2.37083,2.19752,0.762465,1.49945,1.91924,2.69617,-0.854666,-1.04669,-0.14771,0.0704463,-0.329376,-0.81169,-1.4895,-3.50584,-0.282877
-2.29833,-1.18333,-1.48239,-2.4179,-2.85199,-0.161097,-0.0404477,0.0437009,-0.0621367,-0.248854,1.1122,0.378971,0.47335,0.733033,1.84531,1.9605,0.409068,1.21074,1.29307,2.06048,-0.870386,-1.07398,-0.128722,0.0550146,-0.293401,-0.738852,-1.51343,-3.44078,-0.188769
-2.08482,-1.05834,-1.48348,-2.51069,-2.7643,-0.34764,-0.221747,-0.00682057,-0.0547016,-0.116387,0.927303,0.37674,0.463929,0.828184,1.75035,1.96109,0.535588,1.3597,1.69047,2.15271,-0.816458,-1.014,-0.135533,0.0358171,-0.303365,-0.747383,-1.47689,-3.42456,-0.20992
-2.31761,-1.40313,-1.67703,-2.7323,-3.17931,-0.338156,-0.214839,-0.0703333,-0.0726772,-0.305191,1.20328,0.614695,0.710006,1.08827,2.16584,1.95526,0.586034,1.45542,1.55257,2.46035,-0.816537,-1.07318,-0.146793,0.0481711,-0.328027,-0.805368,-1.4964,-3.42956,-0.216042
-2.17482,-1.24189,-1.64537,-2.5201,-2.9525,-0.325323,-0.0794659,0.116895,-0.0240276,-0.135283,1.08294,0.549914,0.687662,1.00837,2.17275,2.07956,0.61517,1.43848,1.61486,2.31915,-0.892914,-1.05886,-0.163036,0.00818591,-0.324326,-0.805725,-1.55073,-3.54824,-0.207851
-2.48399,-1.40989,-1.51468,-2.66629,-3.34938,-0.0745488,0.067428,0.0673992,0.108766,0.112636,1.19407,0.51759,0.457549,0.832403,2.19186,2.06445,0.601814,1.37732,1.55735,2.56114,-0.920323,-1.07872,-0.198739,0.0513021,-0.323748,-0.843269,-1.50747,-3.46643,-0.214477
-2.17492,-1.14056,-1.46303,-2.40482,-2.99006,-0.295364,-0.113081,-0.0997758,-0.00876963,-0.199249,1.22712,0.472998,0.617245,0.819113,2.11419,1.91048,0.455191,1.3827,1.37029,2.27766,-0.86679,-1.05159,-0.185154,-0.0382256,-0.375839,-0.834894,-1.53631,-3.51466,-0.2422
-2.32535,-1.26088,-1.56496,-2.39909,-3.10142,-0.215071,0.0456173,0.101159,0.0480075,-0.126398,1.17301,0.600343,0.613464,0.831586,2.32446,1.97897,0.564517,1.36736,1.37301,2.50142,-0.922902,-1.10491,-0.221926,-0.0137332,-0.342063,-0.871955,-1.53706,-3.56923,-0.226087
-2.26753,-1.16037,-1.55783,-2.3176,-3.20113,-0.0414692,0.0109513,0.142538,0.185978,0.0312801,1.16723,0.537018,0.606258,0.86056,2.46899,1.95595,0.448134,1.40708,1.19431,2.44862,-0.870981,-1.02762,-0.183173,-0.043876,-0.314849,-0.831552,-1.50739,-3.52187,-0.288325
-2.08621,-1.00806,-1.46682,-2.34943,-2.84782,-0.350936,-0.0386522,0.0618268,0.0552694,0.0531052,0.939965,0.185517,0.488019,0.667412,1.73407,1.97134,0.423384,1.33164,1.43549,2.18012,-0.893329,-1.02113,-0.190825,-0.00670442,-0.319789,-0.798408,-1.48243,-3.46865,-0.213594
-2.44678,-1.36477,-1.61642,-2.76689,-3.28513,-0.241853,-0.0875998,-0.0365629,-0.0347862,-0.146912,1.41183,0.558346,0.526166,0.993745,2.27275,2.26441,0.657357,1.42345,1.63848,2.62317,-0.893291,-1.05963,-0.105949,0.172318,-0.30031,-0.723547,-1.54436,-3.45734,-0.182672
-2.34856,-1.31808,-1.55558,-2.48235,-3.08761,-0.211849,-0.0772345,0.0961256,0.152939,-0.149707,1.30039,0.680274,0.648623,0.736783,2.13768,2.10732,0.626869,1.28252,1.28961,2.29407,-0.812219,-1.01036,-0.194326,0.00724849,-0.321687,-0.816113,-1.49654,-3.45159,-0.21695
-2.28549,-1.16884,-1.42433,-2.3396,-3.10008,-0.231808,-0.0573458,-0.107339,-0.0235885,-0.0863792,1.26681,0.678083,0.621021,0.819488,2.41894,1.98966,0.490582,1.30843,1.11162,2.4427,-0.852423,-1.04519,-0.136436,0.0717578,-0.340014,-0.76102,-1.52802,-3.46881,-0.192881
-2.39799,-1.39574,-1.64739,-2.57185,-3.28273,-0.283952,-0.182926,0.0361471,-0.0402054,-0.196149,1.25565,0.722649,0.679274,1.00944,2.3394,2.0884,0.72679,1.41459,1.66259,2.50824,-0.911104,-1.04735,-0.173702,0.0085808,-0.320192,-0.794814,-1.51839,-3.44004,-0.195032
-2.52713,-1.3813,-1.64322,-2.66703,-3.42334,-0.123674,0.0287948,0.0809282,0.097618,-0.0450395,1.32221,0.685791,0.759002,1.06968,2.69356,2.12427,0.570999,1.48464,1.65217,2.66501,-0.875537,-0.987198,-0.210506,0.0385618,-0.351634,-0.803041,-1.51564,-3.50096,-0.233638
-2.20835,-1.19355,-1.44673,-2.30266,-2.84838,-0.31605,-0.146959,-0.0634572,-0.271958,-0.143259,1.13699,0.564844,0.577811,0.922689,1.92216,1.94714,0.420515,1.22247,1.44318,2.10718,-0.887947,-1.03461,-0.160146,0.0213102,-0.327755,-0.757823,-1.53692,-3.47302,-0.207714
-2.2816,-1.27334,-1.51855,-2.2758,-3.061,-0.151827,0.0554619,0.139098,-0.116848,0.0425243,1.04618,0.47638,0.596304,0.715496,2.08336,2.04905,0.653908,1.31564,1.45497,2.46817,-0.873131,-1.00771,-0.175332,0.0026062,-0.32051,-0.825998,-1.48711,-3.47579,-0.227505
-2.35236,-1.3118,-1.52832,-2.49595,-3.10536,-0.126417,0.0368666,-0.0212813,0.0810691,0.157032,0.933272,0.408515,0.505645,0.878766,1.93031,1.97462,0.504045,1.30979,1.35086,2.22216,-0.842792,-1.03446,-0.193907,-0.00668466,-0.336284,-0.767861,-1.54046,-3.45524,-0.15304
-2.41108,-1.30039,-1.55683,-2.48086,-3.19472,-0.120491,-0.0538346,0.000866059,-0.108351,-0.161467,1.1454,0.552411,0.655672,0.933802,2.19805,2.17294,0.653837,1.44843,1.45842,2.72881,-0.86261,-1.05522,-0.165676,0.0601453,-0.358697,-0.836113,-1.50588,-3.46491,-0.217351
-2.49907,-1.53299,-1.60223,-2.63605,-3.60358,-0.136466,0.0402256,0.11742,0.0173514,0.0933976,1.37433,0.816551,0.698081,1.01523,2.71522,2.28821,0.827381,1.36562,1.77782,2.94188,-0.946878,-1.097,-0.139366,0.010053,-0.309763,-0.780436,-1.49461,-3.54824,-0.251872
-2.62632,-1.47803,-1.64172,-2.73916,-3.48231,-0.0129234,0.180344,0.127088,0.195937,0.0662574,1.22847,0.558259,0.700075,0.917771,2.31862,2.29029,0.757614,1.44366,1.68451,2.86698,-0.919112,-1.02022,-0.201578,0.0433442,-0.366395,-0.866517,-1.51042,-3.54883,-0.253028
-2.1556,-1.02797,-1.30017,-2.24063,-2.96366,-0.140759,-0.106044,-0.0533867,0.0946975,0.0122224,1.12375,0.439398,0.509218,0.740103,2.15685,1.79661,0.378413,1.11043,1.29621,2.25994,-0.776005,-0.99289,-0.171935,0.00965091,-0.344993,-0.866035,-1.50031,-3.42281,-0.23142
-2.15179,-1.08056,-1.41931,-2.21524,-2.85784,-0.377455,-0.162931,-0.0744346,0.0197244,-0.262409,1.08708,0.406251,0.52899,0.687058,1.87367,1.91786,0.386478,1.25085,1.10121,2.35409,-0.895929,-1.04746,-0.178009,0.00231946,-0.349936,-0.871277,-1.51284,-3.51236,-0.231939
-2.15573,-1.08451,-1.48681,-2.33239,-2.91163,-0.211489,-0.0409411,0.0653668,-0.0168435,-0.174381,0.977008,0.400221,0.431094,0.574118,2.05732,1.86967,0.324379,1.19802,1.32146,2.3893,-0.862718,-1.03681,-0.160679,0.00770855,-0.283768,-0.780503,-1.54387,-3.49855,-0.229764
-2.47532,-1.36955,-1.6031,-2.62067,-3.35543,-0.265125,-0.138718,0.096803,0.0139994,-0.118574,1.40092,0.663103,0.556713,0.803131,2.54487,2.36477,0.791165,1.37253,1.56111,2.92461,-0.956936,-1.0857,-0.160506,0.0357569,-0.311078,-0.796714,-1.5493,-3.53572,-0.215116
-2.43284,-1.31344,-1.51347,-2.50806,-3.22358,-0.258484,-0.0454547,0.0242661,-0.0714772,-0.115773,1.19943,0.612544,0.556272,0.971507,2.22271,2.25439,0.846588,1.44405,1.80922,2.86033,-0.891774,-1.00594,-0.233257,-0.0395494,-0.330292,-0.773555,-1.50771,-3.51981,-0.234293
-2.40663,-1.26706,-1.59465,-2.40806,-3.19547,-0.0563338,0.0232633,0.174237,-0.0331872,-0.131448,1.26921,0.549581,0.556406,0.836001,2.31573,2.112,0.662924,1.31699,1.39016,2.66238,-0.8883,-1.06305,-0.157934,0.0160482,-0.3111,-0.783766,-1.47836,-3.48144,-0.23499
-2.12144,-1.07601,-1.46715,-2.25762,-3.00194,-0.453982,-0.223913,0.0038173,-0.198018,-0.239668,0.914694,0.458526,0.611452,0.808873,2.16575,2.03304,0.499434,1.42451,1.54659,2.42381,-0.872648,-1.05285,-0.172716,-0.0594825,-0.375245,-0.872134,-1.55902,-3.51618,-0.236231
-2.45064,-1.34659,-1.60192,-2.59858,-3.10441,-0.0687545,0.11673,0.0185833,-0.027795,0.0761934,1.20687,0.399943,0.452753,0.928817,2.04285,2.30071,0.724751,1.54088,1.73144,2.50162,-0.897719,-1.07717,-0.137092,0.0396574,-0.321832,-0.806902,-1.51737,-3.46575,-0.233017
-2.27545,-1.23352,-1.59413,-2.65864,-3.02544,-0.23565,-0.139301,0.0623369,0.125619,-0.214306,1.05864,0.517283,0.581188,0.95797,2.14744,2.00972,0.633603,1.43953,1.5704,2.50078,-0.827495,-1.06954,-0.191184,0.0253687,-0.318652,-0.801954,-1.5193,-3.51046,-0.21328
-2.42264,-1.33723,-1.47299,-2.52655,-3.23868,-0.059237,-0.0689158,-0.0826259,0.040368,-0.230049,1.14458,0.541029,0.57863,0.763235,2.28063,2.09643,0.609718,1.28464,1.52547,2.56843,-0.870481,-1.04915,-0.177698,0.0182794,-0.300857,-0.820313,-1.56785,-3.50978,-0.207713
-2.28964,-1.16016,-1.56406,-2.60583,-3.20603,-0.313842,-0.167103,0.0356263,0.0290427,-0.00331739,1.22806,0.657052,0.769785,1.07715,2.42744,2.15751,0.595238,1.39858,1.58149,2.66462,-0.892603,-1.08966,-0.159383,0.00338198,-0.31557,-0.8113,-1.5793,-3.60277,-0.275918
-2.54844,-1.4517,-1.66266,-2.91389,-3.33633,-0.0240411,0.106077,0.0790225,0.276952,0.0293116,1.29732,0.674044,0.619635,1.17568,2.32591,2.13267,0.727618,1.46189,1.79231,2.5708,-0.822028,-1.0416,-0.156354,0.0436292,-0.313874,-0.798848,-1.5344,-3.49835,-0.226006
-2.48665,-1.40743,-1.49928,-2.72265,-3.2327,-0.210071,-0.0911316,-0.00772267,0.19684,-0.146982,1.11517,0.644969,0.40842,0.668376,2.21227,2.20761,0.811362,1.27472,1.47008,2.59321,-0.923843,-1.06779,-0.165404,0.0250852,-0.292302,-0.777933,-1.51816,-3.51513,-0.214295
-2.45049,-1.34733,-1.68724,-2.82082,-3.06491,0.0728489,0.0867252,0.071404,0.119646,-0.154895,1.0746,0.43638,0.660529,1.07803,1.93812,2.0818,0.591168,1.44705,1.66242,2.41976,-0.875162,-1.05006,-0.161,0.0137025,-0.292852,-0.715896,-1.52301,-3.49339,-0.193553
-2.28038,-1.28232,-1.72689,-2.59823,-2.91453,-0.241547,-0.0770935,0.0669929,0.0900668,-0.297133,1.20228,0.723762,0.777379,0.918979,2.17045,1.87711,0.480106,1.47711,1.44203,2.24309,-0.885899,-1.03421,-0.189231,-0.00920019,-0.326344,-0.728719,-1.55317,-3.51355,-0.210755
-2.22667,-1.21314,-1.49119,-2.41528,-3.05985,-0.182477,0.0632509,0.0939424,-0.10895,0.065078,0.992939,0.410471,0.47006,0.84438,2.02311,1.84819,0.438102,1.27967,1.42125,2.38954,-0.839372,-1.0335,-0.195913,0.0148441,-0.336727,-0.77575,-1.47289,-3.44763,-0.208511
-2.3173,-1.21417,-1.55823,-2.4297,-2.86437,-0.294606,-0.0774521,0.0133178,0.0121634,-0.236868,1.15355,0.493364,0.609455,0.768031,1.94882,2.11262,0.485964,1.39975,1.31818,2.17825,-0.814262,-1.00227,-0.157941,0.029266,-0.364903,-0.791387,-1.55624,-3.48811,-0.219472
-2.42818,-1.31093,-1.70337,-2.64769,-3.15055,-0.233834,-0.227381,0.0304888,0.0412981,-0.0442781,1.22843,0.507262,0.671808,0.898104,1.9828,2.00736,0.606846,1.41867,1.43766,2.3486,-0.882612,-1.02972,-0.179075,0.0353952,-0.316464,-0.76656,-1.49743,-3.41122,-0.212271
-2.26397,-1.32106,-1.55548,-2.4297,-3.17325,-0.221886,0.018248,0.119519,0.0557163,-0.0531338,1.0758,0.553526,0.585306,0.697085,2.17415,1.98425,0.571435,1.30659,1.31698,2.47267,-0.911681,-1.05042,-0.174536,-0.0414655,-0.398719,-0.83319,-1.55338,-3.51827,-0.213728
-2.30369,-1.32033,-1.51734,-2.44383,-3.19463,-0.0815246,0.172192,0.0894694,0.154145,0.0951882,1.09834,0.501012,0.51874,0.884404,2.10649,1.99142,0.571145,1.32523,1.39214,2.4017,-0.868222,-1.00559,-0.159279,0.0082679,-0.242048,-0.716754,-1.51273,-3.4668,-0.229024
-2.43749,-1.33812,-1.53875,-2.56761,-3.09677,-0.285612,-0.184138,-0.0977385,-0.231957,-0.223834,1.4684,0.795911,0.68297,1.26265,2.36651,2.14287,0.620666,1.41329,1.63793,2.55003,-0.857188,-1.05668,-0.185661,-0.0556985,-0.332638,-0.831665,-1.53843,-3.49878,-0.205415
-2.45551,-1.38621,-1.66534,-2.63692,-2.97809,-0.125721,0.0381577,0.0332843,0.00846307,0.0903113,1.26495,0.594323,0.679164,1.14676,1.89793,2.11895,0.628351,1.4432,1.62441,2.22409,-0.881948,-1.04118,-0.131816,-0.0298263,-0.306052,-0.776487,-1.5013,-3.51505,-0.255502
-2.36966,-1.26879,-1.59991,-2.5333,-3.10146,-0.257544,-0.206624,-0.00775917,-0.073726,-0.303604,1.07993,0.581645,0.539464,0.887563,2.19244,2.14557,0.764819,1.52912,1.62113,2.67375,-0.900296,-1.03103,-0.21784,0.0178857,-0.318581,-0.845105,-1.5176,-3.50718,-0.237849
