b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_dur2,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.44325,-1.2794,-1.60988,-2.61538,-3.16517,-0.212739,-0.0641732,0.00515175,-0.108603,0.0046989,1.14513,0.497956,0.592905,0.875977,2.02289,1.94558,0.40207,1.27441,1.56985,2.19779,-0.0134658,-0.105362,-0.0265112,-0.326172,-0.754621,-1.56261,-3.41572,-0.103861
-2.47234,-1.52655,-1.68004,-2.63194,-3.91754,-0.184598,0.004237,0.00677126,-0.117625,0.114298,1.0348,0.61739,0.591467,0.765091,2.82472,1.98609,0.571509,1.28741,1.39191,2.84957,-0.01466,-0.0552772,0.0137798,-0.35875,-0.771522,-1.57209,-3.45624,-0.124863
-2.33853,-1.28198,-1.66904,-2.69825,-3.36125,-0.329183,0.0127649,0.0373341,-0.0938329,0.0657163,1.00987,0.360133,0.596529,0.840004,2.10321,1.82915,0.364565,1.32198,1.46714,2.34791,-0.0140542,-0.111144,0.0409796,-0.334281,-0.783934,-1.59662,-3.51401,-0.144453
-2.57469,-1.28903,-1.66412,-2.6735,-3.02758,-0.18687,-0.120838,-0.0615082,0.0688161,-0.171714,1.19947,0.327459,0.48617,0.728591,1.77705,2.03862,0.440099,1.33902,1.29324,2.11397,-0.0134208,-0.0889479,-0.0145407,-0.364943,-0.799141,-1.60076,-3.46721,-0.0912614
-2.69599,-1.50728,-1.67297,-2.71816,-3.49076,0.00859039,0.0941188,0.140686,0.0615553,0.104882,1.17307,0.507129,0.518098,0.968906,2.17104,2.09875,0.49709,1.27709,1.50853,2.56237,-0.0136782,-0.113757,-0.0139001,-0.366474,-0.813671,-1.60523,-3.47248,-0.060035
-2.41068,-1.2394,-1.70849,-2.70385,-3.12155,-0.273444,-0.172844,-0.0338886,0.0149353,-0.00658115,1.05377,0.419525,0.528574,0.748862,2.00371,1.84567,0.369233,1.36057,1.39216,2.07749,-0.0140216,-0.0480934,0.0628909,-0.373319,-0.751987,-1.63853,-3.50093,-0.135264
-2.4074,-1.22485,-1.6366,-2.57117,-3.11618,-0.315152,-0.109348,-0.0241773,-0.0946716,-0.102298,0.824849,0.108063,0.451838,0.598863,1.77091,1.84319,0.298718,1.27518,1.3189,2.20414,-0.0145896,-0.116453,-0.0922707,-0.381113,-0.823503,-1.56972,-3.45376,-0.102734
-2.63068,-1.444,-1.76203,-2.71595,-3.211,-0.1272,0.0655412,0.0586285,0.0498899,0.00161199,1.42953,0.569543,0.638989,0.88125,2.09327,1.95323,0.385975,1.34157,1.34613,2.21186,-0.0141849,-0.105013,-0.0482526,-0.371754,-0.866704,-1.59133,-3.47482,-0.126783
-2.62114,-1.46525,-1.74618,-2.79806,-3.33673,0.0393254,-0.00536956,0.163826,-0.0162704,-0.00828616,1.00211,0.361742,0.391307,0.581075,1.94783,1.9004,0.456708,1.26307,1.33965,2.25078,-0.0147192,-0.0924502,0.0579946,-0.337998,-0.776218,-1.58032,-3.50963,-0.0988067
-2.60635,-1.41014,-1.70315,-2.86387,-3.29385,-0.0860773,-0.0665686,0.0599316,0.206997,-0.175163,1.25185,0.545695,0.537804,0.821935,2.26815,2.08088,0.57623,1.4321,1.57512,2.38705,-0.0142021,-0.074757,-0.0317016,-0.344389,-0.775878,-1.54502,-3.41996,-0.114972
-2.54334,-1.37109,-1.67689,-2.72008,-3.33852,-0.245135,-0.199132,0.00407124,-0.0448973,-0.146546,1.1674,0.522817,0.52037,0.721341,2.23937,2.07408,0.534306,1.4175,1.52284,2.42274,-0.015006,-0.0873784,-0.0095391,-0.369878,-0.844516,-1.58256,-3.48739,-0.149741
-2.51536,-1.40943,-1.75456,-2.77143,-3.27438,-0.325443,-0.125336,0.0102205,0.12559,-0.11315,1.05569,0.364675,0.685196,0.788987,2.05438,2.14406,0.642878,1.39868,1.47704,2.47785,-0.0146265,-0.11214,-0.00914639,-0.320623,-0.757178,-1.64349,-3.45849,-0.143675
-2.36408,-1.33385,-1.59589,-2.69029,-3.28198,-0.17856,-0.0719365,-0.00529132,-0.017821,-0.228387,0.814935,0.360744,0.45825,0.783964,2.09734,1.82629,0.432588,1.24343,1.39328,2.50878,-0.0147161,-0.0655952,-0.0111571,-0.333719,-0.791087,-1.57255,-3.39104,-0.112569
-2.40302,-1.37791,-1.66528,-2.60181,-3.39788,-0.14636,0.0468028,0.124826,0.080242,-0.0603652,1.21059,0.52795,0.670916,0.895071,2.37654,1.64443,0.28351,1.11342,1.19384,2.32969,-0.0137335,-0.0834105,-0.0636384,-0.385768,-0.8569,-1.55845,-3.43759,-0.148285
-2.52388,-1.48274,-1.73345,-2.80093,-3.49332,-0.179596,-0.0741809,0.046284,-0.0696475,-0.0763865,0.909442,0.36864,0.569955,0.758964,2.09671,1.94891,0.53958,1.33092,1.42893,2.66379,-0.0147493,-0.0733792,0.00450268,-0.364355,-0.7885,-1.59702,-3.43924,-0.0881545
-2.44131,-1.33594,-1.69809,-2.72279,-2.99525,-0.263653,-0.0449108,-0.00471858,-0.0593019,-0.281185,1.07828,0.340872,0.559928,0.745829,1.86846,2.00656,0.428343,1.35183,1.50389,2.15523,-0.013847,-0.0576911,0.0193641,-0.334584,-0.81311,-1.60175,-3.50381,-0.124145
-2.43165,-1.49271,-1.71152,-2.605,-3.48028,-0.0739467,0.11348,0.062828,-0.0195723,-0.0187084,1.18996,0.726458,0.591282,0.945392,2.51826,1.62505,0.216986,1.23565,1.08658,2.2175,-0.0145123,-0.0827068,-0.0553641,-0.334069,-0.812378,-1.58036,-3.49129,-0.150712
-2.47773,-1.44165,-1.5742,-2.65864,-3.30359,-0.160406,-0.0268198,-0.011422,-0.0240618,-0.0159525,0.999015,0.463016,0.536701,1.05665,2.01074,1.79072,0.447431,1.24134,1.40416,2.26842,-0.0138575,-0.112862,0.0112943,-0.333376,-0.816312,-1.53328,-3.32891,-0.107041
-2.44527,-1.37336,-1.64197,-2.6992,-3.24676,-0.268301,-0.101991,0.0109723,-0.0952757,-0.273646,1.14099,0.422307,0.526412,0.94019,2.02048,1.95941,0.524607,1.33988,1.52127,2.46888,-0.0140317,-0.0983808,-0.0402227,-0.389325,-0.857917,-1.61439,-3.54948,-0.131168
-2.30734,-1.20242,-1.50662,-2.45943,-3.01322,-0.245043,-0.0465604,0.0403373,0.0561814,-0.117499,0.964715,0.371388,0.516197,0.668608,2.13421,1.8774,0.392237,1.28709,1.3251,2.18629,-0.0143357,-0.127582,-0.0612092,-0.390968,-0.778908,-1.5302,-3.49269,-0.148053
-2.44164,-1.17121,-1.63926,-2.80453,-3.0732,-0.015521,0.00113745,0.0694601,0.343985,-0.168453,0.963255,0.280107,0.434851,0.756991,1.98137,1.96356,0.382646,1.32824,1.44882,2.40487,-0.0145428,-0.137878,-0.0420959,-0.341518,-0.807146,-1.60847,-3.55966,-0.131766
-2.48184,-1.40139,-1.75609,-2.7307,-3.25425,-0.0950483,0.0561881,0.131147,0.110468,-0.00197836,1.05969,0.424066,0.610997,0.86399,2.02856,1.87501,0.508738,1.43187,1.48577,2.21712,-0.0139099,-0.0893629,-0.036046,-0.39249,-0.830737,-1.5046,-3.39982,-0.120338
-2.54115,-1.40044,-1.50617,-2.50472,-3.32321,-0.119554,-0.0950888,-0.0602292,0.0492568,-0.0706728,1.19125,0.561236,0.388011,0.671432,2.20857,2.03232,0.550078,1.23772,1.25622,2.44743,-0.0130628,-0.0747257,0.0394116,-0.34541,-0.765915,-1.54202,-3.38401,-0.115693
-2.67018,-1.65215,-1.72016,-2.94655,-3.54607,-0.376928,-0.0587943,-0.0117725,-0.107807,-0.0563116,1.42773,0.720189,0.604583,1.04628,2.36725,2.23164,0.695841,1.36391,1.72337,2.70563,-0.0142332,-0.0702192,0.0539595,-0.321336,-0.740636,-1.54668,-3.4475,-0.118575
-2.53667,-1.40442,-1.7086,-2.78191,-3.34764,-0.0854822,0.0412786,-0.057309,-0.082759,-0.0422301,1.15277,0.452694,0.592247,1.1238,2.08216,2.122,0.579132,1.39841,1.67543,2.44271,-0.0135901,-0.0654897,-0.0483633,-0.313643,-0.731714,-1.55097,-3.38775,-0.132891
-2.37882,-1.35467,-1.76025,-2.54587,-3.28935,-0.138048,-0.0573073,0.0721012,-0.100372,-0.0262488,0.942654,0.432099,0.578954,0.836136,2.16666,1.83481,0.4821,1.34913,1.50749,2.39228,-0.0138068,-0.0789387,-0.066321,-0.373062,-0.771464,-1.61392,-3.4555,-0.119255
-2.59968,-1.49926,-1.63859,-2.79035,-3.24931,-0.0274103,0.103061,0.061345,0.00630302,-0.0108642,0.973165,0.439857,0.478644,0.885809,1.97777,2.04631,0.454526,1.32376,1.53733,2.1792,-0.0142675,-0.0553436,-0.0152847,-0.372823,-0.827663,-1.60945,-3.48663,-0.117021
-2.47504,-1.57516,-1.7945,-2.75742,-3.44403,-0.16492,-0.0339451,0.0543904,0.0352655,0.0331532,1.01835,0.657346,0.632052,0.866181,2.26892,2.14993,0.832142,1.47597,1.59803,2.58976,-0.014411,-0.0856462,0.0456728,-0.35356,-0.791472,-1.56338,-3.39629,-0.12026
-2.35778,-1.37943,-1.6629,-2.72265,-3.34182,-0.000334262,0.0875236,0.0542355,0.150749,-0.112611,0.983107,0.552355,0.669024,0.897428,2.37192,1.79494,0.306098,1.20922,1.3667,2.53019,-0.0144853,-0.0836899,0.00312415,-0.342714,-0.783309,-1.54218,-3.43881,-0.110112
-2.41873,-1.34708,-1.70504,-2.61417,-3.55097,-0.301657,-0.185381,0.0825067,-0.149092,-0.114709,0.933592,0.385184,0.602346,0.675243,2.34356,1.95198,0.414167,1.28888,1.35568,2.58637,-0.0141117,-0.144925,0.00350136,-0.331711,-0.794543,-1.51989,-3.39609,-0.14544
-2.57192,-1.56978,-1.71353,-2.71148,-3.54212,-0.106799,0.187791,0.142685,0.192934,0.218911,1.12122,0.659882,0.658862,0.825766,2.27336,1.87048,0.371105,1.2031,1.2904,2.32539,-0.0140835,-0.103579,-0.0163093,-0.356064,-0.82625,-1.57711,-3.49039,-0.128652
-2.5651,-1.33859,-1.71748,-2.56416,-3.31477,-0.00173236,0.0302839,0.150003,0.14994,0.106425,1.16257,0.40262,0.487617,0.649858,1.96792,1.99721,0.404339,1.246,1.12607,2.33778,-0.0130815,-0.0697649,0.0176134,-0.377045,-0.792939,-1.60587,-3.44672,-0.105634
-2.70561,-1.54029,-1.86654,-2.9542,-3.2604,-0.0640542,0.098509,0.188367,0.119766,0.0403382,1.2303,0.472003,0.598659,0.841442,1.90366,2.16668,0.614147,1.3772,1.627,2.10562,-0.0139071,-0.0651151,0.0735395,-0.380851,-0.776987,-1.56401,-3.47747,-0.0684279
-2.75684,-1.64428,-1.75117,-3.00567,-3.31132,0.245283,0.251323,0.262559,0.348534,0.11393,1.22194,0.679934,0.542047,1.07932,2.1313,1.87894,0.514786,1.205,1.39666,2.29126,-0.0147829,-0.0748882,-0.0172007,-0.372999,-0.812264,-1.59378,-3.49699,-0.118319
-2.64436,-1.51807,-1.80392,-2.96207,-3.48555,-0.173852,-0.0407605,0.0361615,-0.0510227,-0.191032,1.14592,0.518311,0.584623,0.960166,2.33119,2.05625,0.523906,1.32094,1.60019,2.56249,-0.0140854,-0.0819381,0.0208408,-0.311855,-0.778946,-1.61165,-3.51252,-0.134539
-2.57452,-1.53356,-1.88845,-2.95495,-3.45469,0.0517783,0.0638525,0.130684,0.102,0.088933,1.03941,0.485931,0.681625,0.994474,2.07237,1.82944,0.565681,1.4352,1.48588,2.4902,-0.0143409,-0.0862824,0.0472273,-0.33753,-0.775632,-1.60308,-3.52082,-0.137982
-2.70299,-1.58495,-1.93615,-2.87639,-3.5896,0.00763841,0.0506189,0.294714,0.159114,-0.152147,1.01932,0.5186,0.65321,0.776092,2.45321,2.13873,0.658746,1.44295,1.54296,2.75155,-0.014671,-0.109699,-0.0349943,-0.370505,-0.797647,-1.60898,-3.52258,-0.113437
-2.62091,-1.5597,-1.82711,-2.79379,-3.41798,-0.240698,-0.0349061,0.0857743,-0.0436475,-0.226325,1.22369,0.681767,0.642249,0.840565,2.35242,2.25829,0.676178,1.42952,1.58929,2.57386,-0.014483,-0.0879177,0.0364431,-0.326504,-0.753546,-1.57012,-3.47419,-0.108076
-2.32628,-1.2913,-1.53483,-2.56748,-3.35114,-0.396449,-0.00500043,-0.00405048,-0.0886677,0.132824,1.10374,0.3926,0.401454,0.801971,2.03463,1.93244,0.477516,1.201,1.42201,2.44428,-0.0143918,-0.080097,0.0094803,-0.379479,-0.799219,-1.56675,-3.43605,-0.111436
-2.45176,-1.37471,-1.6337,-2.64614,-3.11987,-0.166919,-0.00628857,0.0843191,0.050061,-0.279513,1.03459,0.353398,0.443684,0.676611,1.97832,2.05473,0.573545,1.35172,1.47526,2.48532,-0.0144842,-0.0764175,-0.0208725,-0.371313,-0.836058,-1.57337,-3.45221,-0.126989
-2.46899,-1.33381,-1.66064,-2.71225,-3.11169,-0.306619,-0.133004,-0.0255954,-0.113909,-0.141585,1.13642,0.518559,0.504699,0.750408,2.13307,2.01123,0.487123,1.39167,1.46042,2.29093,-0.0147629,-0.120162,-0.0157771,-0.343131,-0.791028,-1.60982,-3.4555,-0.132736
-2.34856,-1.33694,-1.65509,-2.68117,-3.29309,-0.340437,-0.114543,-0.0100408,-0.104065,-0.348001,0.851368,0.393737,0.49003,0.671605,2.18107,2.02561,0.611051,1.34654,1.63621,2.54342,-0.0141092,-0.0783354,0.0350868,-0.347594,-0.789976,-1.54185,-3.41013,-0.0970615
-2.64092,-1.51546,-1.78566,-2.66203,-3.37897,-0.240606,-0.0179158,0.115532,0.00210534,-0.0684509,1.54746,0.776953,0.672391,0.925356,2.30144,2.2152,0.675586,1.3775,1.36495,2.59813,-0.014307,-0.0519415,-0.0165132,-0.323453,-0.794492,-1.60803,-3.46515,-0.141179
-2.65238,-1.49648,-1.75104,-2.74967,-3.38718,-0.0993599,-0.104577,-0.00380287,0.0717169,-0.154371,1.25337,0.626859,0.644233,0.817067,2.29526,2.06959,0.504163,1.4678,1.39773,2.53905,-0.0141478,-0.11916,-0.0671205,-0.357958,-0.818053,-1.59403,-3.48809,-0.0867139
-2.52753,-1.55704,-1.79245,-3.04031,-3.57459,-0.0263025,0.0331284,0.141405,0.313066,-0.0467138,1.06077,0.574338,0.534246,0.96997,2.26415,1.83664,0.454423,1.34167,1.52389,2.53746,-0.0149737,-0.0452353,-0.0163342,-0.354389,-0.806371,-1.62511,-3.53179,-0.0983514
-2.64997,-1.59413,-1.7916,-2.69202,-3.54037,-0.351169,-0.162123,0.0217943,-0.213842,-0.137173,1.12203,0.574593,0.51488,0.695596,2.25087,2.09654,0.633309,1.42162,1.43387,2.63779,-0.0144234,-0.0757849,-0.0183043,-0.356877,-0.823514,-1.62788,-3.55171,-0.127306
-2.47264,-1.32137,-1.68653,-2.90624,-3.09522,-0.185496,-0.0918863,0.0275971,0.207461,-0.17529,0.982634,0.416293,0.491979,0.908349,2.01606,2.04266,0.530051,1.35843,1.634,2.37515,-0.013548,-0.0845593,-0.00467138,-0.322818,-0.741334,-1.59943,-3.42739,-0.12212
-2.48936,-1.49139,-1.79976,-2.77198,-3.48626,-0.22003,0.0558104,0.0576886,-0.0474131,0.0478195,0.978498,0.467725,0.6263,0.919568,2.27597,1.98016,0.48771,1.351,1.40163,2.50649,-0.0141462,-0.0974483,-0.012439,-0.321246,-0.801181,-1.57309,-3.47977,-0.133988
-2.38865,-1.375,-1.69698,-2.65053,-3.29119,-0.208702,-0.114448,0.0428344,0.0384775,-0.173475,0.989191,0.41076,0.47531,0.516606,2.13239,1.87585,0.50223,1.39045,1.36617,2.29014,-0.0138159,-0.0983018,0.0175032,-0.341044,-0.758711,-1.57165,-3.45535,-0.131846
-2.50841,-1.446,-1.60635,-2.58176,-3.42661,-0.292473,-0.215295,-0.0525668,-0.22829,-0.0536879,1.08233,0.427477,0.474566,0.746786,2.14565,1.92012,0.499148,1.2728,1.26998,2.5386,-0.0143947,-0.0888174,0.0263941,-0.333675,-0.767768,-1.55872,-3.40837,-0.0492864
-2.38208,-1.26257,-1.73718,-2.70666,-3.12796,-0.219692,-0.024909,0.0687184,-9.39248e-05,-0.0796779,1.00477,0.310237,0.635947,0.94012,1.96719,1.85729,0.285556,1.29775,1.27474,2.25296,-0.0142847,-0.0880957,-0.0237991,-0.308208,-0.78767,-1.57907,-3.52188,-0.138257
-2.30925,-1.35517,-1.75425,-2.52715,-3.47141,-0.319814,-0.0903626,0.0739148,-0.0526737,-0.140867,1.06156,0.472799,0.603431,0.82814,2.43386,2.01011,0.650489,1.46382,1.45575,2.78566,-0.0138613,-0.0751018,0.0377498,-0.309361,-0.777043,-1.55,-3.42015,-0.114989
-2.29295,-1.31992,-1.59439,-2.55436,-3.22898,-0.210167,-0.158222,-0.0123646,-0.156448,-0.142255,0.897212,0.401435,0.506623,0.698814,2.03417,1.71149,0.477227,1.32695,1.4424,2.25588,-0.0136792,-0.163186,-0.0852963,-0.338181,-0.851265,-1.57494,-3.44356,-0.11561
-2.55446,-1.53468,-1.71235,-2.91696,-3.49268,-0.100551,0.0338885,0.0133442,0.233053,0.093469,1.27976,0.56716,0.536335,1.0645,2.18004,2.14868,0.694939,1.53805,1.63005,2.52896,-0.0133703,-0.0531005,0.0286684,-0.352294,-0.738445,-1.54272,-3.44815,-0.117418
-2.51969,-1.5831,-1.77377,-2.67781,-3.3309,-0.0464584,0.103521,0.124636,0.0567998,0.0893638,1.0276,0.490773,0.545461,0.696822,2.08281,2.01951,0.604512,1.33575,1.31782,2.32775,-0.0141383,-0.104109,0.0290626,-0.379204,-0.775934,-1.57961,-3.50196,-0.0985704
-2.32445,-1.18229,-1.53049,-2.47536,-3.221,-0.263133,-0.246452,-0.0185311,-0.0165643,-0.14184,0.824831,0.27901,0.375217,0.467186,2.08907,1.83533,0.316865,1.16382,1.2768,2.21248,-0.0138636,-0.155271,0.0128795,-0.346216,-0.781945,-1.57154,-3.46269,-0.128326
-2.48634,-1.29489,-1.64014,-3.00531,-3.16353,-0.0322519,-0.0818295,-0.0067682,0.00259707,-0.213123,0.968009,0.276068,0.503039,1.12334,2.00356,1.82948,0.355371,1.32431,1.64791,2.21327,-0.0140076,-0.0834512,0.00890311,-0.36024,-0.813799,-1.58255,-3.49096,-0.114027
-2.32978,-1.31761,-1.5902,-2.67192,-3.13894,-0.298542,-0.18061,-0.119226,-0.0853975,-0.126258,1.10512,0.542222,0.528541,0.73203,2.11766,1.91171,0.567996,1.29763,1.47423,2.39808,-0.0144832,-0.0327177,0.00164236,-0.321865,-0.782207,-1.56029,-3.43853,-0.087125
-2.52007,-1.50418,-1.84604,-2.69039,-3.23226,-0.0372702,0.00694716,0.132793,-0.0829861,-0.0249924,0.931472,0.475601,0.603288,0.690094,2.04172,1.70739,0.399026,1.30058,1.34736,2.15782,-0.0141265,-0.0417811,0.0134796,-0.347061,-0.740129,-1.60723,-3.46671,-0.0693906
-2.26302,-1.21053,-1.48335,-2.48686,-3.13398,-0.277463,-0.0778905,0.0573037,-0.105272,-0.120551,0.953542,0.379839,0.360648,0.647952,2.03595,1.82053,0.362304,1.16681,1.33236,2.38342,-0.0135204,-0.127137,-0.0627456,-0.35022,-0.716212,-1.55993,-3.43928,-0.0910096
-2.53198,-1.44965,-1.72008,-2.72637,-3.4665,-0.233262,-0.0288802,0.0411255,-0.00288869,-0.00641807,1.05457,0.499517,0.588538,1.10217,2.24299,1.97201,0.531207,1.46661,1.45954,2.43855,-0.0140512,-0.110945,-0.0619995,-0.401774,-0.785398,-1.59316,-3.51175,-0.107426
-2.43024,-1.49525,-1.70092,-2.62108,-3.4945,-0.0672587,0.0921974,0.0905901,0.147181,0.167489,0.826308,0.365348,0.536188,0.553523,2.11865,1.8976,0.559022,1.33266,1.25061,2.555,-0.0141206,-0.100042,0.0110146,-0.316496,-0.793609,-1.58056,-3.50048,-0.132036
-2.46378,-1.29551,-1.73542,-2.49486,-3.17673,-0.180216,-0.101483,0.0544072,-0.0812042,-0.214977,1.05483,0.243569,0.521237,0.504378,1.84391,1.69543,0.29773,1.27286,1.08632,2.13432,-0.0143655,-0.0331006,0.00742116,-0.365078,-0.802825,-1.60828,-3.55494,-0.130694
-2.56628,-1.37151,-1.64181,-2.66813,-3.51786,-0.212115,-0.0915173,0.0938844,-0.0218323,0.0271984,1.10416,0.399072,0.465992,0.775333,2.349,2.14342,0.549695,1.26112,1.33273,2.66413,-0.014314,-0.0883513,-0.0252499,-0.345163,-0.851466,-1.64074,-3.55055,-0.110798
-2.60385,-1.46947,-1.75193,-2.72261,-3.3125,-0.0495199,0.0484593,0.143366,0.0779118,-0.130493,1.08851,0.523943,0.665029,0.933974,2.2266,2.09548,0.572644,1.35506,1.4075,2.51791,-0.0145431,-0.100783,-0.0247648,-0.327363,-0.820185,-1.58165,-3.51238,-0.106934
-2.4726,-1.39012,-1.68797,-2.81579,-3.30019,-0.123848,-0.00913959,0.0151561,0.187334,-0.0063443,0.980634,0.504832,0.602195,0.802445,2.27141,1.87137,0.494986,1.31939,1.54048,2.38974,-0.0149474,-0.126447,-0.060359,-0.366398,-0.777004,-1.61675,-3.45704,-0.102213
-2.37605,-1.22599,-1.58577,-2.55181,-3.33327,-0.120107,0.058457,-0.0317813,-0.127078,0.200816,0.968089,0.223915,0.504696,0.811403,1.75396,1.90667,0.369506,1.27121,1.35707,2.32425,-0.0139562,-0.0549126,-0.00548381,-0.324234,-0.718996,-1.54032,-3.37469,-0.115191
-2.3365,-1.29763,-1.59824,-2.72297,-3.24613,-0.040057,-0.0479613,0.0976911,0.156888,-0.103399,0.79446,0.286457,0.53519,0.838181,2.00141,1.58434,0.289338,1.1989,1.3211,2.27911,-0.0139873,-0.124907,-0.0203924,-0.34387,-0.756146,-1.57444,-3.49294,-0.1012
-2.58662,-1.37905,-1.68995,-2.43969,-3.16669,-0.332938,-0.148211,-0.0119757,-0.282839,-0.245046,1.3311,0.645048,0.684456,0.745751,2.0911,1.93595,0.359724,1.19655,1.17852,2.24104,-0.0135535,-0.0544078,0.0225276,-0.373334,-0.819392,-1.62852,-3.49777,-0.0891153
-2.62711,-1.5593,-1.8632,-2.95518,-3.52016,0.00701039,0.122803,0.1031,0.108865,0.198614,1.11474,0.511144,0.637529,0.842564,2.27562,1.94775,0.454977,1.34654,1.481,2.40825,-0.0145625,-0.072507,0.050381,-0.32152,-0.732003,-1.64628,-3.49468,-0.0389033
-2.42014,-1.34807,-1.72246,-2.87612,-3.28538,-0.222726,-0.164813,0.0235585,0.101296,-0.126123,1.07984,0.542396,0.694459,0.849165,2.02088,1.718,0.421369,1.29947,1.4659,2.2906,-0.0137094,-0.113816,0.0282809,-0.368481,-0.797881,-1.55861,-3.46915,-0.0936217
-2.51799,-1.3982,-1.71906,-2.40854,-3.47344,-0.0675364,-0.0356424,0.192576,-0.0225295,0.0550246,1.12857,0.579752,0.587852,0.595521,2.28716,1.97591,0.457057,1.26564,1.19143,2.45039,-0.0136882,-0.116118,-0.00490375,-0.314909,-0.822193,-1.5315,-3.40267,-0.0752759
-2.30311,-1.14387,-1.62968,-2.49368,-3.07876,-0.191278,-0.138087,0.0808197,0.00289206,-0.215108,1.09132,0.375939,0.505479,0.777508,1.88082,1.87751,0.369966,1.26675,1.2286,2.29339,-0.013988,-0.114773,-0.0505702,-0.286395,-0.762084,-1.47582,-3.4537,-0.136362
-2.53815,-1.50246,-1.73547,-2.67916,-3.23915,0.0246331,0.110828,0.222851,0.00279162,-0.131084,0.826762,0.293532,0.445625,0.671215,1.96754,1.82312,0.448006,1.14002,1.43755,2.27156,-0.013593,-0.086987,0.0136168,-0.375094,-0.825689,-1.58948,-3.40265,-0.0937587
-2.66862,-1.62386,-1.85016,-2.90667,-3.60847,-0.300042,-0.0800709,0.0384649,0.0845463,-0.0578342,1.37376,0.750173,0.743533,1.0202,2.36715,2.42625,0.877028,1.48851,1.6458,2.76509,-0.0144648,-0.0747611,0.0138492,-0.343947,-0.807027,-1.61421,-3.51292,-0.133193
-2.42931,-1.53265,-1.79502,-2.88188,-3.28872,-0.127521,0.0354539,0.036469,-0.0132693,-0.120855,0.823533,0.438966,0.611957,0.844634,2.01626,1.8248,0.480624,1.3758,1.47584,2.36434,-0.0146219,-0.0955217,-0.0099699,-0.369026,-0.805715,-1.54704,-3.48748,-0.10796
-2.48731,-1.31228,-1.69863,-2.63265,-3.19525,-0.148309,-0.0375424,0.0567215,-0.0755244,-0.000744714,0.98568,0.31327,0.510851,0.692231,1.80804,1.8175,0.324171,1.20374,1.30414,2.11233,-0.0140531,-0.0982508,0.0363354,-0.320084,-0.772155,-1.6223,-3.48581,-0.0909223
-2.68637,-1.57439,-1.81543,-2.74277,-3.52968,-0.0151733,0.0470224,0.201612,-0.00810958,0.00758377,1.15574,0.666237,0.615769,0.891545,2.4964,2.08234,0.668223,1.33082,1.42898,2.65579,-0.014005,-0.100597,-0.0081194,-0.363296,-0.858851,-1.56115,-3.41169,-0.105991
-2.60024,-1.45583,-1.69648,-2.74673,-3.30056,-0.0923255,0.0221067,0.189738,0.204155,-0.123844,1.15057,0.554273,0.45197,0.695195,2.1327,2.00026,0.474754,1.35206,1.35848,2.22717,-0.0140862,-0.0748366,0.0135826,-0.33679,-0.799723,-1.53192,-3.42538,-0.131173
-2.33906,-1.37045,-1.62288,-2.65642,-3.2144,-0.269914,-0.0636265,0.00960426,0.13546,-0.120483,1.02159,0.431377,0.480705,0.756672,1.9816,1.89523,0.466068,1.28283,1.46955,2.38094,-0.014224,-0.0983399,-0.0258739,-0.346688,-0.803684,-1.54589,-3.44518,-0.119326
-2.5474,-1.49483,-1.86285,-2.93739,-3.27124,-0.251525,-0.0937289,-0.0221588,0.0353005,-0.0275801,1.27018,0.655589,0.687493,0.887975,2.24085,2.15893,0.718233,1.51886,1.70014,2.48704,-0.0145776,-0.0767226,0.0379232,-0.397202,-0.765453,-1.55546,-3.45093,-0.112962
-2.39774,-1.29471,-1.70126,-2.66203,-3.20139,-0.27931,-0.182831,-0.0295281,-0.215476,-0.204329,1.09873,0.398324,0.675419,0.834376,2.14521,1.98205,0.51381,1.53974,1.64687,2.39926,-0.0135388,-0.0606258,-0.0409609,-0.388347,-0.798199,-1.55151,-3.40938,-0.11795
-2.6725,-1.51367,-1.70589,-2.79691,-3.50663,-0.100555,0.0157447,0.14258,0.0579401,-0.0416609,1.10881,0.471813,0.455985,0.838504,2.15038,2.21081,0.586731,1.22376,1.40657,2.57095,-0.0139724,-0.0531529,0.0271799,-0.303745,-0.805566,-1.60309,-3.49976,-0.0909383
-2.56835,-1.54275,-1.82696,-2.69555,-3.52296,-0.300315,-0.116445,0.026601,-0.207881,-0.0925724,1.16289,0.539762,0.520545,0.705924,2.25712,1.98914,0.694109,1.38211,1.42966,2.66807,-0.0148854,-0.0825444,-0.0231047,-0.349284,-0.823595,-1.63261,-3.53471,-0.122465
