b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_dur6,b_dur9,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.18046,-1.18843,-1.50256,-2.40806,-3.05508,-0.169786,0.068073,0.00526779,0.0567117,-0.0296876,1.01321,0.488558,0.59844,0.892525,2.30265,1.9083,0.531946,1.35763,1.34631,2.45274,-0.858216,-1.01837,-0.163269,0.00623599,-0.31281,-0.745394,-1.57014,-3.51777,-0.220733
-2.33241,-1.24668,-1.58004,-2.5336,-3.00745,-0.241234,-0.0482902,0.00421262,0.0808442,-0.0400138,1.20613,0.527942,0.644393,0.951785,1.98806,1.96227,0.436586,1.38534,1.36586,2.26435,-0.846194,-1.07046,-0.2119,-0.0291582,-0.298547,-0.793399,-1.50479,-3.49336,-0.182882
-2.51578,-1.22694,-1.47951,-2.4502,-2.88286,-0.150771,-0.252088,-0.0559826,-0.172719,-0.397275,1.25596,0.58365,0.496208,0.89141,2.17658,2.07116,0.427995,1.27183,1.526,2.15859,-0.892217,-1.09828,-0.163216,-0.0295437,-0.34376,-0.855753,-1.56538,-3.52924,-0.211983
-2.63414,-1.37681,-1.66923,-2.67262,-3.41841,-0.0317941,-0.0642481,0.101883,0.217791,-0.205037,1.33638,0.686517,0.691084,0.903342,2.64475,2.07249,0.580289,1.37774,1.40991,2.65107,-0.946198,-1.05693,-0.211682,0.0462849,-0.346763,-0.766604,-1.47742,-3.47029,-0.19957
-2.4337,-1.39879,-1.74485,-2.66291,-3.36351,0.0256453,0.0254192,0.125296,0.084772,-0.0177889,1.12902,0.701829,0.863351,0.964541,2.37558,2.01157,0.627248,1.57267,1.56072,2.59685,-0.879077,-1.04233,-0.185062,0.0779685,-0.333109,-0.795249,-1.47904,-3.49053,-0.253937
-2.29745,-1.22127,-1.57715,-2.51621,-2.90418,-0.0823801,-0.0598305,0.0527867,-0.151357,-0.0739713,0.905127,0.363755,0.558021,0.782664,1.84449,1.9441,0.433404,1.31396,1.57693,2.17476,-0.871245,-1.10003,-0.150495,-0.0227646,-0.353648,-0.804323,-1.59068,-3.53403,-0.221823
-2.41534,-1.25888,-1.55841,-2.54606,-3.1106,-0.326287,-0.0922407,-0.00629018,-0.0062061,-0.225973,1.30818,0.563548,0.680951,0.737999,2.32593,2.17798,0.676818,1.3775,1.58901,2.61135,-0.87649,-1.04716,-0.198007,-0.0135623,-0.352223,-0.785249,-1.52118,-3.52401,-0.21821
-2.26393,-1.271,-1.49418,-2.55921,-3.12067,-0.16293,0.0555575,0.0764109,0.0806951,-0.168028,1.20116,0.610438,0.674137,1.06531,2.31701,2.01075,0.667879,1.36872,1.6399,2.68136,-0.896605,-1.04752,-0.186906,-0.0742995,-0.34257,-0.794329,-1.52221,-3.54591,-0.248201
-2.33051,-1.20087,-1.5676,-2.75312,-3.16305,-0.146273,-0.140668,0.0989566,0.134558,-0.132795,1.11306,0.506009,0.593858,1.06476,2.2358,1.85194,0.26942,1.23483,1.47414,2.3314,-0.86219,-1.08842,-0.145748,0.0353633,-0.328706,-0.80115,-1.53899,-3.55965,-0.188621
-2.43329,-1.35275,-1.69874,-2.53999,-3.12282,0.00374371,0.0866276,0.23772,0.187082,0.109783,1.0851,0.563335,0.621187,0.911894,2.27481,2.05001,0.596245,1.48707,1.50693,2.4315,-0.849189,-1.02741,-0.185758,0.00472159,-0.335014,-0.788844,-1.5506,-3.50171,-0.237851
-2.52717,-1.48506,-1.64789,-2.59706,-3.33189,-0.0273381,0.0490202,0.149035,0.0254299,0.0595819,1.27031,0.597028,0.603215,0.988215,2.24394,2.10102,0.685448,1.35681,1.51942,2.62491,-0.865839,-1.06682,-0.140819,0.00965747,-0.348822,-0.851083,-1.54366,-3.5655,-0.228638
-2.26794,-1.25828,-1.61826,-2.6982,-3.27975,-0.266991,-0.0961682,0.0237415,-0.020088,-0.0338297,1.30714,0.605384,0.723727,1.0228,2.48085,1.94794,0.558479,1.45197,1.68474,2.65828,-0.879351,-1.10021,-0.163404,-0.0416414,-0.315158,-0.869703,-1.52157,-3.5446,-0.235283
-2.39836,-1.20145,-1.56228,-2.4265,-3.2214,-0.281721,-0.136974,0.0532029,-0.312819,-0.0775405,1.50867,0.74217,0.640877,1.11587,2.4142,2.21475,0.669151,1.35178,1.6655,2.64766,-0.873639,-1.00847,-0.210629,0.016609,-0.267497,-0.786676,-1.5148,-3.53081,-0.237555
-2.34924,-1.18844,-1.62337,-2.57816,-2.87734,-0.256098,-0.230456,-0.0403945,-0.269791,-0.257051,1.29682,0.626402,0.755638,1.08898,2.07071,2.16186,0.612127,1.447,1.64267,2.25399,-0.920419,-1.09406,-0.173069,-0.0413784,-0.338727,-0.823399,-1.52418,-3.58316,-0.257042
-2.16523,-1.08546,-1.56008,-2.43831,-2.81312,-0.236943,-0.161766,0.0690657,0.14296,-0.132924,1.05536,0.488191,0.659111,0.725947,2.08954,2.02974,0.602361,1.48729,1.48477,2.23607,-0.894198,-1.02892,-0.180505,-0.0402671,-0.337473,-0.814422,-1.49218,-3.48171,-0.239322
-2.39386,-1.20796,-1.59623,-2.5231,-3.02673,-0.0605985,-0.0441406,-0.100955,-0.0908805,-0.0731141,1.36948,0.583706,0.72124,0.959052,2.18199,1.97754,0.546788,1.53296,1.61461,2.37061,-0.88572,-1.01861,-0.165381,-0.0308937,-0.315058,-0.794628,-1.52153,-3.54481,-0.210983
-2.66,-1.51317,-1.68772,-2.66646,-3.27372,-0.159495,0.144066,0.188341,0.11944,0.0732665,1.52215,0.791187,0.795323,1.02085,2.33018,2.22221,0.605543,1.36678,1.59913,2.5098,-0.810332,-1.07272,-0.177171,-0.0636534,-0.354317,-0.844944,-1.56932,-3.51977,-0.181065
-2.26512,-1.17882,-1.43068,-2.27924,-2.84545,-0.195439,-0.108655,-0.0419797,-0.0881397,-0.299646,1.00541,0.409284,0.514426,0.796572,2.0211,2.01374,0.364712,1.21667,1.25221,2.19251,-0.864417,-1.04688,-0.198592,-0.0366884,-0.360487,-0.811903,-1.54466,-3.54263,-0.22116
-2.1227,-1.11212,-1.4093,-2.28555,-3.17089,-0.451524,-0.199227,0.0141785,-0.0787186,-0.143669,0.929492,0.331167,0.375017,0.625103,2.24117,1.89219,0.335445,1.19162,1.1813,2.36115,-0.882241,-1.07151,-0.205841,0.0221218,-0.322219,-0.804472,-1.49045,-3.40824,-0.216908
-2.44557,-1.27671,-1.58415,-2.48998,-3.15752,-0.00574132,0.011574,0.181143,0.168251,-0.0679588,1.15554,0.463179,0.633786,0.892174,2.17462,2.03389,0.535353,1.42542,1.3716,2.56644,-0.873108,-1.0668,-0.221802,-0.0134341,-0.316344,-0.826812,-1.52881,-3.51114,-0.242143
-2.23083,-0.96799,-1.35289,-2.31269,-2.88593,-0.306055,-0.190218,0.0217632,-0.0202674,-0.273705,1.24854,0.392675,0.422685,0.716376,2.11795,1.98993,0.389495,1.18381,1.27318,2.27375,-0.866238,-1.04132,-0.173068,-0.0203084,-0.33334,-0.776354,-1.48252,-3.53746,-0.1982
-2.23955,-1.25057,-1.46102,-2.41062,-3.13854,-0.143218,-0.0273348,-0.00924344,0.046911,-0.187317,1.08046,0.50642,0.564902,0.681315,2.09052,1.95308,0.545781,1.32474,1.34457,2.55175,-0.858746,-0.992024,-0.143187,0.0145475,-0.355767,-0.835702,-1.5158,-3.4476,-0.146156
-2.27306,-1.29495,-1.55932,-2.44204,-3.25794,-0.27063,-0.183935,-0.0297804,-0.191537,-0.109276,1.06822,0.589347,0.601493,0.930729,2.35703,1.99851,0.589594,1.49637,1.62216,2.70091,-0.837643,-1.06709,-0.198914,0.00877152,-0.320999,-0.846133,-1.51815,-3.49069,-0.237615
-2.32351,-1.15045,-1.40166,-2.40242,-3.0833,-0.330957,-0.180703,-0.0268915,-0.086313,-0.0844584,1.26948,0.565862,0.492228,0.870379,2.22797,2.12492,0.623197,1.2881,1.41529,2.62717,-0.90785,-1.07109,-0.182559,-0.0193935,-0.326069,-0.818882,-1.54428,-3.54484,-0.257641
-2.54582,-1.38559,-1.63347,-2.54211,-3.09361,-0.26125,-0.138883,-0.0934367,-0.212502,-0.156994,1.46111,0.794266,0.785211,1.21276,2.34664,2.16403,0.56892,1.44268,1.69143,2.3214,-0.834851,-1.02143,-0.170459,-0.0269241,-0.334861,-0.799225,-1.55583,-3.51061,-0.187204
-2.54815,-1.59774,-1.69163,-2.67171,-3.32005,-0.107766,0.206152,0.072836,0.124485,0.0665185,1.24401,0.690427,0.701227,0.96572,2.34656,2.19151,0.709399,1.48174,1.5692,2.54681,-0.91847,-1.08776,-0.184252,-0.00975159,-0.295172,-0.789678,-1.52737,-3.48689,-0.225647
-2.22534,-1.11842,-1.48106,-2.3352,-2.93017,-0.242532,-0.0676922,0.0402762,-0.0458449,-0.1531,1.33778,0.509092,0.592774,0.993388,2.01786,2.13944,0.522288,1.2882,1.40813,2.45094,-0.887447,-1.02208,-0.20411,-0.00426154,-0.285183,-0.778658,-1.48875,-3.44046,-0.214426
-2.56407,-1.35415,-1.70213,-2.66374,-3.16874,-0.180773,-0.100941,0.109756,0.0308983,-0.180095,1.41137,0.664826,0.790403,1.19135,2.40074,2.27352,0.691892,1.59897,1.69985,2.44941,-0.839639,-1.01001,-0.215416,-0.0708907,-0.355711,-0.749853,-1.49224,-3.47686,-0.219898
-2.24335,-1.1154,-1.37373,-2.30584,-3.02675,-0.256711,-0.169996,-0.0810022,-0.0920625,-0.107515,1.07542,0.391668,0.389081,0.698309,2.14462,2.04654,0.483826,1.30272,1.4864,2.34316,-0.831307,-1.00979,-0.181376,-0.0562045,-0.312852,-0.788965,-1.48052,-3.47007,-0.210236
-2.45788,-1.39796,-1.63138,-2.51478,-3.10159,-0.118322,0.0157671,0.15526,0.0438581,-0.0892887,1.13099,0.553697,0.710977,0.929552,1.9904,2.25987,0.797281,1.49243,1.60298,2.62462,-0.862368,-1.01638,-0.209313,0.00905623,-0.337153,-0.848796,-1.5422,-3.49592,-0.231717
-2.18886,-1.1888,-1.53977,-2.36863,-3.02025,-0.249234,-0.0648714,0.063873,-0.119116,-0.0891316,1.15601,0.595963,0.55873,0.811825,2.22999,1.94122,0.469184,1.47144,1.54799,2.38167,-0.857279,-0.995309,-0.172815,0.0126294,-0.343056,-0.830687,-1.47319,-3.53241,-0.254587
-2.26586,-1.02254,-1.3982,-2.21099,-2.73451,-0.10377,-0.118821,-0.0935371,-0.127825,-0.179376,1.24237,0.458789,0.575097,0.912859,2.03688,2.1113,0.476884,1.32808,1.34465,2.12371,-0.879874,-1.0043,-0.167272,0.00705023,-0.315,-0.798629,-1.5199,-3.43715,-0.234239
-2.49389,-1.41739,-1.62299,-2.63211,-3.43737,-0.0287087,0.0962433,0.0457837,0.0837515,0.232075,1.29567,0.656172,0.703588,0.98481,2.31005,2.16969,0.687145,1.49385,1.60774,2.69101,-0.859156,-1.02305,-0.179012,0.0198603,-0.319584,-0.823022,-1.52407,-3.51847,-0.225991
-2.3289,-1.19703,-1.56238,-2.47171,-2.8122,-0.288848,-0.00833512,0.0235995,0.198098,-0.193611,1.23486,0.506526,0.648732,0.772797,2.00362,2.11019,0.479204,1.4516,1.37908,2.1797,-0.944203,-1.07594,-0.142024,0.0207672,-0.333055,-0.73265,-1.55417,-3.52128,-0.240891
-2.25646,-1.16412,-1.50366,-2.37508,-3.1122,-0.0500801,-0.00277295,0.114287,-0.00638143,-0.0176069,1.15895,0.46691,0.524025,0.718997,2.26802,1.90016,0.488904,1.24757,1.25195,2.36378,-0.934737,-1.10159,-0.132262,0.0049119,-0.329626,-0.785813,-1.51441,-3.58068,-0.258494
-2.51038,-1.3334,-1.61592,-2.66032,-3.29063,-0.157797,-0.0595474,0.00868512,-0.0155384,-0.0646907,1.03738,0.32233,0.552725,0.872706,2.10093,2.09035,0.540135,1.45685,1.50039,2.5073,-0.89725,-1.09884,-0.253056,0.0225342,-0.333803,-0.820494,-1.51143,-3.48697,-0.209149
-2.35653,-1.28,-1.42109,-2.38346,-3.27178,-0.0597225,-0.0210791,0.0111358,-0.0852661,-0.0423865,1.18732,0.60504,0.577948,0.888879,2.37189,2.07498,0.547457,1.24768,1.4381,2.5321,-0.908663,-1.0464,-0.183035,0.0284738,-0.272678,-0.711517,-1.45482,-3.42776,-0.186936
-2.44186,-1.27822,-1.56397,-2.50408,-3.0901,-0.2481,-0.107122,-0.0250957,-0.0991082,-0.0786309,1.49451,0.728001,0.75987,1.03146,2.39961,2.09156,0.637059,1.42613,1.50477,2.46776,-0.908796,-1.08144,-0.207256,-0.0510013,-0.316531,-0.813945,-1.4947,-3.5021,-0.278447
-2.35715,-1.27417,-1.54713,-2.74564,-3.09252,-0.0385065,0.10514,0.167703,0.228836,-0.0682206,1.05521,0.481189,0.503327,0.975078,2.31844,2.04884,0.636298,1.37011,1.70637,2.48478,-0.884961,-1.08004,-0.157677,-0.0220311,-0.36664,-0.841442,-1.54528,-3.60909,-0.256811
-2.29546,-1.29002,-1.58606,-2.6007,-3.06455,-0.105556,0.0180749,0.118389,0.0412023,-0.108216,1.14701,0.648867,0.552709,0.932742,2.22181,2.04165,0.569147,1.38174,1.42683,2.38719,-0.892395,-1.06251,-0.159665,0.0397073,-0.293479,-0.737669,-1.49993,-3.43059,-0.182904
-2.43813,-1.45075,-1.4983,-2.4169,-3.28558,-0.253183,0.0233903,-0.0391335,-0.07823,0.0621771,1.29557,0.623541,0.502348,0.705652,2.26553,2.18047,0.638248,1.38638,1.41711,2.50743,-0.867738,-1.05392,-0.157766,-0.0166174,-0.332555,-0.84881,-1.54877,-3.52655,-0.21732
-2.07899,-1.04002,-1.5803,-2.41674,-2.83136,-0.404498,-0.272014,0.0238956,-0.123888,-0.272417,1.01512,0.472814,0.607514,0.986292,1.97274,2.13776,0.563151,1.43874,1.62021,2.34272,-0.890419,-1.04684,-0.130052,0.00460207,-0.295519,-0.773022,-1.52151,-3.46793,-0.232027
-2.09903,-1.1399,-1.43323,-2.26851,-2.80672,-0.152398,0.0639313,0.096691,0.0159037,0.0317433,0.920806,0.376969,0.5333,0.738005,1.84614,1.95348,0.540477,1.30226,1.56539,2.31425,-0.866084,-1.0297,-0.185096,-0.0141241,-0.2781,-0.773669,-1.5012,-3.43425,-0.229083
-2.50863,-1.39492,-1.66534,-2.40939,-3.31315,-0.115822,-0.0585427,0.00836656,-0.15608,-0.0649614,1.31436,0.627689,0.676006,0.698332,2.26863,2.1768,0.61493,1.49884,1.45233,2.55304,-0.916789,-1.12086,-0.173437,-0.0589183,-0.341921,-0.81445,-1.59405,-3.59405,-0.161347
-2.31343,-1.18509,-1.49805,-2.50292,-3.11596,-0.171025,-0.0329711,-0.0418642,-0.0394116,-0.0916416,1.1878,0.3206,0.581979,0.897336,2.09158,2.08364,0.470256,1.37453,1.55445,2.6003,-0.903017,-1.04868,-0.166407,0.0151388,-0.333181,-0.765039,-1.5493,-3.51582,-0.19683
-2.45622,-1.31028,-1.62863,-2.6395,-3.04186,-0.215875,-0.152057,0.00701536,-0.0641578,-0.155166,1.36414,0.759704,0.768445,1.21592,2.13035,2.3023,0.731325,1.4584,1.7463,2.47555,-0.874463,-1.00632,-0.189257,-0.00431863,-0.30196,-0.77731,-1.49977,-3.45277,-0.215263
-2.22255,-1.05871,-1.37427,-2.20912,-3.07547,-0.0898722,-0.0220397,0.00608939,-0.115579,0.0572561,1.24109,0.460631,0.536506,0.815296,2.1964,1.97511,0.397592,1.25618,1.38237,2.34911,-0.894875,-1.04294,-0.175452,-0.0141789,-0.292659,-0.810825,-1.45731,-3.41199,-0.23539
-2.49521,-1.41159,-1.6172,-2.55664,-3.33926,-0.097133,0.00924195,0.0891946,0.0122816,-0.0474405,1.32296,0.702964,0.712381,1.26582,2.5724,2.25444,0.899981,1.53263,1.59953,2.87434,-0.878013,-0.999765,-0.219212,-0.00301638,-0.33577,-0.805978,-1.50292,-3.41999,-0.261207
-2.32353,-1.19792,-1.51196,-2.55079,-3.17804,-0.134317,-0.0752871,0.0794642,0.152007,-0.112659,1.11257,0.438057,0.441872,0.830567,2.15799,2.12944,0.584768,1.32804,1.5633,2.55903,-0.880929,-1.05383,-0.153369,0.000673427,-0.280672,-0.785254,-1.478,-3.46293,-0.250999
-2.2914,-1.34479,-1.52683,-2.45208,-3.26278,-0.114036,-0.0630602,0.0478486,0.0145303,-0.0827775,1.1987,0.763193,0.644374,1.07465,2.53068,1.87939,0.542195,1.34013,1.55443,2.55345,-0.85799,-1.02312,-0.218841,-0.0274292,-0.307738,-0.84617,-1.49872,-3.40721,-0.242281
-2.4008,-1.23972,-1.58023,-2.48794,-3.17442,-0.227598,-0.049927,-0.0142307,-0.130655,-0.151572,1.36868,0.564242,0.638104,0.937701,2.12619,2.13098,0.545963,1.5305,1.58474,2.52986,-0.895489,-1.07507,-0.131512,0.00728714,-0.336488,-0.848317,-1.51656,-3.49568,-0.25194
-2.56459,-1.4499,-1.52199,-2.793,-3.0944,-0.0928113,-0.0257582,0.0813956,0.167304,-0.231127,1.53065,0.849426,0.612207,1.1815,2.48616,2.17314,0.647674,1.29888,1.58251,2.40391,-0.882531,-1.0772,-0.206254,0.024242,-0.334328,-0.792046,-1.51624,-3.4613,-0.234586
-2.39342,-1.38135,-1.60856,-2.68309,-3.32499,-0.338246,-0.0358869,0.0642967,-0.057406,-0.0355132,1.39318,0.733595,0.607927,1.11133,2.37219,2.25152,0.725325,1.45156,1.72121,2.65576,-0.886935,-1.07316,-0.128581,0.0184658,-0.277565,-0.769652,-1.53262,-3.47762,-0.208284
-2.44081,-1.31211,-1.51233,-2.33815,-3.31138,-0.0598246,0.0934029,0.0612791,0.00656588,0.154952,1.26165,0.586262,0.654751,0.766883,2.28143,2.2009,0.523222,1.37491,1.28892,2.47279,-0.909715,-1.04487,-0.22102,0.0265528,-0.302154,-0.785845,-1.49154,-3.45359,-0.194466
-2.38866,-1.23097,-1.54165,-2.57933,-3.05473,0.00667699,0.091837,0.152966,0.238619,0.0630703,1.14674,0.435813,0.584235,0.874078,1.91794,2.03512,0.427408,1.30109,1.30867,2.35149,-0.862786,-0.968962,-0.174492,0.0441255,-0.305798,-0.818906,-1.47407,-3.49568,-0.226289
-2.17385,-1.05146,-1.56367,-2.51048,-3.06042,-0.139277,-0.0862532,0.103588,0.182909,0.0572205,1.05248,0.449345,0.633273,0.865727,2.07914,1.95028,0.515147,1.35371,1.48109,2.44247,-0.92192,-1.04148,-0.182268,0.0099839,-0.316923,-0.76869,-1.50124,-3.49501,-0.243219
-2.27674,-1.25334,-1.51527,-2.31333,-3.17988,-0.0500558,0.115784,0.149586,0.0448964,0.208995,1.20432,0.597284,0.596908,0.817283,2.35889,1.85297,0.471015,1.30512,1.21703,2.39325,-0.848219,-1.03293,-0.182664,-0.0193117,-0.354373,-0.823618,-1.48117,-3.48458,-0.23015
-2.15921,-1.09944,-1.42135,-2.37416,-2.81653,-0.247781,-0.216092,0.00832975,-0.145693,-0.294072,1.08749,0.393389,0.492917,0.712643,2.10869,1.87827,0.45402,1.22869,1.3229,2.36335,-0.926368,-1.07329,-0.222357,-0.00792487,-0.338039,-0.804428,-1.51575,-3.50165,-0.206431
-2.43457,-1.35319,-1.55064,-2.61337,-3.17657,-0.0909164,-0.000354688,0.0832239,0.0650204,-0.103392,1.13296,0.441482,0.502131,0.756638,2.10658,2.1517,0.63826,1.32282,1.55778,2.60703,-0.890835,-1.06183,-0.172251,0.000983739,-0.312747,-0.789694,-1.52396,-3.47556,-0.197971
-2.21051,-1.15516,-1.49944,-2.52114,-2.75529,-0.0541595,-0.00983517,-0.00057707,0.100771,-0.0590665,1.06886,0.319331,0.549322,0.881806,1.79361,1.77737,0.364999,1.37512,1.43735,2.01377,-0.902598,-1.06682,-0.186475,0.0250495,-0.355892,-0.89428,-1.52022,-3.50202,-0.256097
-2.48221,-1.26733,-1.56081,-2.61696,-2.90831,-0.0672261,-0.0249882,0.0249876,0.055536,-0.0269005,1.33446,0.721743,0.629166,1.178,2.0629,2.25517,0.673706,1.48143,1.70892,2.29971,-0.886213,-1.02918,-0.147346,0.013207,-0.356791,-0.801997,-1.54795,-3.49155,-0.254252
-2.31398,-1.15843,-1.50874,-2.55917,-3.19689,-0.272922,-0.146491,0.00265264,-0.0656053,-0.0823658,1.26478,0.616584,0.702278,1.07567,2.27344,1.92869,0.464156,1.30347,1.53046,2.55427,-0.864367,-1.06534,-0.24127,-0.0222904,-0.313461,-0.794366,-1.49555,-3.50773,-0.211061
-2.19334,-1.01469,-1.40069,-2.26638,-2.88167,-0.0908608,-0.0709399,0.0764036,-0.00608048,0.00215848,1.23469,0.57242,0.516923,0.967988,2.19878,1.89478,0.383913,1.28099,1.35527,2.2472,-0.924995,-1.10222,-0.210799,-0.069314,-0.298413,-0.810666,-1.51342,-3.52332,-0.240757
-2.18763,-1.26306,-1.509,-2.14151,-3.27255,-0.290954,-0.09633,-0.044796,-0.141376,-0.104906,1.25577,0.692098,0.689924,0.661964,2.40159,2.10938,0.704833,1.47463,1.33087,2.76581,-0.909776,-1.09603,-0.190292,-0.00125186,-0.329479,-0.888013,-1.48872,-3.51537,-0.233697
-2.31532,-1.25604,-1.48519,-2.56155,-3.0615,-0.107789,-0.0443488,-0.0425373,-0.0247659,0.0337745,1.09372,0.497392,0.541556,0.948477,1.95422,2.17955,0.682927,1.46424,1.76185,2.44459,-0.870916,-1.02162,-0.210334,-0.00256213,-0.343647,-0.799764,-1.46101,-3.42628,-0.258368
-2.65026,-1.42005,-1.7244,-2.80117,-3.05555,-0.0966381,-0.0537112,0.0954993,0.195405,-0.173591,1.25927,0.593367,0.686251,1.01591,1.993,2.33575,0.818985,1.55831,1.74448,2.52908,-0.82559,-1.02258,-0.217536,-0.0185937,-0.287852,-0.791732,-1.46909,-3.35735,-0.199882
-2.17588,-1.1787,-1.4658,-2.50012,-2.99544,0.025625,0.177804,0.0802261,0.242301,0.098975,0.888614,0.26795,0.431087,0.719976,1.9737,1.92738,0.483521,1.32035,1.47088,2.27186,-0.835728,-1.05191,-0.125065,0.0350918,-0.333037,-0.822895,-1.53152,-3.50673,-0.243693
-2.39444,-1.34289,-1.52858,-2.5014,-3.24978,-0.0659158,0.0794911,0.0195082,-0.0194085,0.132403,1.10247,0.569464,0.602716,0.945567,2.12946,2.02728,0.584418,1.33119,1.52384,2.54333,-0.854562,-1.05416,-0.164868,0.025346,-0.323275,-0.855526,-1.54498,-3.50681,-0.204868
-2.76518,-1.66011,-1.8334,-2.86665,-3.28539,-0.0391595,0.123911,0.0745417,0.122791,0.00913627,1.60574,0.883371,0.854795,1.17142,2.45897,2.40131,0.914293,1.63643,1.95098,2.62627,-0.83268,-1.06538,-0.169622,0.00472692,-0.328844,-0.789616,-1.5461,-3.47766,-0.242023
-2.14674,-1.34999,-1.70413,-2.64104,-3.11764,-0.177768,0.125295,0.164367,0.139033,0.125716,0.872838,0.439737,0.63107,0.733567,2.01036,1.8461,0.606053,1.44276,1.51451,2.40376,-0.868977,-1.05845,-0.154585,0.0407385,-0.324427,-0.755282,-1.5003,-3.44184,-0.233285
-2.21846,-1.14871,-1.60448,-2.52413,-3.14314,-0.122051,0.0408177,0.0976943,0.0333072,0.110892,0.949518,0.376668,0.483803,0.678643,2.22165,2.06554,0.514923,1.47048,1.63015,2.4412,-0.882202,-1.08695,-0.142435,0.0464835,-0.256331,-0.767263,-1.51945,-3.53149,-0.232243
-2.18675,-1.2637,-1.56571,-2.55449,-3.21063,-0.164033,0.00482044,0.0584288,0.247726,0.0254463,0.988353,0.552336,0.536511,0.635159,2.26901,1.96341,0.580505,1.2875,1.33791,2.42062,-0.822772,-1.03061,-0.138506,0.0526168,-0.291979,-0.763959,-1.53839,-3.50165,-0.198637
-2.41911,-1.39146,-1.56064,-2.67203,-3.0858,-0.081954,0.0947468,0.0726311,0.0460618,-0.0260688,1.00654,0.512488,0.4845,0.889017,2.11451,2.0933,0.618139,1.37507,1.68744,2.31015,-0.859048,-1.07416,-0.192024,0.0197889,-0.337432,-0.824926,-1.53743,-3.46049,-0.178961
-2.2117,-1.13047,-1.55476,-2.64519,-2.91448,-0.312922,-0.143861,0.00388805,-0.12234,-0.282373,1.29541,0.586222,0.579044,1.21637,2.08853,1.97098,0.555889,1.41413,1.687,2.3314,-0.84372,-1.06226,-0.132237,0.0106048,-0.317722,-0.748015,-1.50293,-3.45628,-0.21638
-2.35294,-1.1573,-1.42152,-2.50522,-3.2021,-0.0923985,-0.0341446,0.151974,0.205341,-0.183661,1.03266,0.454875,0.457937,0.742821,2.32993,2.2578,0.628391,1.32232,1.60929,2.7804,-0.835946,-1.0513,-0.24842,-0.0505093,-0.352062,-0.840853,-1.49118,-3.54451,-0.229674
-2.32535,-1.26088,-1.56496,-2.39909,-3.10142,-0.215071,0.0456173,0.101159,0.0480075,-0.126398,1.17301,0.600343,0.613464,0.831586,2.32446,1.97897,0.564517,1.36736,1.37301,2.50142,-0.922902,-1.10491,-0.221926,-0.0137332,-0.342063,-0.871955,-1.53706,-3.56923,-0.226087
-2.29162,-1.29822,-1.52307,-2.51798,-3.07813,-0.233737,-0.114185,0.0561391,0.00515314,-0.193574,1.19184,0.64011,0.556099,0.856227,2.27122,1.93555,0.486483,1.33828,1.55494,2.28995,-0.863035,-1.0483,-0.155044,0.0413846,-0.334366,-0.801991,-1.5137,-3.49544,-0.196399
-2.45806,-1.39002,-1.65912,-2.51781,-3.26695,-0.108717,0.0860603,0.082873,0.103161,-0.0584194,1.32045,0.625389,0.786883,0.977475,2.39013,2.20459,0.669408,1.49411,1.61068,2.63276,-0.917483,-1.01869,-0.170185,-0.0169316,-0.368487,-0.865278,-1.50642,-3.46282,-0.239596
-2.3324,-1.32887,-1.52473,-2.7114,-3.05675,-0.0625437,0.154566,0.219253,0.126756,0.136813,1.16017,0.538906,0.562099,1.1592,2.0856,1.76095,0.385971,1.20632,1.4324,2.2157,-0.948275,-1.07062,-0.198039,0.0158237,-0.327986,-0.805642,-1.44477,-3.5027,-0.21218
-2.35427,-1.20612,-1.48619,-2.64725,-3.1254,-0.175014,-0.0944745,-0.00813188,0.078953,-0.264367,1.1464,0.453833,0.529134,0.945309,2.32638,2.10862,0.588969,1.42166,1.63412,2.53729,-0.821957,-0.977336,-0.15477,0.0281128,-0.302576,-0.818432,-1.48811,-3.48127,-0.227339
-2.11639,-1.15038,-1.49476,-2.49055,-3.27353,-0.20806,-0.0851837,0.143268,0.0198608,-0.0964713,1.15072,0.651943,0.571299,0.822911,2.63111,1.93415,0.591912,1.38876,1.68419,2.63144,-0.879405,-1.04164,-0.162238,-0.0174464,-0.320858,-0.844321,-1.4755,-3.47253,-0.201988
-2.47725,-1.34268,-1.62594,-2.51004,-3.20628,-0.232616,-0.0677871,0.0367475,-0.0898204,-0.0694653,1.30969,0.623478,0.710592,0.660083,2.41024,2.35045,0.776242,1.50365,1.56327,2.64286,-0.869046,-1.02404,-0.18197,-0.00133469,-0.326112,-0.746823,-1.49388,-3.50767,-0.244108
