b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_logdur,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.26317,-1.38442,-1.53018,-2.66444,-3.0473,-0.210425,0.00567163,0.0137594,0.0887344,-0.236257,1.09396,0.641161,0.504895,0.925566,2.30036,1.91372,0.57961,1.37916,1.46854,2.34872,-1.21285,-0.168936,-0.0326162,-0.338897,-0.811803,-1.5169,-3.48404,-0.169743
-2.24533,-1.34369,-1.61974,-2.37661,-3.40501,-0.289763,-0.107724,0.0392499,-0.0525756,0.0586883,0.980892,0.577139,0.637557,0.763818,2.30698,1.98385,0.651083,1.27622,1.28342,2.67699,-1.13616,-0.176477,-0.0460096,-0.32294,-0.739099,-1.54366,-3.49792,-0.189932
-2.54206,-1.54106,-1.83085,-2.9359,-3.40468,-0.33221,-0.0534386,0.100932,0.145298,-0.0781612,1.14918,0.485517,0.67934,1.05982,2.25522,2.38046,0.74019,1.55832,1.84574,2.68896,-1.19517,-0.12793,-0.00030009,-0.3564,-0.815537,-1.53986,-3.49049,-0.131945
-2.43793,-1.31505,-1.67747,-2.67578,-3.5937,-0.166805,-0.14664,0.0543359,-0.0236218,-0.0333999,1.36982,0.672075,0.650685,1.00515,2.6402,1.99327,0.619897,1.37701,1.59237,2.83448,-1.16023,-0.114144,-0.0078498,-0.307919,-0.7723,-1.52645,-3.49977,-0.173579
-2.36072,-1.3278,-1.69395,-2.68669,-3.52338,-0.189974,0.0248381,0.031276,-0.014258,0.186543,0.970815,0.39291,0.637265,0.923825,2.32232,1.9713,0.361218,1.354,1.42091,2.44768,-1.18869,-0.112493,0.043194,-0.344913,-0.81897,-1.55483,-3.50581,-0.181005
-2.14145,-0.929204,-1.53088,-2.52901,-2.86449,-0.35735,-0.366579,-0.00301724,-0.0615388,-0.581759,0.948792,0.236958,0.429142,0.684145,1.9976,1.7529,0.165298,1.23781,1.32486,2.27343,-1.13814,-0.118049,0.0264318,-0.337865,-0.737538,-1.55348,-3.47072,-0.163617
-2.48961,-1.48457,-1.65436,-2.65189,-3.40665,-0.036449,0.205688,0.0903972,0.144298,0.0289754,1.02019,0.494921,0.528928,0.837911,2.27534,2.00141,0.628402,1.34521,1.45285,2.67946,-1.18292,-0.161341,0.000604489,-0.337102,-0.824523,-1.57748,-3.47437,-0.164722
-2.40993,-1.45676,-1.63947,-2.76023,-3.18593,-0.355419,-0.0311501,-0.00316045,-0.0317187,-0.14497,1.19376,0.641927,0.590953,0.987243,2.22552,2.10295,0.651964,1.40267,1.62389,2.44989,-1.215,-0.102446,0.0278526,-0.316328,-0.784804,-1.58698,-3.51103,-0.160452
-2.53195,-1.35411,-1.63817,-2.70623,-3.36344,-0.259806,-0.177903,-0.0167182,-0.140653,-0.110352,1.28977,0.561675,0.529464,0.856994,2.32346,2.15475,0.553263,1.34324,1.65101,2.47581,-1.14469,-0.0873689,0.10378,-0.360186,-0.795202,-1.54266,-3.46355,-0.146283
-2.73192,-1.53839,-1.56736,-2.89045,-3.56065,0.0309753,0.219483,0.0599173,0.155716,0.267801,1.41081,0.558964,0.500211,0.960389,2.41996,2.14668,0.530048,1.24938,1.60288,2.57253,-1.20354,-0.183559,-0.0399092,-0.32886,-0.804827,-1.55668,-3.54349,-0.191697
-2.34672,-1.27152,-1.64678,-2.60927,-3.21041,-0.145269,-0.0327789,0.101942,0.131056,-0.0505303,0.997392,0.461357,0.598032,0.840506,2.00033,1.89155,0.285971,1.27874,1.23484,2.24811,-1.14149,-0.137772,0.0228064,-0.32969,-0.807184,-1.4997,-3.44503,-0.174836
-2.4511,-1.3776,-1.6176,-2.65088,-3.22596,-0.074298,0.00317825,0.102646,-0.022998,-0.00804519,1.04641,0.430931,0.530766,0.87709,2.06201,1.94369,0.547657,1.36216,1.49445,2.40501,-1.17066,-0.0997938,0.0385672,-0.373658,-0.842265,-1.55304,-3.52146,-0.125215
-2.45835,-1.42004,-1.5878,-2.6105,-3.25717,0.0726854,0.179027,0.193485,0.245423,-0.00287154,1.09926,0.529078,0.465261,0.815585,2.2616,1.92846,0.450229,1.27215,1.41234,2.42735,-1.17853,-0.137766,0.00268323,-0.353541,-0.833433,-1.55134,-3.46742,-0.16196
-2.40055,-1.25791,-1.5687,-2.61213,-3.07159,-0.222446,-0.0774354,-0.0370301,-0.0735286,-0.331048,1.18464,0.41268,0.552602,0.851165,2.2079,1.85507,0.416871,1.31112,1.45263,2.24736,-1.19747,-0.171596,-0.0297263,-0.326251,-0.761934,-1.57119,-3.49835,-0.182938
-2.38996,-1.4746,-1.55733,-2.401,-3.51829,-0.197679,-0.0409273,-0.0118116,-0.192505,0.0576485,1.266,0.791181,0.61042,0.753056,2.51271,1.99034,0.617553,1.28112,1.34913,2.57274,-1.17376,-0.125396,-0.0137212,-0.318716,-0.813119,-1.50622,-3.38308,-0.17588
-2.50174,-1.49435,-1.67309,-2.64098,-3.52594,-0.168338,0.0516961,0.0699683,0.0184281,0.0155968,1.22597,0.613415,0.559569,0.904773,2.49703,1.90785,0.450543,1.29424,1.41246,2.44334,-1.18764,-0.133567,0.0265494,-0.343415,-0.868573,-1.56884,-3.58628,-0.180732
-2.59895,-1.33754,-1.76149,-2.76952,-3.15681,-0.156071,-0.0511439,0.0740413,0.0886408,0.0444508,1.26049,0.507641,0.715799,1.08715,2.17041,2.23065,0.57805,1.49948,1.61172,2.49018,-1.2145,-0.167879,-0.0144068,-0.391892,-0.819055,-1.575,-3.53442,-0.18453
-2.37175,-1.40254,-1.59832,-2.45781,-3.12806,-0.247023,-0.0514565,0.0991052,-0.0915891,-0.174788,1.0669,0.435402,0.418363,0.725969,1.93261,1.91575,0.561487,1.26856,1.27426,2.42667,-1.19015,-0.15233,-0.000585984,-0.343103,-0.859889,-1.56622,-3.46092,-0.173216
-2.32643,-1.19969,-1.56871,-2.54909,-3.16681,-0.369047,-0.2877,-0.0204459,-0.0188606,-0.272532,1.0821,0.484041,0.586765,0.904819,2.27452,2.05309,0.679573,1.48128,1.56553,2.63188,-1.15261,-0.15203,-0.00336513,-0.328375,-0.81311,-1.58228,-3.48388,-0.201502
-2.73275,-1.54109,-1.69098,-2.7785,-3.52049,0.0304066,0.0322448,0.0999731,0.126084,0.0393105,1.44698,0.685375,0.588085,0.937848,2.48472,2.25125,0.797368,1.43185,1.57146,2.82366,-1.17899,-0.123853,0.0272277,-0.33626,-0.796542,-1.56472,-3.45075,-0.177956
-2.39018,-1.25865,-1.54452,-2.6445,-3.28653,-0.0989541,-0.0799409,-0.0207166,0.0842636,0.131451,0.988101,0.405545,0.491572,0.76361,2.04001,1.88842,0.341095,1.19468,1.40528,2.2711,-1.1808,-0.124896,0.0123369,-0.325625,-0.75701,-1.55109,-3.46765,-0.170286
-2.3584,-1.30319,-1.6435,-2.79476,-3.17859,-0.202698,-0.00869171,0.0965248,-0.0533601,0.059013,1.01916,0.331527,0.428477,0.729062,1.99685,2.02593,0.594367,1.29742,1.60437,2.4875,-1.23629,-0.104897,0.0465934,-0.336074,-0.777632,-1.60773,-3.57065,-0.170892
-2.57003,-1.51202,-1.70754,-2.76936,-3.37623,-0.229002,-0.0173435,0.0643172,0.000997859,-0.167096,1.23547,0.559305,0.516647,0.771092,2.33436,2.30553,0.709949,1.41193,1.58503,2.64605,-1.17078,-0.145076,-0.0117213,-0.370921,-0.810853,-1.59494,-3.59044,-0.154082
-2.50705,-1.44204,-1.62355,-2.80493,-3.34925,-0.180791,-0.0633158,-0.0539521,-0.0121281,-0.0511984,1.10483,0.409714,0.51254,0.905364,2.2083,2.0501,0.509082,1.34166,1.41542,2.3695,-1.22201,-0.0842353,0.019043,-0.339919,-0.818815,-1.61821,-3.59116,-0.201702
-2.64224,-1.47874,-1.69837,-2.75254,-3.28838,-0.307576,-0.139509,-0.0299107,-0.159633,-0.156791,1.21195,0.501208,0.579747,0.859268,2.23681,2.34636,0.715964,1.4278,1.67408,2.64376,-1.20437,-0.181101,-0.0183689,-0.315901,-0.773106,-1.57545,-3.46759,-0.159394
-2.59856,-1.56083,-1.71688,-2.69709,-3.64434,-0.12299,0.0218257,0.042476,-0.113458,0.105743,1.2355,0.640516,0.611009,1.00599,2.49608,2.18184,0.765439,1.44775,1.57284,2.83016,-1.15474,-0.0827999,-0.0134484,-0.360262,-0.820585,-1.56178,-3.55894,-0.14228
-2.18432,-1.23482,-1.6522,-2.53635,-3.16757,-0.363744,-0.137534,-0.0957569,-0.23364,-0.214361,1.02185,0.540106,0.639073,0.821234,2.18372,1.98755,0.426149,1.40446,1.49783,2.43671,-1.12721,-0.0835627,0.0114084,-0.304967,-0.741308,-1.57282,-3.5355,-0.175737
-2.59533,-1.52148,-1.75342,-2.71137,-3.48487,-0.0924712,0.0123924,0.102154,0.1851,0.0120816,1.11239,0.595514,0.606627,0.783853,2.30132,2.20182,0.639085,1.37724,1.23584,2.51902,-1.14233,-0.134864,0.0143634,-0.321836,-0.763613,-1.58127,-3.50372,-0.128987
-2.51253,-1.45534,-1.69609,-2.83061,-3.30335,-0.106721,-0.0439282,-0.0151052,0.166503,0.000250641,1.20604,0.682177,0.696696,0.942428,2.35352,2.10679,0.75029,1.4226,1.68741,2.53153,-1.11045,-0.0697201,0.019446,-0.34787,-0.798965,-1.5748,-3.47113,-0.166136
-2.58112,-1.59303,-1.69313,-2.90238,-3.30821,-0.0165911,-0.000807333,0.00250456,0.0430837,-0.0945622,1.12334,0.681542,0.631402,0.960266,2.24903,1.96118,0.651601,1.34747,1.60076,2.37074,-1.17368,-0.160772,0.0381614,-0.342131,-0.77598,-1.54321,-3.48418,-0.134197
-2.32716,-1.36069,-1.56221,-2.51909,-3.11483,-0.420542,-0.245598,-0.157386,-0.0968957,-0.269906,1.09603,0.457241,0.589531,0.823331,2.04667,2.13425,0.756357,1.52326,1.4514,2.5621,-1.21511,-0.120938,-0.0492512,-0.39389,-0.834412,-1.55241,-3.44739,-0.184112
-2.53934,-1.46398,-1.73609,-2.72511,-3.51221,-0.0739184,0.139353,0.200175,0.236923,0.187774,1.19261,0.556613,0.539935,0.668179,2.27913,2.07938,0.597042,1.41009,1.44186,2.68263,-1.20594,-0.143529,0.0246034,-0.351667,-0.789134,-1.53478,-3.57053,-0.173559
-2.61711,-1.51496,-1.71083,-2.83179,-3.41665,-0.0823056,0.0598827,0.087106,0.200586,0.115962,1.24989,0.610612,0.654733,1.01944,2.23279,2.31234,0.815298,1.47749,1.74416,2.74332,-1.19469,-0.163018,-0.00961885,-0.2803,-0.761364,-1.58326,-3.49649,-0.176273
-2.66841,-1.48177,-1.73272,-2.75174,-3.5579,-0.0658623,0.0330236,0.0854533,-0.0751933,0.0850417,1.22169,0.522719,0.728327,1.04121,2.5483,2.08761,0.445149,1.35299,1.49034,2.51545,-1.20187,-0.179798,-0.0538758,-0.327285,-0.811474,-1.56533,-3.47595,-0.137198
-2.4622,-1.32772,-1.77171,-2.66883,-3.52952,-0.321209,-0.192837,-0.0248399,-0.173465,-0.174941,1.24525,0.461407,0.708929,0.847207,2.4325,2.1025,0.532876,1.52184,1.49683,2.77566,-1.19663,-0.08334,0.0516893,-0.363869,-0.73604,-1.57768,-3.52047,-0.171533
-2.33204,-1.21668,-1.55734,-2.46344,-3.03421,-0.30615,-0.164089,-0.0838062,-0.209097,-0.296045,1.04869,0.417643,0.518442,0.866615,2.03278,1.99913,0.419651,1.23844,1.3902,2.3962,-1.12408,-0.117571,0.0093894,-0.322787,-0.797863,-1.53404,-3.43789,-0.167423
-2.1317,-1.22466,-1.64869,-2.52408,-3.07782,-0.272474,-0.0175731,0.130657,0.0118883,-0.00578406,0.770252,0.354629,0.527898,0.754935,2.00544,1.89628,0.433351,1.30547,1.44336,2.24124,-1.11595,-0.0831562,0.00139783,-0.346686,-0.805698,-1.60133,-3.48747,-0.137841
-2.33698,-1.27594,-1.48977,-2.35776,-3.27944,-0.142624,0.0171969,0.0810874,0.0811112,0.0721103,1.06678,0.462351,0.541235,0.637292,2.20426,1.91112,0.4159,1.22716,1.25122,2.45938,-1.16428,-0.145651,-0.0880815,-0.324131,-0.853475,-1.55941,-3.53737,-0.170427
-2.2456,-1.13789,-1.67281,-2.44354,-2.96377,-0.143068,-0.0710865,0.0167053,-0.142286,-0.00186424,0.975439,0.319085,0.613317,0.738839,1.94902,1.90657,0.394543,1.42734,1.37098,2.28816,-1.18335,-0.133262,-0.0124185,-0.338473,-0.774827,-1.57836,-3.48326,-0.156425
-2.26668,-1.2858,-1.6098,-2.70358,-2.974,-0.258499,-0.0402675,0.0401117,0.166398,-0.271102,1.03578,0.477192,0.545584,0.910407,2.03786,2.0019,0.500406,1.34093,1.51025,2.22666,-1.17955,-0.121997,-0.0309084,-0.304245,-0.810365,-1.56729,-3.52174,-0.188673
-2.38917,-1.31743,-1.50054,-2.48108,-3.046,-0.191638,-0.0126812,-0.101932,-0.14022,-0.0672559,1.03751,0.376996,0.531123,0.855938,1.88271,2.00283,0.522831,1.273,1.35095,2.30172,-1.18909,-0.155178,-0.077033,-0.332902,-0.814593,-1.49578,-3.46439,-0.2353
-2.37366,-1.37185,-1.55682,-2.67889,-3.31758,-0.108977,0.0551954,0.00239919,0.0924905,0.08241,1.04943,0.457213,0.520261,0.833039,2.10608,2.10881,0.691907,1.41532,1.50618,2.65951,-1.1467,-0.113335,0.0165239,-0.357855,-0.794532,-1.55253,-3.4978,-0.148985
-2.44229,-1.36718,-1.65377,-2.70718,-3.34513,0.0631797,0.0179231,0.114265,0.0598004,0.112611,1.04018,0.508011,0.591541,0.987049,2.21893,1.85283,0.42354,1.28909,1.55589,2.34907,-1.15294,-0.140343,0.0236578,-0.371458,-0.828755,-1.5306,-3.49561,-0.180533
-2.46427,-1.34464,-1.62759,-2.64354,-3.13976,-0.219809,-0.0846805,0.0344437,0.0946356,-0.128572,1.13362,0.497732,0.557423,0.81621,1.98483,2.05953,0.587872,1.34866,1.29055,2.41366,-1.24044,-0.117853,-0.0116433,-0.37398,-0.810417,-1.56762,-3.58631,-0.139762
-2.36763,-1.24055,-1.647,-2.59706,-3.01662,-0.119111,-0.0564083,0.0631609,-0.0475763,-0.0505442,0.929459,0.401826,0.523827,0.70479,2.087,1.79898,0.263169,1.32855,1.3262,2.06728,-1.16694,-0.139315,0.0166813,-0.345769,-0.765849,-1.60992,-3.53119,-0.154403
-2.22331,-1.27424,-1.58308,-2.66201,-3.01796,-0.369949,-0.12465,0.0447963,0.163919,-0.223202,1.16488,0.492846,0.565505,0.844086,2.03534,1.85406,0.400108,1.25277,1.24707,2.40127,-1.21955,-0.126695,0.0460754,-0.367063,-0.859731,-1.55802,-3.53905,-0.179506
-2.44522,-1.41449,-1.62308,-2.62134,-3.27509,-0.199915,-0.00186122,0.0991382,0.0897432,0.114834,1.02493,0.453788,0.456711,0.611407,2.05925,1.9751,0.485084,1.37942,1.371,2.32736,-1.26458,-0.142979,0.0307438,-0.334825,-0.852261,-1.62705,-3.58492,-0.189492
-2.46262,-1.3617,-1.73339,-2.66687,-3.27082,-0.213989,-0.115597,0.0351416,0.0981454,-0.0593675,1.01368,0.407203,0.65716,0.59851,1.99685,2.118,0.65476,1.4725,1.40305,2.4447,-1.19038,-0.118165,0.019555,-0.312623,-0.814492,-1.53981,-3.51187,-0.155473
-2.47876,-1.264,-1.65316,-2.87456,-3.38217,-0.088699,-0.0674452,0.0310942,0.216719,0.0134816,1.11498,0.368727,0.506488,1.00622,2.16329,2.03732,0.470826,1.33666,1.58101,2.57787,-1.18408,-0.121503,0.0150655,-0.300219,-0.792402,-1.57511,-3.46628,-0.167823
-2.60386,-1.53873,-1.63247,-2.76784,-3.49007,-0.20008,0.00685531,0.0988774,0.0887178,-0.0483022,1.35537,0.683168,0.518395,0.830593,2.40284,2.13059,0.672651,1.35584,1.55359,2.66857,-1.18583,-0.0645325,0.0231996,-0.328035,-0.798924,-1.527,-3.46064,-0.183942
-2.4813,-1.42425,-1.70127,-2.92863,-3.56804,-0.324644,-0.0818588,-0.036586,-0.0562683,-0.0956201,1.19327,0.408743,0.675978,1.08839,2.30982,2.14386,0.606244,1.49478,1.62715,2.70699,-1.22821,-0.116972,0.0302649,-0.312838,-0.827531,-1.55374,-3.57375,-0.179677
-2.46925,-1.32892,-1.62957,-2.78701,-3.347,-0.143974,-0.0127425,0.112551,0.15948,-0.0255565,1.03833,0.415143,0.4778,0.845744,2.21155,1.95672,0.478115,1.27678,1.60572,2.58267,-1.21399,-0.142629,-0.00495752,-0.336641,-0.786962,-1.55735,-3.48028,-0.137899
-2.34809,-1.25401,-1.52695,-2.66596,-3.08816,-0.212396,-0.0477828,0.0360938,0.18066,-0.214499,1.17955,0.609891,0.545382,0.710561,2.14458,1.91113,0.359279,1.1852,1.28977,2.48559,-1.23056,-0.113185,0.0120019,-0.333196,-0.777654,-1.57353,-3.50065,-0.162291
-2.2656,-1.2793,-1.58489,-2.39945,-3.21825,-0.336569,-0.173226,0.0343136,-0.0410879,-0.138173,0.85046,0.162958,0.281136,0.43606,1.8757,2.04398,0.612804,1.38076,1.30779,2.61367,-1.17972,-0.137213,-0.00949219,-0.328167,-0.800215,-1.55861,-3.45254,-0.170796
-2.22448,-1.12747,-1.57691,-2.48627,-3.20658,-0.427053,-0.233864,-0.107168,-0.200075,-0.251418,1.05984,0.454022,0.484616,0.709297,2.16486,1.9876,0.484102,1.4118,1.52607,2.57948,-1.16179,-0.102216,-0.00388918,-0.321414,-0.756245,-1.56819,-3.51897,-0.167201
-2.5797,-1.55039,-1.54348,-2.6168,-3.56877,-0.0667285,0.106778,0.0411555,-0.061245,0.159609,1.26303,0.600706,0.469238,0.902447,2.57312,2.24108,0.70233,1.39183,1.62281,2.6335,-1.17731,-0.146849,-0.0810129,-0.342495,-0.825392,-1.49073,-3.4947,-0.16791
-2.36237,-1.24984,-1.55423,-2.66795,-3.29897,-0.195964,-0.0732824,0.0638311,0.090282,-0.146741,1.0365,0.281163,0.428912,0.787073,2.09416,1.96682,0.504463,1.26621,1.59272,2.72207,-1.21236,-0.18314,-0.00317669,-0.348721,-0.76819,-1.5313,-3.52215,-0.209701
-2.31178,-1.37921,-1.758,-2.75976,-3.24891,-0.315368,-0.10216,-0.0113347,2.86224e-05,-0.17291,1.08213,0.561932,0.746452,0.927124,2.32746,2.13566,0.600728,1.54417,1.62508,2.50163,-1.21448,-0.120153,-0.0140648,-0.344562,-0.78661,-1.56791,-3.50636,-0.160462
-2.65378,-1.45616,-1.64468,-2.67663,-3.17876,-0.157834,-0.046926,0.00541596,0.0992344,-0.266957,1.25204,0.510266,0.570133,0.755616,2.14438,2.11834,0.468403,1.27817,1.39182,2.28566,-1.1418,-0.0952736,-0.0209972,-0.40706,-0.85311,-1.56562,-3.47533,-0.168343
-2.51576,-1.43887,-1.64943,-2.69645,-3.25287,-0.190536,-0.139664,-0.0149727,-0.129883,-0.139794,1.21305,0.642109,0.561588,0.866353,2.14392,2.12705,0.665786,1.34623,1.58023,2.50057,-1.17612,-0.121531,0.0613063,-0.351201,-0.79853,-1.55887,-3.47343,-0.172979
-2.30674,-1.15752,-1.68145,-2.64796,-3.02502,-0.193206,-0.13243,0.10135,0.019763,-0.289474,0.997977,0.310582,0.647885,0.815449,2.0006,2.00367,0.431484,1.44547,1.46622,2.4209,-1.19172,-0.130007,0.0146405,-0.328716,-0.788164,-1.58092,-3.53101,-0.151187
-2.34638,-1.23321,-1.56174,-2.49409,-3.27943,-0.236027,-0.0242684,0.143112,-0.0980602,-0.0222422,1.03034,0.346067,0.438375,0.736417,2.33988,1.83701,0.296273,1.20492,1.25601,2.42533,-1.16924,-0.12588,0.0412476,-0.381551,-0.88539,-1.56503,-3.56103,-0.178975
-2.57106,-1.575,-1.71586,-2.77273,-3.25582,-0.0890175,0.135762,0.103923,0.0618067,0.0232841,1.23036,0.687782,0.618301,1.02464,2.3419,2.08645,0.612952,1.3257,1.64955,2.37119,-1.16163,-0.121089,-0.0144356,-0.31593,-0.782199,-1.56544,-3.50943,-0.185714
-2.64263,-1.35931,-1.65945,-2.72311,-3.25678,-0.138586,-0.014658,0.115245,0.0150741,0.0975913,1.53788,0.674497,0.645376,1.26416,2.28511,2.27028,0.527416,1.39933,1.67171,2.43933,-1.1068,-0.192905,-0.0498059,-0.328508,-0.761614,-1.55479,-3.45058,-0.206661
-2.51204,-1.27827,-1.68421,-2.58135,-2.97492,-0.141109,-0.043279,0.143534,-0.0979409,-0.11584,1.10467,0.358396,0.472013,0.670977,1.984,2.10126,0.502308,1.35959,1.51432,2.24689,-1.17357,-0.0975193,-0.00173689,-0.347111,-0.789671,-1.5951,-3.50838,-0.161828
-2.50379,-1.36545,-1.58509,-2.7331,-3.36996,-0.168471,-0.120832,0.093208,0.132288,-0.057181,1.33304,0.618502,0.582911,0.928462,2.40011,1.98216,0.492159,1.37007,1.5392,2.59747,-1.16162,-0.15744,-0.00440646,-0.376475,-0.813857,-1.5547,-3.44417,-0.159457
-2.24991,-1.22724,-1.63334,-2.62896,-3.14051,-0.213942,0.0303405,0.0801073,-0.0189376,0.0853136,1.37836,0.673366,0.714965,1.1005,2.13852,1.73755,0.231805,1.19908,1.31437,2.11665,-1.14236,-0.130743,0.00801128,-0.356014,-0.750713,-1.55446,-3.53383,-0.168562
-2.38105,-1.28264,-1.6439,-2.48689,-3.21287,-0.287758,-0.161553,0.0545114,0.102811,-0.0819524,1.30548,0.654391,0.736417,0.795719,2.38117,1.94635,0.453086,1.42818,1.30585,2.39827,-1.12947,-0.14049,-0.0192787,-0.311625,-0.810834,-1.4962,-3.44642,-0.132734
-2.56261,-1.41663,-1.80225,-2.77196,-3.34119,-0.267424,-0.0698363,0.0307959,-0.0741793,0.0791306,1.22201,0.409758,0.659302,0.816353,2.03412,2.15506,0.568915,1.50039,1.54733,2.49984,-1.20827,-0.134111,0.0429772,-0.306469,-0.793116,-1.56793,-3.46355,-0.131498
-2.82031,-1.52234,-1.75664,-2.93293,-3.47092,-0.176118,-0.0118173,0.0295914,-0.0263356,0.0728622,1.43533,0.550894,0.64815,1.07606,2.30703,2.52464,0.736274,1.50036,1.91909,2.62355,-1.22269,-0.163731,-0.0293614,-0.336306,-0.780291,-1.58039,-3.54001,-0.153691
-2.56735,-1.46007,-1.69084,-2.85297,-3.2696,-0.12384,0.0364987,0.064128,0.168356,-0.0509747,1.20722,0.542723,0.599662,0.888856,2.26886,2.23819,0.567565,1.34518,1.43918,2.53759,-1.22911,-0.129523,0.054172,-0.341213,-0.802651,-1.54535,-3.41382,-0.161088
-2.50728,-1.39573,-1.68442,-2.54494,-3.23163,-0.0875722,0.10977,0.142704,0.132619,0.0311407,1.0117,0.455082,0.552099,0.500307,2.18841,2.11463,0.522972,1.39576,1.37888,2.51599,-1.26736,-0.134513,-0.0383841,-0.423221,-0.828189,-1.5412,-3.5068,-0.150038
-2.51902,-1.38893,-1.77097,-2.77285,-3.22973,-0.0708911,0.0210829,0.12052,0.220481,-0.249242,1.19787,0.531153,0.766874,1.01556,2.36775,2.08895,0.632539,1.57477,1.5447,2.63156,-1.12934,-0.108673,0.0576788,-0.323646,-0.851564,-1.55173,-3.43624,-0.194591
-2.39912,-1.48004,-1.65484,-2.59587,-3.32882,-0.360748,-0.126708,-0.0227425,0.0348654,-0.221437,1.3343,0.818841,0.728516,0.905113,2.50755,2.22897,0.768155,1.51402,1.48242,2.75362,-1.17,-0.136261,-0.0305287,-0.331109,-0.806761,-1.54037,-3.45443,-0.189405
-2.39359,-1.41916,-1.71253,-2.74602,-3.26349,-0.0468311,0.0295215,0.0625808,0.18167,0.0422871,1.18134,0.615073,0.648935,1.0369,2.18956,1.93493,0.476197,1.41339,1.51874,2.42116,-1.20621,-0.0688095,0.0181916,-0.347259,-0.820992,-1.6061,-3.53116,-0.180355
-2.36072,-1.27716,-1.62645,-2.70963,-3.01162,-0.31582,-0.193836,-0.0447207,-0.0565354,-0.124114,1.10529,0.419852,0.545138,0.884144,1.85466,2.10123,0.521302,1.37978,1.579,2.24758,-1.20167,-0.0897764,0.0646104,-0.353619,-0.770287,-1.59227,-3.49373,-0.131067
-2.36815,-1.33083,-1.62095,-2.59837,-3.36888,-0.253019,-0.0345037,0.0250173,0.0106862,-0.0538273,1.13593,0.513011,0.645004,0.95442,2.38408,2.01121,0.451774,1.41386,1.49632,2.55422,-1.19131,-0.129134,0.0461536,-0.329846,-0.827428,-1.52766,-3.47124,-0.185803
-2.50261,-1.36404,-1.58301,-2.54558,-3.18984,-0.0884821,-0.0147764,-0.0407463,-0.0272037,-0.218993,1.17054,0.467708,0.490684,0.8066,2.05716,2.08842,0.612641,1.31319,1.4039,2.65342,-1.14095,-0.111023,0.0181668,-0.376452,-0.835125,-1.60647,-3.50278,-0.154843
-2.6232,-1.5764,-1.69351,-2.57359,-3.48194,-0.0878479,0.0271836,0.116917,-0.0967562,-0.0546232,1.13502,0.596195,0.519091,0.846427,2.41831,2.24262,0.771116,1.32177,1.49364,2.9117,-1.16728,-0.111464,-0.0127288,-0.383418,-0.836892,-1.59819,-3.55617,-0.111403
-2.51123,-1.34218,-1.61722,-2.76363,-3.26532,0.0538849,0.0812772,0.17392,0.258847,0.0914273,1.05999,0.378286,0.434033,0.848604,2.05314,2.0535,0.485741,1.26077,1.46349,2.51776,-1.23406,-0.104588,-0.025075,-0.393746,-0.853615,-1.59352,-3.56067,-0.177184
-2.50953,-1.41794,-1.68697,-2.60839,-3.37765,-0.442203,-0.236703,0.0165408,-0.137122,-0.201951,1.39295,0.678714,0.618618,0.807304,2.4259,2.26291,0.650956,1.41541,1.69755,2.71398,-1.16981,-0.1576,-0.0330623,-0.372257,-0.834024,-1.58833,-3.46617,-0.168763
-2.66042,-1.46636,-1.54923,-2.74482,-3.43338,-0.244138,-0.157292,-0.0531884,-0.0705748,-0.125486,1.41953,0.700056,0.581952,1.06837,2.38961,2.23468,0.603534,1.30478,1.76754,2.68389,-1.15419,-0.182043,-0.0542577,-0.343371,-0.807549,-1.53361,-3.43759,-0.191757
-2.49433,-1.39125,-1.69129,-2.78063,-3.22839,-0.0284792,0.104179,0.162555,-0.0570483,-0.17608,1.2738,0.70409,0.713011,1.10736,2.39735,2.1553,0.605584,1.41624,1.66733,2.4248,-1.15599,-0.0848174,0.0412534,-0.322564,-0.767728,-1.52766,-3.48354,-0.195792
-2.51598,-1.60998,-1.73407,-2.62014,-3.62979,-0.151929,0.0349566,0.11847,0.0982377,0.0634692,1.28616,0.748597,0.644236,0.782409,2.56939,2.09818,0.814905,1.44606,1.51911,2.81675,-1.21561,-0.105443,-0.0240873,-0.317693,-0.792423,-1.52142,-3.50419,-0.187301
-2.23486,-1.1758,-1.62785,-2.75364,-3.02025,-0.305719,-0.170296,0.0269483,0.0239882,-0.255258,0.860804,0.1996,0.477867,0.739257,1.78664,1.80249,0.367316,1.27373,1.34237,2.18154,-1.19707,-0.0664508,0.0782509,-0.301774,-0.726982,-1.54996,-3.43465,-0.144657
