b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_phmsev_dur2,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.13443,-0.825676,-1.0841,-1.44796,-2.37872,-0.19842,-0.0347805,0.103516,-0.119223,-0.0692155,1.03501,0.622173,0.495734,0.836628,2.42927,1.75682,0.624981,1.1978,1.24492,2.58916,-0.0102689,0.0212868,0.0280354,-0.317186,-0.700899,-1.43828,-3.36099,-0.0393768
-2.41196,-1.063,-1.20887,-2.03232,-2.49854,-0.245592,-0.100737,-0.0177096,0.0644512,-0.141798,1.25358,0.872193,0.72383,1.20889,2.53956,2.05353,0.756966,1.45656,1.72754,2.5907,-0.0111152,0.0999284,0.0457926,-0.292588,-0.771764,-1.42059,-3.36102,-0.0195219
-2.20975,-0.912357,-1.10392,-1.59026,-2.17615,-0.315063,-0.013647,0.0721304,0.100397,-0.193069,1.02606,0.554797,0.396347,0.681637,2.16375,1.87085,0.604951,1.21224,1.35385,2.31058,-0.0109884,-0.0232913,-0.0138318,-0.32179,-0.697527,-1.41184,-3.34916,-0.0491002
-2.13446,-0.805935,-1.17256,-1.61363,-2.15648,-0.177153,-0.0288405,0.017996,-0.0643902,-0.103758,0.82394,0.494762,0.578495,0.782183,2.00528,1.63512,0.412313,1.18095,1.27484,2.21745,-0.0103398,-0.0637148,-0.0159625,-0.312069,-0.721381,-1.42752,-3.31425,-0.0660621
-2.10987,-0.745479,-1.03445,-1.54353,-2.18521,-0.200295,0.0393161,0.0584774,-0.0173043,0.0155043,1.15107,0.514856,0.573586,0.773593,2.01211,1.69116,0.358063,1.12936,1.33951,2.06594,-0.00977143,0.00495779,-0.0426837,-0.294512,-0.756313,-1.4151,-3.32774,-0.0187178
-2.23801,-0.804261,-1.2049,-1.60398,-2.55662,-0.288235,-0.13667,0.0432458,0.00624782,0.0845974,1.10151,0.54827,0.560719,0.798908,2.30257,1.86086,0.610653,1.35352,1.4232,2.60397,-0.0103498,0.00507179,0.0519491,-0.255826,-0.691344,-1.4531,-3.30386,-0.0484516
-2.33955,-0.946674,-1.281,-1.88335,-2.28932,-0.103745,0.01221,0.0663343,0.0727793,-0.024069,1.08966,0.662545,0.637061,0.991892,2.19374,1.9496,0.615236,1.29813,1.5407,2.30558,-0.0105916,0.0135525,0.0966794,-0.256429,-0.685482,-1.43634,-3.38461,-0.0173861
-2.31968,-0.871873,-1.05598,-1.62577,-2.2566,-0.128991,-0.0361579,-0.0610999,-0.135929,-0.169879,1.0014,0.455433,0.417574,0.825865,2.00672,1.97189,0.692137,1.3024,1.64801,2.57088,-0.010676,0.00122329,0.023116,-0.320061,-0.773002,-1.43602,-3.39796,-0.0568093
-2.14318,-0.756054,-1.11244,-1.62585,-2.3107,-0.0750913,-0.0378576,0.0920669,0.0241223,-0.0620818,1.02433,0.618715,0.530434,0.905338,2.26079,1.78943,0.564939,1.25875,1.33882,2.36462,-0.0107271,0.00483133,0.0760548,-0.258716,-0.723084,-1.38515,-3.32008,-0.0252119
-2.1711,-0.923643,-1.1819,-1.59157,-2.57546,-0.353672,-0.159461,0.0367186,-0.0527388,-0.0820286,1.12727,0.707756,0.551369,0.942427,2.6734,1.84964,0.62428,1.30108,1.34948,2.68922,-0.0105239,0.0754433,-0.0140433,-0.311221,-0.783395,-1.45589,-3.41232,-0.0290534
-2.16836,-0.918813,-1.22235,-1.70089,-2.33888,-0.198115,0.0379292,0.0680968,-0.0423403,-0.0418183,1.02836,0.500172,0.599032,0.892085,2.17012,1.90485,0.689817,1.36746,1.53678,2.52951,-0.0102278,0.00447694,0.00844753,-0.269304,-0.692823,-1.38039,-3.26298,-0.0402668
-2.17103,-0.711103,-1.10042,-1.55843,-2.20166,-0.0752307,-0.0373514,0.09923,-0.0810405,-0.148452,0.849295,0.355923,0.331331,0.690662,2.23809,1.68599,0.38779,1.17823,1.21786,2.49461,-0.0111327,0.00227869,0.0773483,-0.312519,-0.73704,-1.40236,-3.3618,-0.0387581
-2.05612,-0.706487,-1.04783,-1.40104,-2.216,-0.222672,-0.103105,-0.0204248,-0.110188,-0.0972572,1.07685,0.66903,0.59077,0.91181,2.18295,1.77772,0.584884,1.31937,1.35793,2.56965,-0.0111968,0.00323926,-0.0272243,-0.262983,-0.790034,-1.42456,-3.42741,-0.0798684
-2.19984,-0.799189,-1.06222,-1.65277,-2.13115,-0.184158,0.00468472,0.030462,0.0779595,-0.0545876,1.00261,0.457477,0.418164,0.856052,2.01996,1.83809,0.557188,1.23739,1.38157,2.3956,-0.0107831,-0.0371432,-0.0216608,-0.243612,-0.733102,-1.40099,-3.27731,-0.0431541
-2.01549,-0.653986,-1.12846,-1.6117,-2.20414,-0.204969,-0.0964113,-0.0231019,-0.0379864,0.0290677,0.793101,0.322111,0.541652,0.623456,2.01957,1.60267,0.339264,1.27817,1.31442,2.29245,-0.00999488,-0.0376562,0.0398039,-0.281536,-0.707513,-1.37936,-3.29031,-0.041812
-2.09574,-0.715155,-1.18455,-1.51067,-2.17228,-0.274961,-0.139195,0.0219057,-0.146221,-0.267253,0.891642,0.338651,0.568337,0.546656,2.04513,1.67864,0.465818,1.30619,1.27888,2.44386,-0.0106765,0.0121891,0.0212078,-0.295327,-0.794197,-1.41518,-3.39421,-0.0301038
-2.2067,-0.867983,-1.06063,-1.64653,-2.37726,-0.368455,-0.238326,-0.0600197,-0.17622,-0.211937,1.18155,0.723532,0.574939,0.904665,2.52283,1.93366,0.8058,1.37819,1.5745,2.73787,-0.0113686,-0.0194269,0.0214302,-0.251579,-0.742849,-1.34212,-3.27196,-0.0511422
-2.21947,-0.720991,-1.15721,-1.67323,-2.06033,-0.167825,-0.0702786,0.0458337,0.0199176,-0.169039,1.0148,0.346016,0.478501,0.815137,1.97109,1.8349,0.464908,1.33035,1.48964,2.28419,-0.0107725,0.0188887,-0.0111176,-0.357958,-0.84091,-1.44802,-3.47088,-0.0443953
-2.10111,-0.7996,-1.15079,-1.52532,-2.1803,-0.121203,-0.0201664,0.100469,-0.0278932,0.049225,0.876535,0.467197,0.511273,0.626758,2.0334,1.82163,0.626656,1.2942,1.20453,2.24907,-0.0105384,-0.0312536,0.0503754,-0.229238,-0.663203,-1.38205,-3.27524,-0.00652653
-2.13962,-0.675868,-1.247,-1.65378,-2.39472,-0.209355,-0.182079,0.0707654,-0.119266,-0.276138,0.958836,0.294772,0.63047,0.763019,2.03986,1.71041,0.390434,1.37393,1.4133,2.52465,-0.0104741,0.037097,-0.00239769,-0.255569,-0.777273,-1.361,-3.31741,-0.0310545
-2.27102,-0.712264,-1.06921,-1.64315,-2.22913,-0.108845,-0.138988,-0.0620322,0.0982193,-0.0983115,0.996069,0.409412,0.585414,0.688315,2.10184,1.87546,0.449177,1.2666,1.2326,2.40358,-0.0106161,0.0219776,0.031375,-0.282741,-0.761506,-1.40224,-3.34508,-0.00622999
-2.33122,-0.915288,-1.14096,-1.56461,-2.45487,-0.0585049,-0.0632796,-0.0379503,-0.13931,-0.0671188,1.0583,0.611044,0.554666,0.792384,2.25683,1.89706,0.702936,1.33991,1.38385,2.61109,-0.0103442,0.0562968,0.0452805,-0.300611,-0.784853,-1.42098,-3.33324,-0.033471
-2.10878,-0.819458,-1.15449,-1.73867,-2.42473,-0.243647,-0.0656704,0.0330983,-0.0967575,0.0888785,0.985499,0.571823,0.564454,1.03264,2.27526,2.02372,0.761021,1.42921,1.65342,2.64191,-0.0108279,-0.00534816,0.0416231,-0.259442,-0.74572,-1.3845,-3.34231,-0.0400703
-2.27127,-0.872571,-1.2419,-1.60531,-2.25019,-0.125772,0.0272266,0.0539668,-0.00912633,-0.0129529,0.98951,0.390305,0.701644,0.748235,1.98952,1.8338,0.464882,1.39892,1.41974,2.35754,-0.0107039,-0.0425683,-0.016075,-0.308461,-0.762392,-1.41348,-3.35594,-0.0300067
-2.06419,-0.74288,-1.07777,-1.50851,-2.19495,-0.243949,-0.0926124,0.0132304,-0.119424,-0.0851225,0.994737,0.468281,0.54065,0.878223,1.93011,1.65629,0.327159,1.12385,1.12787,2.14708,-0.0105323,0.0244533,0.0157817,-0.279629,-0.704216,-1.3651,-3.25847,-0.0303687
-2.20165,-0.755065,-1.14209,-1.75479,-2.24986,-0.222635,-0.130222,-0.00783286,0.0448116,-0.0799219,1.17666,0.592919,0.65724,0.9539,2.1613,1.92072,0.603849,1.35437,1.54658,2.53307,-0.0104295,-0.00406029,0.0828209,-0.265998,-0.710119,-1.42957,-3.39513,-0.0280064
-2.43326,-0.918273,-1.18447,-1.71346,-2.43124,-0.0416849,-0.015646,0.0503618,-0.0640435,0.0584467,1.17941,0.621842,0.603591,0.894411,2.36374,1.87341,0.475357,1.26442,1.48107,2.46286,-0.0109828,0.00871258,0.0301112,-0.356229,-0.819131,-1.45292,-3.35492,0.00065867
-2.14755,-0.65017,-1.00971,-1.45991,-2.3297,-0.277557,-0.281389,-0.0324447,-0.0685303,-0.157048,0.958479,0.416504,0.45195,0.646755,2.30701,1.87037,0.505127,1.17753,1.27905,2.63149,-0.010901,0.0194335,-0.0192131,-0.279215,-0.749956,-1.39234,-3.32624,-0.0587402
-2.35548,-0.948207,-1.18059,-1.76343,-2.28549,-0.260392,-0.066995,-0.0582137,-0.0995151,-0.211244,1.17884,0.544205,0.546305,0.810703,2.18657,1.99337,0.489536,1.23328,1.5957,2.39823,-0.0104476,0.0326573,0.00924059,-0.26017,-0.744457,-1.45226,-3.34376,-0.0240055
-2.05272,-0.737585,-1.09063,-1.45525,-2.28048,-0.620483,-0.479751,-0.121421,-0.353337,-0.45227,1.11462,0.519174,0.520437,0.651741,2.15169,2.05156,0.766372,1.34367,1.39757,2.6585,-0.00966204,0.0221176,0.0392887,-0.291412,-0.752958,-1.44413,-3.32899,-0.0548628
-2.10603,-0.59175,-0.9989,-1.52512,-1.80283,-0.191502,-0.162752,-0.0417223,-0.129742,-0.248391,1.01364,0.464884,0.43558,0.796862,1.85528,1.61842,0.300735,1.18826,1.37252,1.94079,-0.0105519,-0.0142244,0.00287234,-0.322111,-0.724607,-1.42065,-3.38174,-0.0604514
-2.31213,-0.771948,-1.15917,-1.61712,-2.42154,-0.133544,-0.0355827,0.150678,0.0517991,0.130782,1.29754,0.701241,0.691183,1.04735,2.50601,1.97414,0.622162,1.30855,1.48415,2.60655,-0.0115187,0.0182282,0.00295799,-0.27702,-0.830225,-1.43676,-3.41075,-0.0365365
-2.14984,-0.80074,-1.09883,-1.58237,-2.25618,-0.193586,-0.075254,0.0281915,0.0172948,-0.079358,1.07095,0.557885,0.471942,0.713856,2.15145,1.79146,0.528841,1.19836,1.25329,2.43288,-0.0103751,-0.0124615,0.0289712,-0.279692,-0.714287,-1.37847,-3.29567,-0.0400581
-2.02491,-0.739441,-1.19698,-1.56853,-2.22792,-0.0714159,0.0984979,0.204965,0.06164,-0.00633244,0.954988,0.484833,0.551515,0.632251,2.09847,1.53195,0.396662,1.27586,1.31009,2.32924,-0.0105632,0.0155897,0.0516804,-0.240706,-0.675981,-1.37609,-3.30538,-0.00823346
-2.14264,-0.768521,-1.0352,-1.51949,-2.25435,-0.196826,-0.0435618,0.0410642,-0.0125205,-0.0349263,0.972276,0.376635,0.330817,0.612917,2.04813,1.92718,0.668055,1.37121,1.52226,2.37437,-0.0103724,0.01904,0.0112756,-0.262442,-0.717654,-1.40103,-3.32341,-0.0334927
-2.12877,-0.732158,-1.02248,-1.59047,-2.18087,-0.148418,-0.0314955,-0.0141991,-0.011681,-0.0454832,0.907711,0.437512,0.522927,0.923117,2.1007,1.71102,0.464243,1.13598,1.3759,2.37377,-0.0102988,-0.0152985,-0.00755033,-0.27854,-0.739767,-1.37862,-3.30355,-0.0820038
-2.3721,-0.958589,-1.21504,-1.76497,-2.48845,-0.182313,-0.0418321,0.120626,0.103005,-0.0696636,1.22373,0.698451,0.534139,0.855611,2.41286,2.12301,0.770034,1.36825,1.52306,2.67235,-0.0114629,0.0157281,0.0235941,-0.277184,-0.760022,-1.4178,-3.32158,0.00992417
-1.96039,-0.612695,-1.01949,-1.5073,-2.21444,-0.0461855,-0.00292377,0.116738,0.136243,0.0219588,0.62772,0.204744,0.340984,0.620272,1.94113,1.59261,0.296937,1.11661,1.38492,2.29322,-0.010801,-0.0052346,0.0114456,-0.271888,-0.708265,-1.40662,-3.3425,-0.0531478
-2.2321,-0.77855,-1.06878,-1.67637,-2.19885,0.0100765,0.128094,0.104955,0.193525,0.063137,0.986385,0.410405,0.36921,0.814883,2.01452,1.7602,0.385501,1.19394,1.42047,2.25868,-0.0110689,0.0117241,0.0322893,-0.299921,-0.740418,-1.47706,-3.37273,-0.0294393
-2.4556,-0.996899,-1.18581,-1.68719,-2.48843,-0.226418,-0.0479577,0.0593293,-0.00800993,-0.225377,1.08589,0.569498,0.541018,0.677413,2.36133,2.07072,0.738448,1.37101,1.43401,2.66749,-0.00964455,-0.0480412,-0.0494653,-0.294033,-0.76349,-1.4521,-3.34649,-0.0274475
-2.31868,-0.886732,-1.16518,-1.696,-2.38545,-0.225726,-0.0746939,0.1034,0.0382453,-0.100133,1.06112,0.534517,0.521751,0.810987,2.12337,1.99697,0.482142,1.27611,1.45291,2.4974,-0.0114132,0.0398378,0.0314072,-0.263415,-0.796115,-1.42549,-3.46231,0.00854325
-2.37773,-0.919885,-1.27283,-1.77529,-2.68269,-0.277596,-0.127087,-0.00656306,-0.107464,0.0084117,1.17348,0.586446,0.682897,1.09184,2.33228,2.04887,0.704339,1.3873,1.62287,2.87186,-0.0106001,0.0118126,0.0396984,-0.28782,-0.756709,-1.43365,-3.31427,-0.0485732
-2.04352,-0.775778,-1.03901,-1.53124,-2.23225,-0.492809,-0.276426,-0.187996,-0.195008,-0.238965,1.11774,0.683465,0.685908,0.780709,2.11445,1.86216,0.598909,1.28014,1.39336,2.41708,-0.0102084,0.0133217,0.0100563,-0.235844,-0.744637,-1.38963,-3.28785,-0.0498917
-2.26812,-0.83989,-1.2242,-1.6256,-2.32202,-0.136826,-0.153004,-0.00016328,-0.0346299,-0.177238,1.10668,0.532319,0.537489,0.61836,2.15399,1.88525,0.569035,1.35181,1.34333,2.49002,-0.0106097,0.00110101,0.0844412,-0.276408,-0.693188,-1.40986,-3.31983,-0.058882
-2.29732,-0.786093,-1.05063,-1.60872,-2.13709,-0.290697,-0.239681,-0.0806275,-0.150447,-0.329245,1.19317,0.652549,0.541946,0.741505,2.30269,2.03601,0.651272,1.32692,1.43693,2.5332,-0.0113723,-0.00194978,0.0471946,-0.277206,-0.734879,-1.42442,-3.41391,-0.0167739
-2.17312,-0.757913,-1.12878,-1.53661,-2.38137,-0.0329171,0.159856,0.275428,0.109647,0.206348,1.01738,0.455101,0.501559,0.686735,2.19009,1.75507,0.46618,1.2506,1.35106,2.52665,-0.0109631,6.67039e-07,0.0259991,-0.297436,-0.769228,-1.37753,-3.39778,-0.0388462
-2.25734,-0.699269,-0.984881,-1.56008,-2.23352,-0.244153,-0.222777,-0.0484717,-0.16349,-0.206816,1.06994,0.466109,0.38285,0.732172,2.1339,1.89958,0.454428,1.14477,1.2381,2.44944,-0.0106626,0.057461,0.0713807,-0.325469,-0.783147,-1.45427,-3.39185,-0.0191584
-2.07394,-0.736929,-1.15741,-1.59886,-2.25274,-0.313659,-0.142928,0.00549249,-0.0824535,-0.0909934,1.04088,0.470933,0.613665,0.779816,1.96355,1.86863,0.63269,1.29809,1.36459,2.42585,-0.0101011,0.0118628,0.0322717,-0.288667,-0.730589,-1.3957,-3.26204,-0.0171853
-2.43678,-0.95098,-1.13177,-1.68391,-2.54066,-0.0980226,-0.0189628,0.0266355,-0.0875463,0.0153185,1.25792,0.65511,0.579648,0.932559,2.51645,1.92631,0.584673,1.14078,1.38805,2.53659,-0.010819,-0.0323088,0.0504419,-0.210761,-0.677981,-1.43464,-3.39559,-0.056066
-2.2519,-0.866434,-1.1782,-1.5566,-2.30415,-0.128529,0.0375536,0.207372,0.0873491,0.0159655,0.961717,0.328436,0.539308,0.65365,2.15227,1.85798,0.601905,1.31351,1.421,2.41642,-0.0106743,-0.0187172,-0.00146666,-0.270056,-0.75138,-1.36965,-3.29034,-0.068427
-2.21825,-0.866796,-1.17114,-1.55616,-2.27301,-0.282867,-0.0892081,0.00836785,-0.0436744,-0.169044,1.11794,0.564009,0.53176,0.623707,2.18439,1.80629,0.519796,1.26033,1.32084,2.23618,-0.0103394,-0.00939467,0.0121881,-0.237506,-0.681871,-1.43569,-3.322,-0.057036
-2.12665,-0.731592,-1.05375,-1.32979,-2.00287,-0.101842,0.0898414,0.110742,-0.0547812,0.071862,1.15145,0.554133,0.617675,0.796791,1.98614,1.7016,0.34733,1.19379,1.16729,2.08767,-0.0114798,-0.0090064,-0.0230753,-0.316399,-0.806647,-1.37847,-3.3391,-0.0228133
-2.32143,-0.895759,-1.21535,-1.62077,-2.50459,-0.0744892,-0.0383376,0.0873473,0.0464325,0.00441077,1.00274,0.426801,0.585809,0.46576,2.14014,2.02959,0.772188,1.37766,1.40354,2.75942,-0.0102393,0.00261947,0.0296487,-0.280254,-0.727411,-1.42069,-3.32947,-0.0802806
-2.09679,-0.604699,-1.05063,-1.42465,-2.17686,-0.255497,-0.18938,0.00658681,-0.0416114,-0.234843,1.06643,0.537258,0.573208,0.697904,2.30761,1.83297,0.434212,1.25611,1.22346,2.39099,-0.00991103,-0.034964,-0.0123287,-0.302512,-0.799189,-1.40009,-3.33401,-0.0819036
-2.2576,-0.876318,-1.12215,-1.6885,-2.37245,-0.260252,-0.119654,-0.0377162,-0.0759366,-0.170616,0.983876,0.528827,0.552839,0.858982,2.25034,2.09005,0.687602,1.42848,1.46726,2.55377,-0.00973652,-0.0359741,0.00337807,-0.305568,-0.74364,-1.42787,-3.29268,-0.0852685
-2.24603,-0.853039,-1.24746,-1.67657,-2.21106,-0.0859628,-0.017039,0.121149,-0.0559511,-0.0576263,0.838442,0.474612,0.59048,0.777815,2.15941,1.99417,0.712106,1.4697,1.61267,2.53935,-0.011357,-0.00275399,0.0961942,-0.263396,-0.743719,-1.45859,-3.36974,-0.0299651
-2.28922,-0.894601,-1.14086,-1.6353,-2.22756,-0.268152,-0.100574,-0.0185721,-0.106275,-0.243968,1.23219,0.700585,0.631829,0.900167,2.18347,2.04753,0.714088,1.33145,1.47357,2.46168,-0.0106648,0.00305642,0.0469152,-0.276585,-0.692886,-1.40636,-3.2988,-0.0413132
-2.39447,-0.991501,-1.23761,-1.60846,-2.39611,-0.181929,-0.0139912,0.0887319,0.0767574,-0.099424,1.09706,0.588095,0.646719,0.688695,2.18717,2.01827,0.747498,1.40469,1.44396,2.71014,-0.0110833,-0.0228943,-0.0250275,-0.307254,-0.80554,-1.36728,-3.33373,-0.0221866
-2.15694,-0.883173,-1.21251,-1.55524,-2.29562,-0.313874,-0.0828205,-0.0177135,-0.130368,-0.31121,0.836272,0.38227,0.558118,0.700682,2.12435,1.68996,0.474063,1.3021,1.21703,2.33685,-0.0102979,0.0116761,0.0591104,-0.327105,-0.721859,-1.45591,-3.34848,-0.0393856
-1.90791,-0.627264,-1.00423,-1.48561,-2.25304,-0.311435,-0.0923115,0.0583532,-0.00282078,-0.203412,0.809589,0.381254,0.39962,0.699962,2.15217,1.66949,0.490253,1.24336,1.30724,2.53097,-0.00981358,-0.0197444,-0.0233659,-0.287266,-0.753411,-1.34499,-3.32016,-0.0308189
-2.11208,-0.68089,-1.10425,-1.55243,-2.05328,-0.424458,-0.293209,-0.0434457,-0.231695,-0.259703,1.12933,0.630289,0.641636,0.98056,2.1455,1.98597,0.593881,1.33744,1.46544,2.53142,-0.0115777,-0.00939247,0.0450487,-0.333768,-0.753601,-1.38915,-3.3467,-0.0371888
-2.22554,-0.694524,-1.04501,-1.48321,-2.43581,-0.23722,-0.208025,-0.0460488,-0.0817656,-0.0761752,1.1621,0.504876,0.515647,0.67656,2.32309,1.92661,0.571459,1.26209,1.35131,2.65602,-0.0102434,-0.0274774,-0.0120935,-0.2547,-0.690907,-1.40106,-3.34943,-0.0429549
-2.44856,-0.940088,-1.36958,-1.82012,-2.64895,-0.172952,-0.0619437,0.0464606,-0.075001,-0.0454082,1.22463,0.59297,0.674016,0.963421,2.26288,2.04367,0.61713,1.48145,1.58554,2.68399,-0.0100248,-0.012885,0.048357,-0.276449,-0.702345,-1.44101,-3.40078,-0.03007
-2.26377,-0.803806,-1.15241,-1.75605,-2.20892,-0.115155,0.0122225,0.127761,0.14115,-0.10303,0.872612,0.346056,0.45206,0.751063,1.95794,2.06726,0.601497,1.28061,1.52352,2.35558,-0.00995811,-0.0129304,0.0601835,-0.263136,-0.712058,-1.44557,-3.34545,-0.040134
-2.34543,-0.840929,-1.25218,-2.1181,-2.37121,-0.150505,-0.0674465,0.0766926,0.156204,-0.0666094,1.11256,0.455405,0.519666,1.00251,2.17677,1.93543,0.457063,1.28916,1.65433,2.46527,-0.0106234,0.0367436,0.0871275,-0.274903,-0.704069,-1.45527,-3.36943,-0.0325957
-2.04292,-0.709512,-1.04632,-1.42875,-2.22542,-0.158848,-0.00707442,0.0751843,-0.07084,-0.00764297,0.872735,0.4123,0.39809,0.696825,2.35369,1.66492,0.366307,1.12749,1.06978,2.27979,-0.0108024,0.0255739,0.0252075,-0.254272,-0.780152,-1.43217,-3.38995,-0.0649604
-2.22368,-0.867543,-1.08569,-1.70254,-2.53917,-0.295064,-0.140395,-0.0944534,-0.181753,-0.168159,1.16392,0.556231,0.507456,1.01749,2.33295,1.79426,0.438702,1.15042,1.45972,2.44553,-0.0103564,0.0283525,0.0815027,-0.325923,-0.825,-1.40248,-3.37086,-0.0283015
-2.43154,-0.927384,-1.23437,-1.88618,-2.61206,-0.199975,-0.0269197,0.0671652,0.00866519,-0.0201001,1.34074,0.628257,0.611251,1.04449,2.53613,1.92698,0.595005,1.32144,1.5314,2.72485,-0.0106812,-0.0149484,0.0360658,-0.257852,-0.720801,-1.44966,-3.36043,-0.0651748
-2.07157,-0.554474,-1.03341,-1.4961,-1.8091,-0.175084,-0.0665619,0.0463735,0.183598,-0.0834557,0.960949,0.371448,0.59888,0.754298,1.72657,1.62876,0.247223,1.17663,1.10286,1.89068,-0.0110831,0.0111653,-0.0335176,-0.276104,-0.722312,-1.39902,-3.34691,-0.0777329
-2.20225,-0.705098,-1.16015,-1.7488,-2.32465,-0.0251085,0.0808777,0.080168,0.00358059,0.240681,0.998877,0.39902,0.531949,0.814932,2.22385,1.66219,0.249666,1.29011,1.54694,2.2053,-0.0100413,-0.0479285,-0.0373855,-0.259503,-0.720927,-1.43949,-3.38179,-0.0681165
-1.97924,-0.625287,-1.10279,-1.616,-2.41688,-0.118914,-0.000329016,0.106746,0.195225,0.119653,0.865143,0.341908,0.519254,0.718763,2.28487,1.52501,0.385665,1.24219,1.25001,2.65849,-0.0101581,-0.0476497,-0.0297892,-0.27977,-0.771623,-1.38088,-3.37693,-0.0291797
-2.24103,-0.799232,-1.10252,-1.61344,-2.26098,-0.185284,-0.0240968,0.0658904,0.0761628,-0.0779077,1.19766,0.50911,0.584918,0.872467,2.1953,1.79441,0.443822,1.21341,1.25335,2.33702,-0.0107382,-0.00758093,-0.0341994,-0.276484,-0.775899,-1.37267,-3.32803,-0.0623403
-2.30547,-1.01961,-1.2054,-1.83864,-2.50576,-0.0787077,0.0568249,0.0149407,-0.0154462,-0.205482,1.15664,0.58049,0.711149,1.14197,2.21153,1.85302,0.683922,1.30154,1.52818,2.69168,-0.00986921,-0.000554694,0.0178324,-0.267721,-0.721623,-1.39709,-3.32139,-0.0375739
-2.31496,-0.914033,-1.21369,-1.74601,-2.48905,-0.245496,-0.105139,0.0383728,-0.0870016,-0.0293881,1.31673,0.69012,0.718896,1.0998,2.28976,1.84444,0.573534,1.29088,1.58085,2.45893,-0.010474,-0.00612553,-0.0439213,-0.248885,-0.754314,-1.40211,-3.3345,-0.0346092
-2.02531,-0.640056,-1.23945,-1.62092,-2.18698,-0.373627,-0.287101,-0.0223762,-0.10696,-0.392819,1.16109,0.651992,0.661142,0.809596,2.29309,1.90797,0.603616,1.51421,1.53818,2.61565,-0.0105718,-0.0217232,-0.0193848,-0.235581,-0.685254,-1.39034,-3.35597,-0.0764391
-2.30291,-0.87506,-1.21168,-1.69634,-2.32135,-0.303322,-0.23267,-0.0757498,-0.146308,-0.459358,1.19773,0.634126,0.722911,0.964439,2.30069,1.99789,0.685159,1.4321,1.53462,2.59239,-0.0105615,-0.0156165,0.0223727,-0.29203,-0.743631,-1.41435,-3.32684,-0.0108751
-2.30725,-0.962484,-1.19491,-1.68372,-2.44864,-0.105529,0.0488669,0.164421,0.229807,-0.00315022,1.0408,0.514162,0.54833,0.750383,2.21256,1.80443,0.649191,1.29422,1.26359,2.69439,-0.0102956,-0.0319525,-0.0374019,-0.2982,-0.786164,-1.38605,-3.37352,-0.106322
-2.34117,-0.891444,-1.1234,-1.68393,-2.32947,-0.110206,0.078192,0.00332196,-0.0492589,0.192746,1.15745,0.515345,0.561593,0.917942,2.20131,2.05123,0.555612,1.34263,1.5429,2.5192,-0.0111328,-0.00614895,-0.0175708,-0.318209,-0.780895,-1.39424,-3.37074,-0.0205835
-2.40285,-1.00323,-1.21129,-1.69728,-2.431,-0.0593916,0.0265283,-0.0419149,-0.032503,-0.073165,1.12454,0.658155,0.593971,0.773445,2.3099,1.99454,0.755233,1.42092,1.36336,2.596,-0.0109446,0.0548224,0.0498754,-0.271544,-0.70853,-1.4722,-3.42081,-0.0400759
-2.23069,-0.832337,-1.07961,-1.58691,-2.35684,-0.15454,-0.106045,-0.0796079,-0.193864,-0.16347,0.83218,0.365796,0.460038,0.551524,2.18544,1.8111,0.554945,1.24934,1.40677,2.364,-0.0105829,-0.00120239,-0.00384263,-0.325843,-0.748746,-1.40898,-3.28177,-0.0448296
-2.41974,-1.06982,-1.23263,-1.94517,-2.45397,-0.0438112,0.0698467,0.0694535,0.221103,-0.0792564,1.18411,0.724255,0.5546,1.07486,2.41272,1.93188,0.621418,1.25134,1.5114,2.48819,-0.0103031,-0.0277807,0.064125,-0.253067,-0.72799,-1.42657,-3.29441,-0.0224309
-2.27514,-0.90389,-1.2494,-1.85403,-2.41754,-0.237863,-0.0665359,0.103896,0.0781645,-0.108453,0.98331,0.457376,0.571881,0.804299,2.25998,2.1015,0.762647,1.3161,1.59664,2.66566,-0.0105802,-0.0205028,0.0344742,-0.288875,-0.747565,-1.46974,-3.37083,-0.0180898
-2.03149,-0.617541,-1.07755,-1.31395,-2.19597,-0.191562,-0.0764422,0.0985473,-0.0311619,0.04386,0.892518,0.307697,0.500171,0.419536,2.11047,1.56748,0.306722,1.22068,1.07591,2.27864,-0.0108956,0.00528571,-0.00542141,-0.293955,-0.775954,-1.4243,-3.3303,-0.0215454
-2.2457,-0.74423,-1.09038,-1.70434,-2.35341,-0.129234,-0.0410731,0.0554297,0.0847859,0.0565164,0.964804,0.349884,0.461175,0.748458,2.20885,1.67197,0.297846,1.13454,1.42194,2.5407,-0.0120665,0.0257785,0.0470524,-0.283823,-0.808736,-1.42909,-3.43147,0.00377063
