b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_vacdisc,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-12.5216,-0.841812,-11.8937,-1.84944,-13.1269,-0.301542,-0.0967973,-0.00637059,-0.0434861,-0.23759,1.18215,0.583593,0.564989,0.795756,1.9416,1.84155,0.485622,1.31202,1.21726,1.95625,10.699,-0.160497,-0.125419,-0.257391,-0.637283,-1.39754,-3.11356,-0.211503
-12.3523,-0.896063,-11.8472,-2.00733,-12.892,-0.334525,-0.193105,0.0203288,-0.0837401,-0.417369,0.91454,0.479059,0.509594,0.76775,1.63165,1.79803,0.601905,1.26105,1.1882,2.0643,10.5952,-0.155265,-0.07113,-0.243866,-0.675928,-1.42048,-3.13108,-0.183131
-10.5522,-0.869229,-10.0164,-1.77944,-11.283,-0.350191,-0.211756,-0.0152278,-0.107859,-0.392237,1.09908,0.504792,0.556156,0.718712,1.89823,1.89869,0.645993,1.33507,1.3769,2.13986,8.77155,-0.17892,-0.108606,-0.228305,-0.639295,-1.36139,-3.06433,-0.228749
-9.46797,-0.614579,-8.9384,-1.65033,-10.0389,-0.336818,-0.238657,0.00428007,-0.126747,-0.263438,0.84636,0.223625,0.385365,0.502347,1.54418,1.88913,0.419797,1.29029,1.2098,1.87446,7.76165,-0.202325,-0.159607,-0.243429,-0.656282,-1.44676,-3.20572,-0.194392
-10.6495,-0.808685,-9.90855,-1.75534,-11.3096,-0.341915,-0.212213,-0.0809056,-0.0571183,-0.10524,1.06366,0.499036,0.416684,0.701054,1.74807,1.91513,0.528814,1.17039,1.18932,2.0672,8.81031,-0.194899,-0.0857,-0.251052,-0.648623,-1.3903,-3.10543,-0.167813
-9.86126,-0.787772,-9.4391,-1.89066,-10.6318,-0.228619,-0.10519,-0.00823775,0.0267583,-0.376463,0.817929,0.346382,0.500666,0.624195,1.62083,1.57117,0.351459,1.2972,1.23148,1.91843,8.15091,-0.166621,-0.100556,-0.261129,-0.696475,-1.34472,-3.11935,-0.193279
-9.6232,-0.919806,-8.9985,-1.93251,-10.5267,-0.161746,-0.0913308,0.118655,0.0701904,-0.158202,1.09793,0.644389,0.546984,0.792863,2.01993,1.74253,0.51564,1.10172,1.29049,2.09815,7.77738,-0.166222,-0.13907,-0.292,-0.701089,-1.35872,-3.16042,-0.180873
-12.1146,-0.869665,-11.4909,-1.78702,-12.9187,-0.240299,-0.103065,0.0502135,-0.0494202,-0.197023,1.05235,0.454177,0.616655,0.609073,1.99694,1.86327,0.552638,1.21176,1.19538,2.16166,10.2385,-0.199778,-0.10555,-0.28112,-0.706721,-1.38915,-3.12907,-0.179496
-9.77516,-0.79552,-9.13877,-1.9009,-10.3354,-0.145046,-0.0382628,0.074297,0.170949,-0.185208,0.953779,0.453155,0.486588,0.524146,1.71334,1.74848,0.332968,1.15183,1.14331,1.76135,7.93952,-0.153711,-0.0955838,-0.253062,-0.627957,-1.41312,-3.13052,-0.183856
-9.88365,-0.754919,-9.27832,-1.8663,-10.3721,-0.102556,-0.0912581,0.0777517,0.0981755,-0.139017,1.08227,0.521437,0.487887,0.74985,1.72732,1.67772,0.431443,1.26795,1.19959,1.83184,8.04165,-0.183659,-0.12881,-0.243941,-0.688442,-1.38607,-3.09053,-0.210268
-9.28513,-0.962439,-8.61546,-2.08009,-9.96625,-0.347293,-0.244066,-0.00792776,-0.0556209,-0.164328,1.28234,0.687017,0.683428,1.0915,2.00707,1.99001,0.685269,1.33267,1.41688,2.26075,7.25695,-0.227816,-0.166488,-0.285589,-0.715439,-1.42215,-3.16536,-0.170741
-9.99708,-1.12307,-9.1699,-2.02672,-10.4258,-0.0250447,0.0571236,0.162483,0.185811,-0.136109,1.37442,0.73743,0.664518,0.82525,2.12758,2.08033,0.7293,1.44889,1.39871,2.19573,7.74375,-0.203006,-0.16042,-0.278919,-0.720391,-1.43867,-3.17965,-0.228072
-8.36031,-0.844788,-7.77938,-1.88925,-9.02349,-0.303964,-0.061105,0.0237366,0.00723343,-0.133403,1.01045,0.44118,0.449521,0.666826,1.7015,1.79355,0.548862,1.27015,1.46822,2.03443,6.55995,-0.221691,-0.176416,-0.289772,-0.684382,-1.38601,-3.09372,-0.22098
-8.49562,-0.871034,-8.03035,-2.01049,-9.16399,-0.285698,-0.161989,0.160914,-0.0441786,-0.224835,1.35634,0.74437,0.557441,0.959929,1.96168,1.823,0.658747,1.27148,1.35391,2.07754,6.64468,-0.193187,-0.111038,-0.22477,-0.571922,-1.40295,-3.07434,-0.174947
-10.188,-0.844172,-9.67168,-2.0317,-10.8167,-0.312057,-0.242099,-0.00809139,-0.0129588,-0.295196,0.931992,0.425958,0.501239,0.812207,1.7721,1.707,0.462244,1.25816,1.36638,1.8108,8.39087,-0.167442,-0.134387,-0.274759,-0.682159,-1.42539,-3.17153,-0.145494
-9.53984,-0.93887,-9.01705,-1.99374,-10.2034,-0.25552,-0.14129,0.0330319,-0.0435784,-0.335003,0.913152,0.521892,0.536821,0.754143,1.8605,1.83277,0.519265,1.29016,1.39138,1.95655,7.68451,-0.220992,-0.17757,-0.24468,-0.656172,-1.37377,-3.12192,-0.183824
-9.86953,-0.761539,-9.37772,-1.76945,-10.68,-0.297068,-0.174756,0.0123181,-0.0494122,-0.176658,0.847575,0.277017,0.42918,0.576832,1.66564,1.73244,0.495137,1.2482,1.23533,2.08171,8.15975,-0.203418,-0.132355,-0.278966,-0.654127,-1.37693,-3.0885,-0.177668
-8.50444,-0.928558,-7.87064,-2.04568,-9.06697,-0.222071,-0.00148243,0.101985,0.130851,-0.189295,1.19707,0.655005,0.523583,0.885833,1.75269,1.81281,0.554694,1.16917,1.49255,2.02882,6.58603,-0.190246,-0.127392,-0.243204,-0.656098,-1.38515,-3.1559,-0.18038
-10.1626,-0.742428,-9.604,-1.74179,-10.9801,-0.267194,-0.214705,0.0617131,0.0344231,-0.188144,0.813067,0.373892,0.282161,0.459755,1.80775,1.74086,0.416606,1.12163,1.02405,1.96289,8.46868,-0.163964,-0.113311,-0.23088,-0.634961,-1.43912,-3.14453,-0.19925
-10.1332,-1.0039,-9.49625,-1.88807,-10.8904,-0.0676778,-0.0346897,0.0672778,0.124691,-0.315414,1.03214,0.561576,0.542501,0.749118,2.02691,1.84569,0.621108,1.23117,1.25302,2.17282,8.21638,-0.135562,-0.0972308,-0.247987,-0.713251,-1.34499,-3.04795,-0.198738
-11.5901,-0.932352,-10.9595,-1.96823,-12.2718,0.0543617,0.0820088,0.194859,0.267097,0.0830355,1.0877,0.557048,0.581092,0.831231,1.93326,1.5876,0.337348,1.20873,1.15593,1.87255,9.64125,-0.162134,-0.118025,-0.296619,-0.661882,-1.40985,-3.1254,-0.19047
-10.6261,-0.709036,-10.1252,-1.78044,-11.3934,-0.439919,-0.233413,-0.0283884,-0.242322,-0.26271,1.10248,0.539662,0.520165,0.546467,1.77979,1.85846,0.579233,1.23925,1.35864,2.06601,8.93064,-0.159972,-0.0706898,-0.283277,-0.688309,-1.38207,-3.14035,-0.153638
-11.2723,-0.903747,-10.7174,-1.83428,-11.9425,-0.431364,-0.306676,-0.0453133,-0.173076,-0.366715,1.33109,0.825148,0.827179,1.05377,1.89033,1.85964,0.609359,1.38124,1.3472,1.96206,9.44526,-0.209581,-0.205895,-0.25826,-0.663778,-1.34534,-3.08626,-0.245522
-10.0295,-0.889102,-9.51065,-1.96457,-10.894,-0.244114,-0.0873312,0.00134148,-0.0533997,-0.107443,1.11473,0.677421,0.688932,0.910087,1.89317,1.86655,0.556635,1.29616,1.48475,2.0954,8.26685,-0.193185,-0.155895,-0.237627,-0.685465,-1.41138,-3.15575,-0.180979
-9.81084,-0.939472,-9.04895,-1.94756,-10.4634,-0.0919944,0.00053044,0.0435917,0.101445,-0.0711104,1.2889,0.629313,0.584844,0.975932,2.00687,1.88942,0.577115,1.21023,1.32422,2.17105,7.79493,-0.192294,-0.107691,-0.234713,-0.660565,-1.36622,-3.12794,-0.175971
-8.81322,-0.706016,-8.0743,-1.74086,-9.28597,-0.369097,-0.177838,-0.0151818,-0.04921,-0.297219,1.08159,0.370402,0.460723,0.618394,1.59489,1.91149,0.451986,1.14065,1.23418,1.94552,6.96451,-0.186009,-0.174242,-0.231963,-0.646952,-1.38636,-3.10801,-0.247532
-10.1679,-0.879653,-9.36587,-1.88192,-10.5254,-0.199885,-0.0724751,0.0955896,0.0451104,-0.178447,1.13456,0.47523,0.348667,0.690879,1.6409,1.95911,0.567868,1.18899,1.27462,1.88293,8.13792,-0.202096,-0.188325,-0.323711,-0.68146,-1.43629,-3.1682,-0.164522
-8.06645,-0.976346,-7.34477,-1.93799,-8.76081,-0.354109,-0.240324,0.0696493,-0.0477888,-0.20931,1.47004,0.858291,0.637959,0.94046,2.09185,2.02296,0.787408,1.30824,1.2987,2.26813,6.01779,-0.189295,-0.176508,-0.27828,-0.739154,-1.37699,-3.08242,-0.194421
-10.7419,-0.93983,-10.1821,-1.81392,-11.5568,-0.373533,-0.260663,-0.00571072,-0.166644,-0.275954,1.12183,0.627321,0.632099,0.830488,1.99681,1.69217,0.453175,1.22712,1.10207,2.13702,8.86649,-0.164599,-0.1365,-0.271776,-0.67893,-1.41616,-3.14129,-0.207834
-11.0175,-0.835879,-10.5164,-1.81492,-11.7655,-0.339998,-0.239885,0.0614879,0.0129488,-0.440747,1.00546,0.598729,0.578295,0.697652,1.85574,1.89142,0.558916,1.23175,1.24306,2.22357,9.27586,-0.197495,-0.103691,-0.242861,-0.650412,-1.30996,-3.03263,-0.203087
-10.6903,-0.973896,-10.0335,-2.08171,-11.2345,-0.0848992,0.086299,0.0429017,0.0308137,-0.0534933,1.0316,0.483019,0.635586,1.00545,1.61454,1.73522,0.418277,1.21583,1.35668,1.91826,8.7376,-0.187425,-0.124317,-0.245367,-0.647037,-1.39966,-3.12757,-0.172569
-10.0191,-1.04583,-9.49016,-2.03089,-10.8597,-0.0989542,0.0345905,0.114763,0.0553599,-0.00610426,0.899785,0.432008,0.62956,0.909494,1.94272,1.79148,0.640069,1.37605,1.33247,2.23572,8.0653,-0.158114,-0.117552,-0.22597,-0.647627,-1.40473,-3.05081,-0.146023
-9.04854,-0.642367,-8.53001,-1.94929,-9.53066,-0.183834,-0.158159,0.106219,0.247156,-0.393768,1.08211,0.441386,0.51714,0.828934,1.83828,1.74646,0.211309,1.22852,1.26628,1.8224,7.28134,-0.203923,-0.131495,-0.27923,-0.668771,-1.38357,-3.11967,-0.225282
-11.2461,-0.761813,-10.7032,-1.75974,-11.99,-0.327952,-0.204382,-0.0278361,-0.175972,-0.298531,0.930174,0.350677,0.437322,0.538675,1.83809,1.6923,0.406595,1.27394,1.28473,2.03909,9.50728,-0.186303,-0.135897,-0.245149,-0.649539,-1.41675,-3.14804,-0.195715
-9.01353,-0.838967,-8.52711,-2.06916,-9.65595,-0.0390664,0.0760109,0.137234,0.236891,-0.181743,0.969091,0.363844,0.433973,0.751022,1.73658,1.51872,0.312893,1.15742,1.32846,1.70514,7.21232,-0.121655,-0.0901569,-0.24124,-0.61418,-1.38161,-3.10958,-0.173853
-10.6036,-1.00802,-9.96513,-1.90153,-11.3011,-0.102261,-0.0172347,0.0874465,-0.0202647,-0.0389045,1.03214,0.557468,0.557942,0.619406,1.85647,1.77723,0.558589,1.23397,1.21603,2.01795,8.60851,-0.151895,-0.0811479,-0.282112,-0.656351,-1.40827,-3.10876,-0.144488
-10.5055,-0.815322,-9.85906,-2.11965,-10.9765,-0.117036,-0.0924792,0.08544,0.0474342,-0.195633,1.07735,0.45945,0.479438,0.952798,1.54266,1.69855,0.410693,1.12108,1.40151,1.87606,8.60808,-0.228457,-0.189938,-0.257029,-0.604409,-1.38465,-3.15642,-0.225265
-9.28765,-0.81473,-8.70377,-1.72964,-10.1302,-0.255408,-0.133058,-0.0154654,-0.075778,-0.215138,0.942579,0.484054,0.53052,0.755566,1.88221,1.69534,0.431756,1.20117,1.05532,1.82067,7.51399,-0.169264,-0.0933449,-0.270278,-0.714217,-1.36604,-3.15524,-0.206267
-11.3906,-1.00659,-10.7092,-2.03221,-12.0109,-0.279541,-0.108936,0.057387,-0.0670669,-0.284432,1.28044,0.733648,0.618799,1.07441,2.11248,1.94892,0.681436,1.19168,1.28536,2.28811,9.3927,-0.139575,-0.0923669,-0.292809,-0.708549,-1.39669,-3.15031,-0.218195
-10.773,-0.935934,-10.2329,-2.01959,-11.4714,-0.209244,-0.0933121,-0.0451626,0.0377619,-0.131447,1.14301,0.610372,0.620747,0.752229,1.78586,1.65878,0.613111,1.29932,1.40205,1.99272,8.98177,-0.170373,-0.0980845,-0.219408,-0.663583,-1.36308,-3.06591,-0.190734
-10.3568,-0.882564,-9.7452,-1.83021,-11.0037,-0.381106,-0.276113,-0.0661895,-0.122332,-0.242575,1.2692,0.685675,0.504601,0.87774,1.74538,1.63473,0.45388,1.18985,1.24082,1.84477,8.55115,-0.184105,-0.123683,-0.249123,-0.604583,-1.36418,-3.03925,-0.189016
-10.4018,-0.719417,-9.77541,-1.73484,-11.1646,-0.318938,-0.208726,0.00994959,-0.0774082,-0.236778,0.992838,0.415513,0.432856,0.610094,1.58068,1.82044,0.456363,1.10672,1.16974,2.05995,8.67298,-0.158556,-0.137401,-0.291943,-0.753333,-1.38762,-3.18843,-0.211511
-9.70524,-0.963175,-9.18056,-2.04063,-10.6681,-0.217626,-0.0921178,0.122663,0.0217228,-0.0121866,1.06817,0.589023,0.58905,0.892691,2.04391,1.79969,0.594807,1.32377,1.43225,2.29367,7.79406,-0.188332,-0.12616,-0.247337,-0.647697,-1.34752,-3.07016,-0.172301
-9.60953,-0.790023,-9.07178,-1.91676,-10.3755,-0.301032,-0.0980311,-0.0145422,-0.0212273,-0.0710797,0.930064,0.338873,0.478681,0.732561,1.80073,1.5799,0.312697,1.21881,1.30134,1.88448,7.82298,-0.114723,-0.119284,-0.247966,-0.631624,-1.41775,-3.1701,-0.161103
-11.7244,-1.00399,-11.1944,-2.17878,-12.4524,-0.246306,-0.136442,0.0521658,0.0249399,-0.271219,1.00873,0.591925,0.630745,0.990819,1.90574,1.91832,0.666765,1.31402,1.5398,2.11053,9.87025,-0.150048,-0.14075,-0.23666,-0.627014,-1.35571,-3.06425,-0.186997
-10.1285,-0.848731,-9.39204,-1.85224,-10.6678,-0.19876,-0.111353,0.0614868,0.0607697,-0.147679,1.13671,0.432456,0.419727,0.73848,1.61753,1.95111,0.568447,1.17766,1.24121,1.92569,8.20582,-0.174517,-0.14335,-0.246113,-0.69856,-1.42747,-3.1582,-0.176189
-9.50619,-0.958145,-8.74345,-1.89892,-10.0711,-0.302237,-0.126531,-0.0448483,-0.059993,-0.264268,1.23071,0.686439,0.552079,0.81645,1.84034,2.04428,0.601683,1.26368,1.33057,2.12719,7.51251,-0.173574,-0.142945,-0.233305,-0.663344,-1.39569,-3.13675,-0.182815
-9.83756,-0.789608,-9.32809,-1.74424,-10.5617,-0.358109,-0.224118,0.0651051,-0.195522,-0.290831,1.07479,0.588023,0.492216,0.882777,1.95586,1.65073,0.304548,1.25533,1.22592,1.89392,8.05028,-0.194164,-0.15066,-0.254788,-0.663988,-1.42311,-3.18372,-0.211743
-11.1122,-0.967497,-10.6571,-1.99334,-11.8451,-0.228251,-0.0440142,0.140127,-0.0536443,-0.134892,1.22642,0.570194,0.716953,0.906423,1.79418,1.80246,0.523541,1.37325,1.48312,2.06484,9.2246,-0.15839,-0.126123,-0.275719,-0.69262,-1.39689,-3.13742,-0.173639
-9.65223,-0.906333,-8.92022,-1.89977,-10.2466,-0.169568,-0.0873137,0.0174073,0.0721563,-0.104822,1.2218,0.503753,0.440815,0.646377,1.60478,1.86378,0.519447,1.18154,1.2607,1.97216,7.68383,-0.182931,-0.141551,-0.247362,-0.692912,-1.42127,-3.14912,-0.164317
-8.88232,-1.05934,-8.204,-2.25164,-9.51739,-0.0355524,0.21244,0.189918,0.202809,0.0650467,1.15763,0.577531,0.611295,0.98937,1.99005,1.96753,0.502511,1.26344,1.53859,2.10412,6.80995,-0.180325,-0.106313,-0.311796,-0.665249,-1.38758,-3.18764,-0.204756
-10.898,-1.02032,-10.2159,-1.89883,-11.498,-0.0086464,0.0604542,0.128511,0.0269925,0.00595784,1.16075,0.638746,0.623196,0.787831,1.91833,1.92541,0.553746,1.35493,1.23651,1.91941,8.83784,-0.223121,-0.142428,-0.222846,-0.654546,-1.39124,-3.10526,-0.185401
-10.0536,-0.896238,-9.47491,-1.86528,-10.6912,-0.283582,-0.162146,0.00876798,-0.0480908,-0.357823,0.960271,0.46317,0.551056,0.693687,1.77075,1.8933,0.565968,1.21651,1.26437,2.07517,8.22549,-0.183736,-0.12043,-0.227988,-0.629165,-1.38128,-3.07403,-0.177716
-10.1563,-0.711533,-9.69132,-1.73274,-10.9075,-0.505675,-0.278681,-0.0468909,-0.202684,-0.343031,1.00853,0.409391,0.491172,0.681539,1.67958,1.85512,0.519052,1.25849,1.21112,1.96628,8.49401,-0.172587,-0.142785,-0.216669,-0.609186,-1.41137,-3.17899,-0.201637
-11.6944,-0.806786,-11.2429,-1.86863,-12.4037,-0.373241,-0.207241,-0.0979668,-0.00211022,-0.273951,1.00729,0.556517,0.642571,0.662919,1.8174,1.85547,0.585555,1.36976,1.31915,2.13891,10.0096,-0.183713,-0.134738,-0.254676,-0.630402,-1.39272,-3.10114,-0.183592
-9.47056,-0.743,-8.79404,-1.76407,-9.86968,-0.112024,-0.0532209,0.119961,0.108518,-0.229728,0.994052,0.336011,0.390585,0.526125,1.42027,1.81072,0.46708,1.13386,1.17613,1.98363,7.61345,-0.244931,-0.159103,-0.284178,-0.672637,-1.39931,-3.09845,-0.215288
-10.7141,-0.963415,-10.0919,-1.82931,-11.4552,-0.0188958,0.165863,0.211315,0.21535,0.159272,0.884698,0.339878,0.392781,0.53281,1.62846,1.91329,0.748914,1.31246,1.21,2.33672,8.84481,-0.160622,-0.0893419,-0.213209,-0.656656,-1.41674,-3.11209,-0.199955
-10.4727,-0.860927,-9.94445,-1.93993,-11.1097,-0.209808,-0.111368,0.129935,0.0435168,-0.286592,1.08826,0.451615,0.502638,0.486791,1.616,1.66088,0.42513,1.19078,1.17064,1.87124,8.63356,-0.140496,-0.0858975,-0.206813,-0.639272,-1.35389,-3.10929,-0.15976
-9.38194,-0.97972,-8.88114,-1.93623,-10.5132,-0.320261,-0.186379,-0.00725947,-0.113671,-0.145084,1.28874,0.853269,0.787301,1.03261,2.33547,1.73811,0.611187,1.27655,1.28976,2.42677,7.5684,-0.129948,-0.0842925,-0.263999,-0.702473,-1.38427,-3.09649,-0.170708
-11.5985,-1.04473,-10.8407,-2.04806,-12.1562,-0.146799,-0.00835383,0.142786,0.193165,-0.0242445,1.26681,0.729472,0.541517,0.883633,1.91658,1.91916,0.673957,1.24218,1.36581,2.23061,9.52654,-0.20132,-0.166594,-0.263263,-0.614581,-1.42194,-3.12765,-0.189722
-10.5332,-0.980555,-9.85011,-2.02421,-11.1327,-0.163857,-0.0695,0.0769022,-0.0178695,-0.101875,1.16989,0.463665,0.442589,0.841579,1.70188,1.93834,0.533849,1.31558,1.42639,2.09323,8.52689,-0.167955,-0.115375,-0.276267,-0.689148,-1.43326,-3.19428,-0.176904
-11.5602,-0.804083,-11.0171,-1.78508,-12.0199,-0.254068,-0.168345,0.071921,-0.0705649,-0.271673,1.12442,0.42195,0.531544,0.663003,1.59034,1.8353,0.379484,1.29047,1.29157,1.67466,9.71817,-0.170412,-0.145252,-0.274769,-0.646538,-1.43045,-3.16215,-0.181487
-9.63961,-0.877109,-9.2078,-1.85952,-10.2984,-0.396036,-0.166104,0.038643,-0.138111,-0.366218,1.11184,0.503152,0.62361,0.723917,1.77749,1.92348,0.567172,1.42169,1.17284,2.15286,7.77301,-0.157595,-0.0763865,-0.324769,-0.72261,-1.44261,-3.15679,-0.159255
-9.42904,-0.788789,-8.9228,-1.7459,-10.158,-0.337562,-0.0999952,0.1263,-0.0156482,-0.226636,0.86653,0.389897,0.480244,0.639495,1.63957,1.67751,0.317906,1.28624,1.22673,1.80405,7.67078,-0.192359,-0.203825,-0.286978,-0.698546,-1.42603,-3.14286,-0.16111
-9.45703,-0.573169,-8.9198,-1.92237,-10.0004,-0.367654,-0.275308,-0.0985911,-0.0305293,-0.409447,0.94819,0.332254,0.452697,0.968654,1.77037,1.60977,0.234161,1.1202,1.26838,1.65494,7.82321,-0.151845,-0.102801,-0.256661,-0.634568,-1.41027,-3.1655,-0.207072
-11.2774,-0.598363,-10.7123,-1.54958,-11.9558,-0.40971,-0.297679,0.0811822,-0.0681654,-0.371908,0.96802,0.160488,0.32541,0.333583,1.73587,1.82314,0.293874,1.08941,0.877801,2.02697,9.5304,-0.222962,-0.16837,-0.245976,-0.707707,-1.41857,-3.14125,-0.216998
-9.71691,-0.882266,-8.95311,-1.9093,-10.3276,-0.353121,-0.142821,-0.0529052,0.0226249,-0.212578,1.15319,0.508577,0.393122,0.815626,1.77421,1.88374,0.53045,1.0922,1.32764,1.98697,7.87539,-0.166385,-0.0911373,-0.251559,-0.669291,-1.37162,-3.09436,-0.151738
-12.1857,-0.840947,-11.5578,-1.85243,-12.8414,-0.46102,-0.289766,-0.112051,-0.342637,-0.264952,1.07315,0.392723,0.629517,0.92064,1.84485,2.0535,0.663199,1.40448,1.42954,2.30162,10.2743,-0.162901,-0.128736,-0.256321,-0.702259,-1.45418,-3.17799,-0.203222
-10.5941,-0.582802,-10.1816,-1.74619,-11.4637,-0.315863,-0.242839,-0.0163488,-0.151177,-0.279086,0.604932,0.117638,0.372033,0.431731,1.58363,1.62678,0.326536,1.23454,1.3468,1.96601,9.02356,-0.223063,-0.142005,-0.26221,-0.678215,-1.36572,-3.13994,-0.21837
-7.58525,-0.902399,-7.17356,-2.00756,-8.41774,-0.233749,0.0574299,0.0773361,0.00156904,-0.0396009,0.967226,0.476359,0.541902,0.900686,1.64368,1.77597,0.59143,1.27246,1.45695,2.0884,5.85823,-0.182474,-0.114001,-0.203392,-0.638505,-1.35024,-3.08295,-0.19376
-9.48479,-0.766101,-8.88688,-1.9799,-10.2468,-0.370604,-0.210228,0.000816928,-0.070798,-0.258404,0.754191,0.259147,0.403547,0.730117,1.5707,1.63055,0.389933,1.22673,1.34343,1.9425,7.74959,-0.19298,-0.0891373,-0.251563,-0.657,-1.36067,-3.13905,-0.206344
-9.22762,-0.776216,-8.68192,-1.81486,-9.80083,-0.415701,-0.393263,0.00448221,-0.244399,-0.477616,0.968344,0.44413,0.467254,0.675693,1.75734,1.78701,0.550153,1.19961,1.32088,1.90524,7.44772,-0.179436,-0.102439,-0.27714,-0.655941,-1.42326,-3.12671,-0.175615
-9.75182,-0.735373,-9.28694,-1.61273,-10.4394,-0.435986,-0.204194,0.010211,-0.0911324,-0.352661,0.786404,0.244958,0.458573,0.507255,1.34946,1.58503,0.308648,1.22622,1.11177,1.76046,8.1386,-0.130731,-0.163856,-0.230945,-0.659832,-1.39824,-3.10632,-0.192592
-9.1711,-0.82315,-8.5912,-1.84351,-9.77651,-0.000231184,-0.0589698,0.128904,0.168728,-0.145269,0.95817,0.492913,0.588086,0.582673,1.89724,1.70143,0.44239,1.21657,1.02677,1.91871,7.25765,-0.131987,-0.0549583,-0.255812,-0.614875,-1.41263,-3.14928,-0.193677
-9.71257,-1.01765,-9.10814,-2.1,-10.2679,-0.265511,-0.0580842,0.0675336,0.0374709,-0.217763,1.25667,0.629441,0.682611,1.05008,1.81548,1.99227,0.650374,1.40658,1.56524,2.0603,7.72617,-0.178196,-0.0839721,-0.21897,-0.635886,-1.41299,-3.05909,-0.171572
-9.7203,-0.867776,-9.22852,-2.01831,-10.4245,-0.351283,-0.125676,0.104688,0.0809628,-0.175158,1.09729,0.500178,0.539995,0.808019,1.77145,1.89148,0.620289,1.38405,1.49929,2.10319,7.8934,-0.19538,-0.168171,-0.262907,-0.664971,-1.3634,-3.08657,-0.178362
-9.76528,-0.928125,-9.05775,-2.0263,-10.3106,-0.25837,-0.0953708,0.0533987,0.161445,-0.0898453,1.10972,0.543036,0.560815,0.803126,1.94959,1.78697,0.468875,1.19358,1.11546,2.04185,7.7442,-0.188536,-0.103143,-0.274731,-0.654625,-1.38291,-3.12726,-0.166808
-9.68721,-0.876995,-9.01847,-1.88941,-10.5139,-0.285292,-0.173086,-0.0495153,-0.0849621,-0.33459,0.962409,0.425818,0.39018,0.921713,1.85001,1.91057,0.66228,1.20722,1.39982,2.31561,7.89844,-0.161168,-0.118852,-0.254542,-0.668475,-1.37809,-3.115,-0.18092
-10.0845,-1.06877,-9.53267,-2.22216,-10.8779,0.0612524,0.126884,0.179515,0.123053,0.0970886,1.21638,0.573018,0.764554,1.04058,2.00319,1.87931,0.576884,1.35875,1.50784,1.98786,8.04345,-0.109813,-0.0843628,-0.239171,-0.664703,-1.39954,-3.08206,-0.187772
-10.2422,-0.83318,-9.54014,-1.91926,-10.9907,-0.339885,-0.229375,-0.0189367,-0.0504283,-0.331614,1.20578,0.63016,0.636795,0.866335,2.0159,1.79051,0.436535,1.1355,1.20704,1.91709,8.3681,-0.154019,-0.106424,-0.266652,-0.718281,-1.40229,-3.15521,-0.180286
-9.62715,-0.892826,-8.91622,-2.0272,-10.2217,-0.372569,-0.306434,-0.0545147,-0.233584,-0.303039,1.28404,0.587699,0.545419,0.77276,1.94596,1.94342,0.561971,1.23483,1.45316,2.09425,7.6295,-0.178647,-0.112798,-0.258643,-0.654346,-1.3415,-3.0769,-0.166797
-11.6292,-1.12777,-10.8955,-2.06506,-12.4098,-0.263898,-0.101081,-0.129664,-0.142366,-0.135603,1.23554,0.808241,0.574439,0.90933,2.0093,2.06407,0.808695,1.33825,1.50027,2.26301,9.65305,-0.194002,-0.0561984,-0.232277,-0.670336,-1.37493,-3.09717,-0.190118
-10.8445,-0.933662,-10.3551,-1.97162,-11.6832,-0.151209,-0.0468372,0.0680285,0.0624596,-0.0585839,1.09127,0.736989,0.565362,0.865612,2.04241,1.70918,0.600461,1.19691,1.38587,1.98736,9.11991,-0.185854,-0.116177,-0.225106,-0.606336,-1.36495,-3.08286,-0.164189
-9.18602,-0.807647,-8.51049,-1.97585,-9.94073,-0.419187,-0.282534,-0.0728352,0.00186017,-0.402088,1.33641,0.678542,0.661591,0.873908,2.08207,1.70942,0.358473,1.24586,1.2807,1.88024,7.32562,-0.162258,-0.140577,-0.259281,-0.710214,-1.34615,-3.15051,-0.157053
-9.84712,-1.09139,-9.21176,-1.94366,-10.3361,-0.19244,-0.0397014,0.0601884,0.0617602,-0.193869,1.29726,0.77732,0.715189,0.925804,1.88431,1.7587,0.476057,1.29744,1.12557,1.84758,7.80767,-0.218946,-0.177977,-0.301289,-0.653441,-1.40715,-3.10242,-0.232843
-10.7366,-0.875878,-10.0682,-1.90461,-11.2781,-0.219298,-0.155359,-0.000876958,-0.148021,-0.325428,1.26208,0.65714,0.653096,1.01316,1.77886,1.89257,0.584192,1.23776,1.38792,2.01038,8.86106,-0.147343,-0.181141,-0.213809,-0.633519,-1.37152,-3.10832,-0.173747
