b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_econ_dur,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.38447,-1.20564,-1.48722,-2.20949,-3.39401,-0.0724851,0.0226565,0.0814692,-0.148435,0.100286,1.00961,0.474269,0.477106,0.740911,2.21361,1.94551,0.505506,1.30647,1.23802,2.42697,-0.146673,0.809351,1.70646,-0.238307,-0.740369,-1.51537,-3.47029,-0.0230242
-2.26142,-1.04285,-1.3421,-2.17016,-3.16405,-0.145103,-0.132979,-0.0121396,-0.179434,-0.0454507,0.906115,0.403079,0.474013,0.813334,2.03382,1.96633,0.493274,1.31918,1.57788,2.53596,-0.156034,0.832833,1.73895,-0.243561,-0.787259,-1.43712,-3.41863,-0.0512228
-2.01629,-0.967274,-1.24662,-2.08414,-2.93217,-0.152993,-0.0648543,0.0374068,-0.0146745,-0.241349,0.952683,0.386975,0.346749,0.703055,2.13061,1.65413,0.463096,1.15319,1.21049,2.32042,-0.138892,0.743016,1.6335,-0.225848,-0.720769,-1.44765,-3.34478,-0.0295939
-2.36717,-1.24942,-1.51364,-2.53059,-3.31958,-0.306697,-0.154709,-0.0429738,-0.00700458,-0.222494,1.39959,0.743203,0.741832,1.14907,2.57673,2.01532,0.65937,1.4241,1.71921,2.60234,-0.147517,0.821322,1.71191,-0.257252,-0.780338,-1.46236,-3.49669,-0.0347127
-2.34804,-1.22323,-1.36444,-2.3067,-3.22069,-0.338617,-0.208524,-0.0430811,-0.161432,-0.390742,1.05143,0.551613,0.397493,0.821548,2.14778,2.05425,0.662897,1.23847,1.52635,2.54144,-0.14762,0.805718,1.67325,-0.325205,-0.779204,-1.45957,-3.4027,-0.0574855
-2.22954,-1.08255,-1.45037,-2.30064,-3.07795,-0.225929,-0.16435,-0.00367962,-0.209308,-0.180752,1.26909,0.66238,0.681641,1.11338,2.35028,1.9705,0.597274,1.36802,1.74823,2.54048,-0.155524,0.816942,1.74146,-0.233535,-0.722572,-1.49358,-3.57518,-0.032134
-2.21349,-1.15569,-1.44074,-1.99855,-3.44597,-0.167778,0.0196867,0.0710305,-0.034483,0.0607217,1.02984,0.343261,0.555007,0.569584,2.24993,1.89724,0.606235,1.38248,1.12096,2.92252,-0.145142,0.757895,1.61969,-0.212239,-0.804119,-1.44509,-3.41936,-0.0492259
-2.25786,-1.17565,-1.45971,-2.38694,-3.17847,-0.0176331,-0.0479767,0.186104,0.238935,-0.214772,1.09878,0.671139,0.573561,0.921308,2.3803,1.80218,0.467347,1.22032,1.36016,2.52521,-0.149275,0.831005,1.73149,-0.275617,-0.755361,-1.46437,-3.4329,-0.0201224
-2.17741,-1.14495,-1.41869,-2.19832,-3.21425,-0.262642,-0.0088874,0.138889,-0.0266181,-0.117606,1.28527,0.646949,0.573339,1.04624,2.43826,1.87606,0.560953,1.25881,1.36581,2.51065,-0.142722,0.779409,1.63132,-0.211732,-0.803936,-1.40359,-3.36707,-0.0604505
-2.51581,-1.43085,-1.54922,-2.47706,-3.34012,-0.251165,-0.112714,-0.0132384,0.0829397,-0.0968715,1.2687,0.799733,0.755085,0.916586,2.30913,2.15403,0.719301,1.37104,1.60073,2.54185,-0.140009,0.749057,1.58326,-0.296737,-0.791498,-1.47389,-3.45151,-0.0379404
-2.28516,-1.29401,-1.57231,-2.41933,-3.46467,-0.146307,-0.0849449,0.0543283,0.156624,-0.132555,1.06357,0.600757,0.601662,0.91816,2.44976,1.84818,0.58683,1.30371,1.28334,2.58699,-0.152606,0.872742,1.77693,-0.226742,-0.691741,-1.48001,-3.45335,0.00394583
-2.41819,-1.29553,-1.59937,-2.30997,-3.45293,-0.297158,-0.117717,0.0917934,-0.0219569,-0.139842,1.17542,0.643773,0.689812,0.822744,2.35205,2.01922,0.620525,1.4068,1.38751,2.5563,-0.15025,0.823199,1.70612,-0.281768,-0.77607,-1.46024,-3.45086,-0.0409254
-2.27178,-1.1096,-1.43581,-2.33932,-3.18689,-0.349397,-0.27159,-0.0453885,-0.179869,-0.346696,1.16092,0.594212,0.538056,1.01732,2.31016,1.91823,0.58767,1.33116,1.53346,2.52943,-0.151566,0.787329,1.71292,-0.238059,-0.729471,-1.47048,-3.47958,-0.0387555
-2.23809,-1.10932,-1.48063,-2.29122,-3.21352,-0.260916,-0.0211288,0.030108,0.182501,-0.0199198,1.15109,0.481824,0.69253,0.865598,2.28841,1.87106,0.432219,1.3902,1.30427,2.40576,-0.1492,0.814119,1.72982,-0.228295,-0.763702,-1.42877,-3.40441,-0.0423232
-2.53624,-1.43903,-1.49423,-2.32588,-3.65004,-0.0306891,0.109809,0.0666791,-0.0219195,0.0379577,1.21546,0.682954,0.617449,0.889981,2.61062,2.03411,0.668927,1.35167,1.41477,2.80771,-0.156255,0.873537,1.75611,-0.283844,-0.808795,-1.4598,-3.45902,-0.0123679
-1.98558,-0.933371,-1.25668,-2.23896,-3.19401,-0.299363,-0.12769,0.0451919,0.0434815,-0.142546,0.750658,0.237445,0.316083,0.622493,2.20262,1.62724,0.396327,1.0504,1.18287,2.50202,-0.143963,0.822373,1.63044,-0.206919,-0.72958,-1.45686,-3.43806,-0.0550937
-2.23649,-1.22329,-1.46362,-2.27287,-3.18868,-0.167501,-0.0660236,-0.0196993,-0.0696374,-0.266819,1.24186,0.689056,0.55699,0.944378,2.47753,1.94112,0.614947,1.3408,1.42417,2.58896,-0.145106,0.773132,1.62044,-0.207171,-0.711303,-1.47852,-3.41115,-0.0798876
-2.17745,-1.23607,-1.49726,-2.34053,-3.36836,-0.101461,0.0434673,0.066701,-0.0156344,-0.0390376,0.956917,0.496908,0.627586,0.82474,2.18097,1.76015,0.501369,1.29834,1.39525,2.4737,-0.144284,0.773319,1.64565,-0.205906,-0.757232,-1.46635,-3.46202,-0.0662874
-2.11204,-1.0996,-1.39303,-2.23548,-3.13875,-0.178426,0.0038452,0.11872,0.11982,-0.0926569,0.827398,0.351967,0.369342,0.554825,1.93486,1.68838,0.354548,1.19378,1.25039,2.4846,-0.15388,0.852322,1.73805,-0.273878,-0.787357,-1.51266,-3.49862,-0.0453503
-2.34271,-1.24634,-1.39731,-2.39653,-3.29583,-0.326937,-0.144008,-0.0799169,-0.0509408,-0.186205,1.29025,0.571578,0.53225,0.840679,2.32835,1.9884,0.622018,1.33755,1.52322,2.58145,-0.14966,0.801637,1.74162,-0.248943,-0.806192,-1.42729,-3.3777,-0.0130786
-2.08975,-1.18872,-1.30502,-2.14535,-3.44078,-0.253834,-0.0771807,-0.0275395,-0.0712361,0.0210303,0.914961,0.518722,0.455912,0.555833,2.38551,1.72953,0.537041,1.1469,1.20378,2.65885,-0.151149,0.821632,1.71469,-0.227505,-0.739051,-1.40508,-3.41961,-0.0355629
-2.49499,-1.31017,-1.54401,-2.49413,-3.25212,-0.192013,0.0165251,-0.00337354,0.0465226,0.0352891,1.39744,0.690651,0.668855,1.01498,2.35001,2.10744,0.628657,1.3653,1.50791,2.47547,-0.148221,0.763259,1.74284,-0.22648,-0.68199,-1.44907,-3.38776,-0.0509143
-2.44221,-1.34282,-1.49162,-2.22027,-3.26089,-0.123835,-0.0294534,0.016562,0.0930719,-0.0743597,1.11277,0.543492,0.459568,0.671565,2.17467,2.03676,0.614223,1.35272,1.30915,2.52808,-0.156931,0.83824,1.71736,-0.264203,-0.762294,-1.47233,-3.40457,-0.0428449
-2.38786,-1.18659,-1.4567,-2.3103,-3.33336,-0.167485,-0.169875,-0.0288782,-0.0764347,-0.101856,1.20501,0.581792,0.550829,0.811386,2.41245,1.94444,0.600605,1.25026,1.37349,2.66813,-0.154619,0.876215,1.85614,-0.250701,-0.763891,-1.51171,-3.46469,-0.0227395
-2.04896,-1.01049,-1.39387,-2.07492,-3.18553,-0.243564,-0.0802695,0.0676729,0.112908,-0.158446,1.03999,0.526066,0.557761,0.651254,2.2356,1.62285,0.453264,1.20412,1.14135,2.54577,-0.145131,0.800752,1.65866,-0.20001,-0.728597,-1.42607,-3.36394,-0.0732282
-2.13631,-1.09302,-1.37735,-2.14358,-3.15415,-0.0024752,0.094708,0.0333051,0.300344,0.113375,0.840759,0.361421,0.435828,0.606392,1.96892,1.64878,0.409973,1.2293,1.28964,2.33394,-0.133171,0.733341,1.45517,-0.237662,-0.743738,-1.45656,-3.40359,-0.0854774
-2.27593,-1.11442,-1.40606,-2.19042,-3.27601,-0.144345,-0.0369048,-0.0694013,-0.0312984,0.00745393,1.07979,0.542704,0.675294,0.716475,2.25827,1.79982,0.479111,1.33451,1.415,2.50174,-0.145965,0.758294,1.70071,-0.253382,-0.757439,-1.45085,-3.40829,-0.0508862
-2.18028,-1.04864,-1.42016,-2.10904,-2.83854,-0.249196,-0.174194,-0.0688927,-0.021207,-0.195508,0.828986,0.242836,0.393166,0.440523,1.73011,1.89053,0.510786,1.38771,1.41719,2.06506,-0.147584,0.807662,1.7098,-0.26504,-0.728497,-1.4746,-3.37085,-0.0464452
-2.22266,-1.13853,-1.43133,-2.254,-3.43082,-0.134935,-0.12741,0.0505244,-0.191246,-0.0423579,0.842415,0.462003,0.494799,0.704568,2.42639,1.66017,0.484293,1.27493,1.49796,2.45021,-0.136177,0.719819,1.59862,-0.272267,-0.724316,-1.44293,-3.38971,-0.0345025
-2.36307,-1.24579,-1.47514,-2.34466,-3.36516,-0.205625,-0.0820472,-0.0339299,-0.0619011,-0.105775,1.1029,0.492425,0.563278,0.884254,2.28888,2.01627,0.652076,1.38848,1.57226,2.77358,-0.150028,0.799089,1.7041,-0.228536,-0.691043,-1.40497,-3.37623,-0.0425111
-2.3036,-1.29044,-1.52611,-2.29222,-3.30465,-0.288903,-0.0686912,0.035744,0.00931407,-0.144512,1.20221,0.64101,0.615309,0.865432,2.47262,2.04908,0.762795,1.44253,1.47731,2.74775,-0.142446,0.711051,1.55715,-0.269364,-0.738882,-1.4601,-3.41053,-0.0548017
-2.17011,-1.04957,-1.49741,-2.26323,-3.07966,-0.22872,-0.0755617,0.0621235,-0.124716,-0.00168797,1.14611,0.406456,0.656664,0.878151,2.03099,1.89071,0.408406,1.30022,1.45471,2.25674,-0.135983,0.722778,1.5213,-0.226361,-0.718279,-1.43082,-3.41242,-0.0276851
-2.38544,-1.34767,-1.4093,-2.32654,-3.42083,-0.0283663,0.058448,0.000494593,0.0485942,-0.171951,1.04967,0.637066,0.549211,0.846009,2.34584,1.94244,0.704311,1.26984,1.51702,2.66405,-0.147317,0.788607,1.65267,-0.204868,-0.762533,-1.40599,-3.35838,-0.0413429
-2.22208,-1.18091,-1.41195,-2.39647,-3.29321,-0.171384,-0.0698594,-0.0512437,-0.157105,0.0126614,0.973838,0.448914,0.445879,0.987774,2.21323,1.76652,0.440545,1.24368,1.61925,2.36099,-0.145256,0.753936,1.64662,-0.237262,-0.720667,-1.49217,-3.37881,-0.0453042
-2.24445,-0.996812,-1.296,-2.15055,-3.02554,-0.207483,-0.204076,-0.0750104,-0.131292,-0.138197,0.969951,0.491635,0.460279,0.831711,2.11334,1.6958,0.415458,1.14338,1.2079,2.31172,-0.140333,0.726811,1.58976,-0.232883,-0.689644,-1.43322,-3.34674,-0.0692479
-2.25149,-1.2036,-1.41189,-2.18132,-3.41213,-0.209399,0.00246905,-0.0115569,-0.0389224,-0.0691546,0.916605,0.512392,0.516194,0.60042,2.3193,1.95206,0.644077,1.34058,1.38188,2.7377,-0.145374,0.829251,1.68056,-0.246544,-0.706472,-1.4698,-3.45421,-0.0129954
-2.51149,-1.40473,-1.56007,-2.38011,-3.48274,0.0292168,0.0776046,0.0802128,0.00581296,-0.0737059,1.2583,0.712907,0.635834,0.932493,2.47998,1.91483,0.550301,1.25461,1.34293,2.56268,-0.142764,0.804443,1.67948,-0.23597,-0.730355,-1.49936,-3.4282,0.0111719
-1.98995,-1.03251,-1.30263,-2.13152,-3.12139,-0.206388,-0.135717,-0.01075,0.0541503,-0.156393,0.73541,0.392186,0.387011,0.541957,2.25905,1.5016,0.422579,1.14699,1.18949,2.41833,-0.152728,0.817006,1.74571,-0.258843,-0.745942,-1.46437,-3.41427,-0.0352409
-2.26202,-1.20815,-1.49671,-2.33915,-3.32734,-0.130693,0.0674489,0.142005,0.0748965,0.0140226,1.22235,0.55593,0.615805,0.824301,2.32663,1.86097,0.474743,1.26866,1.37191,2.42197,-0.145654,0.773792,1.6462,-0.266379,-0.788066,-1.46673,-3.44951,-0.0261125
-2.27731,-1.36532,-1.52317,-2.49663,-3.28376,-0.297567,-0.0824966,0.0286666,-0.105375,-0.200945,1.12198,0.712322,0.643609,1.05598,2.38375,1.85417,0.645133,1.34313,1.64883,2.48518,-0.14458,0.794191,1.68931,-0.2424,-0.666554,-1.41186,-3.33917,-0.0315074
-2.17144,-1.16025,-1.30291,-2.13037,-3.22188,-0.196405,-0.052852,-0.0241587,-0.133154,0.00745287,0.967135,0.423049,0.306856,0.620267,2.20032,1.86643,0.617673,1.19126,1.30567,2.56866,-0.160146,0.904766,1.88614,-0.250749,-0.773178,-1.44329,-3.39845,-0.0519623
-2.21256,-1.1953,-1.48783,-2.44676,-3.03156,-0.19347,-0.151331,0.00169384,0.11048,-0.208301,1.21537,0.691801,0.662041,1.02896,2.07942,1.91501,0.631617,1.3363,1.62806,2.36899,-0.150014,0.80444,1.68178,-0.254902,-0.765399,-1.47766,-3.42749,-0.033156
-2.18037,-1.16177,-1.28813,-2.02573,-3.32403,-0.0806056,-0.0825897,0.0234902,-0.0356119,0.037674,1.0774,0.49119,0.410411,0.622426,2.28768,1.62075,0.399278,1.10457,1.18889,2.29239,-0.150067,0.865366,1.69913,-0.218012,-0.760328,-1.41798,-3.3998,-0.0811435
-2.0529,-0.903793,-1.33254,-2.29089,-2.78607,-0.230996,-0.112288,-0.0551645,-0.0713867,-0.260022,0.818477,0.192502,0.468596,0.66524,1.78028,1.74581,0.267806,1.12441,1.35814,2.13591,-0.141677,0.757806,1.612,-0.256569,-0.746693,-1.42287,-3.31702,0.00982557
-2.29004,-1.24308,-1.43668,-2.22983,-3.38151,-0.131671,-0.0461333,0.0903908,0.00999517,0.00120198,1.05396,0.514013,0.440064,0.693526,2.19272,1.83096,0.553465,1.28225,1.28765,2.45744,-0.147023,0.799146,1.70528,-0.233932,-0.714505,-1.45148,-3.41148,-0.0109815
-2.14631,-1.1925,-1.4236,-2.23446,-3.2749,-0.378821,-0.224511,-0.103871,-0.152911,-0.303901,0.965342,0.501801,0.501168,0.656777,2.17426,1.85614,0.587572,1.29795,1.33996,2.598,-0.145028,0.806672,1.71069,-0.229446,-0.710293,-1.50345,-3.40368,-0.0188413
-2.1562,-1.23176,-1.35951,-2.20957,-3.39137,-0.32373,-0.137068,-0.000981984,-0.0403893,0.0479971,1.00007,0.487994,0.448824,0.696637,2.03104,1.90888,0.700015,1.29854,1.45669,2.71193,-0.156594,0.859642,1.80152,-0.216378,-0.813593,-1.45575,-3.42065,-0.0276208
-2.47905,-1.09518,-1.36977,-2.45038,-2.87908,-0.210108,-0.142379,0.0157321,0.0541459,-0.361885,1.18078,0.373957,0.417568,1.0188,1.68478,2.04386,0.46769,1.21479,1.43522,2.25488,-0.155915,0.831838,1.7831,-0.248821,-0.702952,-1.51752,-3.49808,-0.0420718
-2.46678,-1.33416,-1.45626,-2.3341,-3.32465,-0.204458,-0.146126,0.0425636,0.178333,-0.221917,1.41526,0.711368,0.538246,0.904475,2.39374,2.1368,0.657011,1.37263,1.38438,2.58928,-0.144989,0.761779,1.6269,-0.251398,-0.817341,-1.44943,-3.38563,-0.0260569
-2.20222,-1.14804,-1.3869,-2.23415,-3.291,-0.10431,0.0321999,-0.00706079,-0.0434016,0.0243659,0.824869,0.206785,0.439856,0.657983,1.94555,1.63771,0.380019,1.16214,1.12814,2.34444,-0.145774,0.796082,1.6656,-0.260552,-0.707668,-1.45159,-3.39144,-0.0229106
-2.24329,-1.22588,-1.3483,-2.35038,-3.22764,-0.108198,0.0642967,0.0411635,0.0314575,0.090324,0.779493,0.382581,0.421237,0.717425,1.97322,1.85847,0.595117,1.08467,1.3626,2.46401,-0.148817,0.840654,1.71674,-0.238919,-0.751164,-1.50055,-3.46691,-0.019373
-2.25034,-1.08565,-1.43401,-2.15157,-3.36174,-0.0638531,-0.0378541,0.00463725,-0.0635922,0.0390528,0.981831,0.367465,0.537137,0.795202,2.39748,1.85565,0.4194,1.41298,1.40277,2.50837,-0.150338,0.777355,1.66299,-0.289598,-0.750261,-1.4431,-3.47209,-0.0477221
-2.17147,-1.09555,-1.3424,-2.27867,-2.93485,-0.424015,-0.270585,-0.0801453,-0.158006,-0.401938,1.1765,0.603634,0.570455,0.917135,2.07829,1.87378,0.51931,1.1355,1.47213,2.36134,-0.139386,0.737038,1.58555,-0.247445,-0.727059,-1.45475,-3.37241,-0.0381781
-2.32186,-1.21217,-1.43915,-2.05982,-3.15591,-0.0867693,-0.00278787,0.138161,0.0646039,-0.0463048,1.09584,0.586939,0.554489,0.70776,2.20261,1.92111,0.587631,1.21857,1.1727,2.50953,-0.141592,0.749905,1.55845,-0.242052,-0.73664,-1.44857,-3.36989,-0.0690456
-2.10407,-1.01984,-1.26281,-1.97207,-3.01091,-0.237422,-0.146684,-0.0939243,-0.155672,-0.207588,1.07651,0.412084,0.527049,0.719873,2.11303,1.71656,0.435699,1.12573,1.08204,2.32275,-0.152706,0.872433,1.74995,-0.227478,-0.752089,-1.46506,-3.3778,-0.0464471
-2.36846,-1.17231,-1.50661,-2.15785,-3.52021,-0.15328,-0.106623,0.00519414,-0.10708,-0.103777,1.18197,0.53909,0.651062,0.831884,2.5326,2.00698,0.532079,1.28887,1.29503,2.71705,-0.137497,0.756189,1.59911,-0.284013,-0.783581,-1.44727,-3.4404,-0.0592621
-2.13251,-1.0844,-1.42738,-2.10716,-3.28055,-0.303814,-0.166594,-0.0137965,-0.16246,-0.0839724,0.896954,0.325505,0.411193,0.671809,2.15749,1.67776,0.432325,1.26868,1.12422,2.56049,-0.150724,0.836935,1.74516,-0.289084,-0.814044,-1.50685,-3.48686,-0.0574868
-2.31698,-1.20154,-1.31013,-2.22893,-3.34916,-0.311593,-0.138185,-0.082001,-0.167834,-0.163666,1.17283,0.563121,0.451772,0.718224,2.2555,2.18882,0.747153,1.26779,1.65704,2.77218,-0.147243,0.811783,1.66262,-0.25988,-0.803994,-1.43574,-3.45389,-0.0465026
-2.10777,-1.08131,-1.47255,-2.2014,-2.99397,-0.04425,-0.00451199,0.0252105,0.0490628,-0.0263173,0.861678,0.34306,0.571538,0.764552,1.88027,1.62143,0.411309,1.22728,1.25389,2.13779,-0.147671,0.824669,1.68442,-0.233779,-0.697006,-1.46545,-3.40984,-0.0202091
-2.35426,-1.24779,-1.59534,-2.38812,-3.29347,-0.162059,-0.0678268,0.131016,0.0589383,0.0539232,1.30202,0.688229,0.696214,0.928681,2.20013,1.92324,0.572442,1.38391,1.58453,2.46074,-0.146162,0.817834,1.70822,-0.232313,-0.754638,-1.41343,-3.37483,-0.028265
-2.65484,-1.53253,-1.54019,-2.57948,-3.55818,-0.198524,-0.0393503,0.0196281,0.0358053,-0.159343,1.32002,0.724997,0.594286,0.891058,2.46495,2.25023,0.884413,1.39046,1.71056,2.84459,-0.159803,0.869361,1.84581,-0.249564,-0.744069,-1.45375,-3.45968,-0.0204898
-2.2708,-1.1513,-1.33107,-2.17455,-3.23477,0.0642888,0.0994743,0.0817289,0.167812,0.0974353,1.00907,0.317755,0.365383,0.754828,1.90313,1.81406,0.416555,1.21559,1.27709,2.41128,-0.141947,0.725915,1.5647,-0.26946,-0.770681,-1.40613,-3.33913,-0.0505479
-2.2441,-1.05462,-1.35723,-2.10122,-3.16522,-0.314738,-0.0782923,-0.0454435,-0.137166,-0.123928,1.23409,0.443337,0.555645,0.77651,2.15321,2.08072,0.664285,1.22148,1.36974,2.61129,-0.14442,0.800805,1.67142,-0.182016,-0.698845,-1.46547,-3.39424,-0.06583
-2.34713,-1.23563,-1.4528,-2.25388,-3.36558,-0.0994233,0.0268349,0.0703277,-0.0308474,-0.0307714,1.19854,0.610791,0.71242,0.871566,2.35898,1.98019,0.605768,1.35559,1.50529,2.58108,-0.152877,0.760211,1.7019,-0.215509,-0.781834,-1.42009,-3.33935,-0.0550809
-2.36519,-1.20065,-1.47814,-2.22484,-3.37466,-0.0925587,0.0242047,0.0368199,0.0101687,0.0500034,0.970824,0.276834,0.405052,0.525939,2.20034,2.02123,0.568184,1.25291,1.46665,2.67161,-0.154092,0.900858,1.83549,-0.251334,-0.757988,-1.53828,-3.41863,-0.00794487
-2.35105,-1.13967,-1.31591,-2.17875,-3.05029,-0.172017,-0.167338,-0.0771402,0.0142162,-0.221819,1.12095,0.456318,0.41749,0.706946,2.0552,1.91571,0.488086,1.14229,1.19941,2.37889,-0.145796,0.805961,1.66015,-0.26601,-0.775216,-1.46231,-3.45017,-0.0584068
-2.23423,-1.17565,-1.55065,-2.23161,-3.30424,-0.0732619,0.0363935,0.154806,-0.0373096,0.0934716,1.03551,0.470211,0.574345,0.828154,2.30269,1.98363,0.733273,1.39996,1.51101,2.53565,-0.13958,0.722318,1.56949,-0.256652,-0.723295,-1.46566,-3.35505,-0.0236597
-2.43753,-1.33326,-1.53033,-2.3835,-3.37119,-0.194336,-0.0637082,0.136617,0.0238138,-0.144573,1.20005,0.675209,0.653631,0.947592,2.53153,2.06042,0.790101,1.3743,1.63411,2.84123,-0.149863,0.742614,1.6802,-0.239854,-0.718174,-1.47037,-3.47404,-0.0530587
-2.11513,-1.01008,-1.43982,-2.17564,-3.03156,-0.312887,-0.089638,0.0657744,-0.0959767,-0.17858,1.15574,0.36831,0.518625,0.745133,2.06647,1.66435,0.278537,1.19892,1.2617,2.13234,-0.147196,0.796533,1.65755,-0.210881,-0.731429,-1.47295,-3.40111,-0.0191468
-2.22928,-1.2507,-1.35784,-2.38301,-3.46364,-0.210957,-0.0666346,0.00503474,0.105612,0.0704736,1.09086,0.587685,0.556953,0.845103,2.39435,1.80264,0.533848,1.27204,1.4472,2.36075,-0.150406,0.851954,1.72458,-0.248515,-0.720791,-1.42946,-3.43867,-0.0284984
-2.32552,-1.25386,-1.50444,-2.27487,-3.45015,0.0629194,0.0898715,0.174682,0.154747,0.116202,1.02226,0.534616,0.575394,0.74488,2.33543,1.81421,0.415969,1.23125,1.23099,2.57692,-0.15536,0.840174,1.79022,-0.278733,-0.78246,-1.4233,-3.45603,-0.0359341
-2.34239,-1.24998,-1.46776,-2.0841,-3.62441,-0.491108,-0.31671,-0.122245,-0.291588,-0.097947,1.4469,0.779376,0.694863,0.920551,2.5802,2.27881,0.93256,1.42317,1.35812,3.10765,-0.145668,0.759475,1.63144,-0.255101,-0.739807,-1.4793,-3.47362,-0.0135727
-2.47946,-1.353,-1.60155,-2.48308,-3.13576,0.0103222,0.21302,0.149514,0.083866,0.0587254,1.3342,0.663397,0.69222,1.0319,2.21143,1.99816,0.55888,1.34291,1.54915,2.30231,-0.146705,0.803743,1.68642,-0.2312,-0.719887,-1.44884,-3.43639,-0.0650513
-2.44824,-1.42761,-1.64506,-2.65728,-3.3939,-0.210584,-0.114339,0.0163055,-0.0716542,-0.24529,1.30961,0.793666,0.744127,1.12104,2.5485,2.03348,0.794342,1.41021,1.80317,2.63783,-0.152749,0.859781,1.80625,-0.24128,-0.706633,-1.46918,-3.40059,-0.0336985
-2.0649,-1.04559,-1.38803,-2.0682,-2.95781,-0.0439221,0.256039,0.149067,0.208734,0.239944,0.589456,0.0450087,0.500907,0.495019,1.48123,1.67724,0.351837,1.21563,1.18538,2.19859,-0.139331,0.741367,1.59249,-0.243769,-0.739253,-1.44491,-3.40521,-0.0598005
-2.24764,-1.20662,-1.41745,-2.37137,-3.40349,-0.364386,-0.153241,-0.04359,-0.0847705,-0.209462,1.22004,0.614453,0.609463,0.751638,2.41038,2.06545,0.62766,1.33278,1.56686,2.63052,-0.154105,0.830722,1.75491,-0.248373,-0.757919,-1.43809,-3.49143,-0.029831
-2.17111,-1.1728,-1.38263,-2.2574,-3.29728,-0.219395,-0.0883079,0.0493304,0.0186484,-0.0824495,1.19697,0.658845,0.519664,0.933902,2.3841,1.76961,0.524097,1.24259,1.29864,2.53041,-0.148163,0.776776,1.66054,-0.200745,-0.708535,-1.38321,-3.38507,-0.0353425
-2.45396,-1.31296,-1.5628,-2.61926,-3.53243,-0.0529963,0.046936,0.102829,0.0652883,0.143381,1.09038,0.466739,0.605981,1.12469,2.36691,1.93099,0.640326,1.3399,1.82365,2.61779,-0.152995,0.877109,1.73675,-0.257894,-0.766084,-1.50829,-3.50616,0.00228766
-2.11745,-1.10092,-1.37589,-2.10873,-3.16801,-0.0265033,0.059752,0.0706287,0.0316545,-0.159554,0.953107,0.429861,0.490733,0.769308,2.14857,1.79027,0.469975,1.24409,1.31862,2.54942,-0.155322,0.886776,1.78694,-0.194166,-0.715891,-1.46878,-3.42411,-0.0135327
-1.9612,-1.02127,-1.23896,-2.21089,-3.10876,-0.230853,-0.0596086,0.0325116,0.0136096,-0.0296803,0.844074,0.491792,0.362681,0.961472,2.14712,1.67352,0.404314,1.09896,1.47393,2.33945,-0.140817,0.788486,1.56612,-0.224723,-0.704747,-1.39817,-3.35766,0.0213171
-2.11988,-0.98612,-1.17711,-2.27345,-2.96246,-0.331696,-0.188543,-0.0968013,0.013985,-0.247744,0.936137,0.31425,0.256513,0.718286,1.87267,1.9505,0.521951,1.15226,1.49014,2.44441,-0.15551,0.87914,1.76875,-0.234574,-0.782849,-1.51082,-3.53381,-0.0470501
-2.29457,-1.15356,-1.35162,-2.14896,-3.16909,-0.300194,-0.294252,-0.0812173,-0.0741318,-0.52297,1.21446,0.729007,0.507678,0.830699,2.42476,1.93744,0.594086,1.24488,1.24578,2.64103,-0.15179,0.801564,1.73607,-0.195867,-0.727045,-1.44644,-3.41963,-0.00600701
-2.21676,-1.24087,-1.48506,-2.37203,-3.27468,-0.343585,-0.134646,0.0303298,-0.0116586,-0.319807,1.06819,0.654072,0.542561,0.989951,2.49465,2.04248,0.647564,1.3091,1.54642,2.68513,-0.144371,0.743375,1.60687,-0.200951,-0.749321,-1.44964,-3.41141,-0.0695568
-2.40839,-1.25833,-1.52257,-2.40435,-3.30756,-0.0272768,0.0712913,0.146914,0.16584,0.109273,1.05535,0.493287,0.503998,0.651596,2.19664,1.92247,0.567218,1.27814,1.54228,2.43817,-0.154252,0.84024,1.75082,-0.217913,-0.761143,-1.49937,-3.46729,-0.039735
-2.48644,-1.33061,-1.41384,-2.35393,-3.17673,-0.135351,-0.113763,0.0115502,-0.0467191,-0.0995835,1.12828,0.549808,0.557288,0.907273,2.01379,2.07889,0.71714,1.26892,1.52331,2.35333,-0.144091,0.73051,1.62501,-0.273477,-0.719725,-1.42511,-3.36446,-0.00354139
-2.4094,-1.37066,-1.6004,-2.49622,-3.1884,-0.254489,-0.112801,0.0474665,-0.0949905,-0.239341,1.29493,0.803076,0.72575,1.03969,2.30897,2.06409,0.697979,1.36785,1.55347,2.44012,-0.145219,0.779882,1.69921,-0.236105,-0.658883,-1.44523,-3.37895,0.0080274
