b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_dur,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.7455,-1.56642,-1.90239,-2.97096,-3.46406,0.0396878,0.177782,0.145984,0.202093,0.11146,1.25034,0.609065,0.905061,0.972115,2.39596,2.08218,0.49982,1.4328,1.54676,2.4873,-0.180259,-0.109064,0.0264246,-0.344231,-0.759395,-1.57306,-3.45227,-0.120784
-2.4519,-1.36259,-1.75103,-2.74948,-3.13996,-0.0859721,0.0163662,0.0998394,0.148171,0.140252,0.945569,0.407134,0.676912,0.927843,1.86934,1.80495,0.345882,1.3432,1.32597,2.0195,-0.179812,-0.150758,-0.0411696,-0.3237,-0.785942,-1.61868,-3.48945,-0.148186
-2.66022,-1.46777,-1.80796,-2.97848,-3.38375,-0.371043,-0.0891317,-0.00800986,-0.00062268,0.160517,1.42029,0.546877,0.677422,1.03843,2.12918,2.22857,0.587236,1.4677,1.78047,2.46027,-0.179431,-0.0955344,0.0399158,-0.339086,-0.778983,-1.59013,-3.49901,-0.134021
-2.5666,-1.52998,-1.77805,-2.80376,-3.27062,-0.0462983,0.0618665,0.170485,0.015877,0.0466311,1.06724,0.652013,0.540844,1.06386,2.12792,2.05734,0.694119,1.35078,1.52444,2.3335,-0.175622,-0.0288109,0.0559673,-0.364284,-0.756723,-1.60565,-3.50949,-0.147643
-2.44474,-1.22842,-1.59281,-2.46593,-3.13114,-0.400257,-0.260032,-0.0227067,-0.227754,-0.145721,1.42908,0.550963,0.599099,0.89254,2.18557,2.02659,0.424048,1.27529,1.24889,2.37441,-0.178253,-0.154193,-0.0469662,-0.353834,-0.797168,-1.55704,-3.47195,-0.170662
-2.5923,-1.52539,-1.68392,-2.86214,-3.47568,-0.310771,-0.256139,-0.0555131,-0.0224564,-0.337644,1.30261,0.680169,0.531181,0.779696,2.43725,2.12863,0.693523,1.36298,1.62507,2.71251,-0.177392,-0.100239,0.0575798,-0.363961,-0.744691,-1.57058,-3.48812,-0.135178
-2.21955,-1.08393,-1.43156,-2.34359,-2.84641,-0.265161,-0.187808,0.0110434,-0.0579886,-0.359004,1.02717,0.414788,0.474469,0.78446,1.98409,1.8656,0.372717,1.09911,1.10405,2.11135,-0.175738,-0.120155,-0.0239356,-0.311403,-0.791272,-1.52644,-3.45687,-0.219352
-2.27989,-1.24077,-1.65903,-2.70685,-3.23063,-0.139598,-0.0759763,0.00202995,0.0112445,-0.246814,0.956242,0.462147,0.575988,0.956354,2.2996,1.85685,0.372437,1.30192,1.47309,2.47341,-0.173115,-0.0729501,0.0119433,-0.330461,-0.748025,-1.59555,-3.45823,-0.133987
-2.51107,-1.50541,-1.78328,-2.78138,-3.40113,-0.149957,0.02428,0.110653,-0.0220834,0.0596967,1.04146,0.405784,0.584326,0.857922,2.143,1.94849,0.460847,1.36887,1.49528,2.4312,-0.180806,-0.0520199,0.00757135,-0.319097,-0.846543,-1.58263,-3.52078,-0.155328
-2.43121,-1.37633,-1.75468,-2.71216,-3.30356,-0.192338,-0.0555006,0.020121,-0.0353394,-0.103679,0.806952,0.273181,0.55278,0.675306,2.08606,1.91414,0.539182,1.43379,1.39027,2.58543,-0.173199,-0.0585433,0.0476987,-0.353281,-0.791672,-1.61453,-3.50624,-0.125263
-2.40397,-1.28312,-1.65553,-2.85501,-3.34431,-0.0957709,-0.0524933,0.148633,0.192501,-0.0509413,0.910731,0.408446,0.452719,0.893472,2.34187,1.83543,0.451742,1.20446,1.44017,2.56149,-0.181722,-0.120769,-0.0254652,-0.369849,-0.819183,-1.57046,-3.5137,-0.17338
-2.63499,-1.59147,-1.82685,-2.84416,-3.49288,-0.121975,0.00659168,0.0841492,-0.0674031,-0.0288274,1.13413,0.566948,0.71742,1.0724,2.23495,2.09794,0.669796,1.42479,1.57457,2.78143,-0.169995,-0.128432,-0.066042,-0.383315,-0.854339,-1.56781,-3.47073,-0.123547
-2.38304,-1.3284,-1.51014,-2.4073,-3.07293,-0.252207,-0.0600869,-0.064651,-0.25008,-0.168816,1.132,0.528253,0.48664,0.661502,2.1097,1.99089,0.547299,1.27351,1.33793,2.31804,-0.181178,-0.119646,-0.0422609,-0.310221,-0.76613,-1.53418,-3.47482,-0.188271
-2.41317,-1.24393,-1.50664,-2.57867,-3.11251,-0.304805,-0.12945,-0.00908732,-0.0661741,-0.162805,1.23896,0.549256,0.526442,0.990251,2.24868,1.98071,0.419944,1.1967,1.33578,2.18043,-0.175964,-0.118294,-0.0393363,-0.334198,-0.805788,-1.57563,-3.47083,-0.130163
-2.55436,-1.40369,-1.60444,-2.62316,-3.17755,-0.122046,0.00144961,0.0373076,-0.0115932,-0.0691495,1.21427,0.469601,0.564409,0.792009,2.13205,2.18133,0.564486,1.37303,1.65446,2.36482,-0.173266,-0.10905,-0.0541992,-0.366257,-0.836963,-1.55471,-3.43568,-0.172223
-2.79766,-1.63922,-1.87892,-3.02004,-3.41605,0.208727,0.247369,0.268733,0.381559,0.209445,1.34346,0.768948,0.74338,1.12694,2.20635,2.06951,0.620013,1.38968,1.59202,2.37007,-0.171902,-0.0694212,0.0542749,-0.357305,-0.755866,-1.58825,-3.53805,-0.12484
-2.20644,-1.09385,-1.48283,-2.47433,-3.16186,-0.400103,-0.241751,-0.0928181,0.00915843,-0.102932,1.06703,0.362863,0.433984,0.729121,2.07959,1.80672,0.371472,1.26031,1.29709,2.28657,-0.171377,-0.0765195,0.00152304,-0.329446,-0.736458,-1.54531,-3.42688,-0.151763
-2.40124,-1.32838,-1.65942,-2.517,-3.20295,-0.0954083,-0.0540302,0.136714,-0.0743061,0.0360721,1.01829,0.485687,0.549086,0.770071,2.27628,1.99555,0.577675,1.35507,1.26336,2.28137,-0.177453,-0.106706,-0.0644836,-0.318051,-0.784761,-1.58857,-3.52904,-0.159477
-2.31718,-1.30166,-1.80194,-2.90674,-3.12635,-0.229741,0.0836341,0.0897446,0.0580502,0.0722677,1.09397,0.38098,0.660555,0.80019,1.98345,1.96399,0.482558,1.46224,1.65841,2.26586,-0.182128,-0.0721792,0.0566953,-0.31149,-0.748264,-1.58578,-3.54075,-0.158266
-2.4571,-1.25334,-1.63265,-2.78119,-3.09004,-0.190346,-0.0637029,0.0132894,0.0792864,-0.0315223,1.1891,0.467456,0.611498,1.00772,2.11352,2.10104,0.465324,1.38527,1.51251,2.20074,-0.165346,-0.13103,0.0197209,-0.313789,-0.733611,-1.54654,-3.36744,-0.145562
-2.33273,-1.26443,-1.61737,-2.52002,-3.07168,-0.129763,0.0402213,0.0340681,-0.0480152,-0.0164019,0.818645,0.134442,0.409218,0.794071,1.73985,1.74605,0.279975,1.32324,1.32272,2.19101,-0.172124,-0.114683,0.000651892,-0.389589,-0.792027,-1.53529,-3.37448,-0.159876
-2.14461,-1.08263,-1.49934,-2.54643,-3.05306,-0.115892,-0.103446,0.0628698,0.0546541,-0.115884,0.88827,0.347562,0.392425,0.640627,2.12262,1.84272,0.367695,1.1966,1.41663,2.22009,-0.173141,-0.0937053,0.0252091,-0.284526,-0.724476,-1.56789,-3.45137,-0.128401
-2.48411,-1.36826,-1.58473,-2.56023,-3.35601,-0.249396,0.0362542,0.0263068,-0.00659763,0.0335419,1.14968,0.472929,0.470005,0.696484,2.23645,1.99505,0.505403,1.38046,1.58444,2.49346,-0.175491,-0.163198,-0.0313879,-0.367492,-0.841708,-1.54945,-3.50481,-0.19815
-2.47156,-1.30694,-1.74546,-2.64317,-3.00999,-0.408184,-0.301214,-0.0476946,-0.0930961,-0.323897,1.23606,0.555467,0.61605,0.797211,2.04555,2.00991,0.437044,1.3639,1.39083,2.18606,-0.169179,-0.0881425,0.0214568,-0.363909,-0.835588,-1.64094,-3.57756,-0.128656
-2.69785,-1.49831,-1.80897,-2.92962,-3.35557,-0.0585775,0.0756265,0.0810308,-0.00149256,0.0612758,1.13798,0.471221,0.556963,0.894759,2.18972,2.06374,0.492683,1.46096,1.62239,2.3635,-0.181592,-0.135875,0.0294904,-0.322155,-0.796417,-1.58688,-3.45952,-0.157151
-2.6153,-1.4865,-1.63725,-2.81479,-3.42398,-0.0840947,-0.003508,0.0316793,0.0734418,-0.130434,1.14096,0.617252,0.54657,1.00282,2.34173,2.29184,0.735856,1.42159,1.76849,2.81188,-0.181818,-0.190373,-0.0614546,-0.316802,-0.827905,-1.51464,-3.44654,-0.175074
-2.32666,-1.37077,-1.69118,-2.69082,-3.459,-0.0552697,0.0852625,0.12062,0.0671285,0.112402,1.10418,0.518695,0.627402,0.816881,2.22716,1.92912,0.543718,1.2964,1.44642,2.54804,-0.171779,-0.0826835,0.0140674,-0.268205,-0.724181,-1.5593,-3.4659,-0.150414
-2.45399,-1.37736,-1.66408,-2.72875,-3.28987,-0.0688188,0.111191,0.106655,0.153996,-0.0135838,0.924531,0.241534,0.518949,0.741142,2.17414,1.94819,0.446198,1.31493,1.43989,2.40005,-0.17647,-0.145311,0.00454796,-0.366681,-0.810544,-1.52108,-3.47249,-0.127045
-2.24444,-1.25262,-1.57758,-2.59506,-3.06675,-0.176254,0.0175964,0.0479663,0.0557945,0.0345377,1.04575,0.539664,0.721219,0.866757,2.044,1.78474,0.318939,1.27845,1.45939,2.19217,-0.179756,-0.115995,-0.0363082,-0.380361,-0.864412,-1.55421,-3.49087,-0.138651
-2.27112,-1.35834,-1.66761,-2.77982,-3.5752,-0.259295,0.0304041,0.0906407,-0.0146236,-0.0602767,0.859261,0.310606,0.526825,0.975572,2.32704,1.81589,0.359552,1.30375,1.51168,2.51911,-0.175185,-0.0977902,0.0320389,-0.362506,-0.768122,-1.54739,-3.47243,-0.105271
-2.45245,-1.36674,-1.67886,-2.81896,-3.21933,-0.21334,-0.126283,-0.00389532,0.0668938,-0.0797145,1.03507,0.467871,0.605693,1.13797,2.05773,1.993,0.578556,1.40898,1.76711,2.46554,-0.171581,-0.130742,-0.0614047,-0.356107,-0.767965,-1.53227,-3.41414,-0.14051
-2.49241,-1.37321,-1.56733,-2.42588,-3.37536,-0.164027,-0.0699376,0.0170657,-0.0434197,0.100448,1.15207,0.54398,0.602505,0.739368,2.04387,2.00352,0.464038,1.1926,1.16912,2.29533,-0.176991,-0.0916099,0.0177849,-0.326085,-0.782381,-1.52197,-3.48732,-0.145664
-2.50053,-1.5499,-1.79102,-2.6757,-3.37712,-0.214811,-0.0876126,0.082504,0.0028676,-0.00924175,1.25155,0.806723,0.702456,0.720931,2.26629,2.07822,0.766349,1.43824,1.32337,2.61999,-0.171943,-0.0828982,0.0623884,-0.324987,-0.768196,-1.57461,-3.51909,-0.118764
-2.40424,-1.37005,-1.57491,-2.59656,-3.12373,-0.0441679,0.11879,0.0983827,0.136454,-0.100094,1.1199,0.501943,0.635874,0.85955,2.15341,1.94535,0.564943,1.32049,1.32321,2.59239,-0.175795,-0.128361,-0.0481066,-0.373507,-0.860877,-1.55265,-3.51809,-0.220489
-2.26904,-1.22813,-1.56095,-2.54478,-3.2994,-0.459583,-0.208904,0.0339672,-0.107608,-0.0338743,0.904874,0.353694,0.32888,0.638214,2.11023,2.00662,0.458343,1.15451,1.43743,2.55957,-0.179935,-0.135485,-0.00815194,-0.353119,-0.742584,-1.58399,-3.4914,-0.123643
-2.59964,-1.52126,-1.64267,-2.63781,-3.36189,-0.231675,-0.183073,-0.0704305,-0.13866,-0.175972,1.31607,0.727339,0.533908,0.845027,2.32105,2.16234,0.702216,1.38952,1.4838,2.48223,-0.178683,-0.115843,-0.034362,-0.303272,-0.748368,-1.59747,-3.45689,-0.138203
-2.34047,-1.29362,-1.65004,-2.80235,-3.21677,-0.217916,-0.0766365,-0.0724487,0.0116433,-0.086987,1.08733,0.504454,0.649244,0.795746,2.17003,1.92379,0.468911,1.39581,1.58028,2.33241,-0.171442,-0.114743,0.000528643,-0.326743,-0.782104,-1.48494,-3.38475,-0.12748
-2.25192,-1.14641,-1.60787,-2.67062,-3.20501,-0.355,-0.166175,-0.0637363,-0.135829,-0.0330532,1.12397,0.475096,0.563269,1.01158,2.21783,1.64283,0.209296,1.18538,1.46454,2.19641,-0.16919,-0.127742,-0.0532872,-0.344577,-0.792999,-1.5894,-3.50739,-0.173457
-2.51057,-1.38385,-1.72729,-2.75379,-3.33169,0.0523039,0.0274909,0.121809,0.117887,-0.00251739,1.27152,0.599973,0.724713,0.983222,2.17896,1.91523,0.444365,1.35439,1.53936,2.43315,-0.175105,-0.134727,-0.0111793,-0.31434,-0.837541,-1.50337,-3.48493,-0.13353
-2.4006,-1.33661,-1.49226,-2.61458,-3.2264,-0.110235,0.0667328,0.0481531,-0.0175432,0.0326499,0.966839,0.329789,0.452292,0.80818,2.11154,1.87655,0.337282,1.07382,1.36318,2.38856,-0.173703,-0.126904,0.000840906,-0.339893,-0.798583,-1.56502,-3.49789,-0.171047
-2.39334,-1.28407,-1.54404,-2.52907,-3.17262,-0.199559,-0.262019,-0.121089,-0.231275,-0.225738,1.00861,0.456569,0.512185,0.858415,2.19775,1.90681,0.527264,1.25047,1.34082,2.37129,-0.179929,-0.127438,0.00656809,-0.338705,-0.770385,-1.58126,-3.46422,-0.120465
-2.42846,-1.26237,-1.63396,-2.59098,-3.03427,-0.265385,-0.107511,0.0507918,-0.0458265,-0.265752,0.968383,0.23835,0.514334,0.794074,2.01841,1.97467,0.39672,1.33045,1.47774,2.32006,-0.179295,-0.102266,-0.0177992,-0.353289,-0.837889,-1.58188,-3.49053,-0.166704
-2.44415,-1.41287,-1.75253,-2.75284,-3.39299,-0.245785,-0.0267176,0.141074,0.0712527,-0.033292,1.2111,0.61363,0.709706,0.980885,2.31649,1.99103,0.49645,1.29653,1.30982,2.57853,-0.1773,-0.0762909,0.0554888,-0.33032,-0.759866,-1.56658,-3.50464,-0.152456
-2.47837,-1.34967,-1.72803,-2.72772,-3.38379,-0.287998,-0.165787,0.033473,-0.0853053,-0.0931388,1.13088,0.463058,0.609705,0.89173,2.1848,1.95425,0.453748,1.33613,1.48146,2.43648,-0.189095,-0.0905431,-0.0412661,-0.385298,-0.855044,-1.59171,-3.52412,-0.138073
-2.72162,-1.5665,-1.75178,-2.84852,-3.37561,-0.0129913,0.0427058,0.0845504,0.0280398,0.020649,1.1934,0.502058,0.561532,0.909233,2.15918,2.07831,0.58739,1.32765,1.43537,2.34734,-0.179409,-0.109928,0.0274811,-0.38261,-0.818643,-1.59376,-3.44666,-0.105237
-2.47897,-1.37261,-1.61237,-2.78444,-3.29983,-0.296188,-0.134898,0.075535,0.000777547,0.0113126,1.24775,0.501156,0.405647,0.900356,2.15211,2.09255,0.50745,1.17133,1.38255,2.26627,-0.173545,-0.107338,0.0323185,-0.350387,-0.772019,-1.53136,-3.44403,-0.10729
-2.3677,-1.33497,-1.71262,-2.73757,-3.26686,-0.22651,-0.0837238,0.0774456,0.0846565,-0.1051,0.999848,0.374966,0.598637,0.917716,2.21055,1.97592,0.512015,1.36067,1.52038,2.43519,-0.174674,-0.112181,0.00974895,-0.350152,-0.761497,-1.54226,-3.42884,-0.136348
-2.36526,-1.23076,-1.56023,-2.41974,-2.8861,-0.110095,-0.0252988,0.0930444,0.00358316,-0.105157,1.05035,0.266813,0.456052,0.608569,1.73696,1.80557,0.36256,1.15465,1.19132,2.12493,-0.178273,-0.129743,-0.00240912,-0.351343,-0.750929,-1.54975,-3.46053,-0.161332
-2.64488,-1.57073,-1.78942,-2.69617,-3.51284,0.0270229,0.146517,0.220806,-0.0146341,0.2076,1.07999,0.461366,0.600851,0.818919,2.16312,2.02067,0.62244,1.38856,1.57076,2.5951,-0.17847,-0.144013,-0.0224265,-0.322602,-0.819018,-1.57676,-3.47386,-0.172339
-2.31332,-1.27252,-1.66952,-2.34919,-3.32729,-0.1411,-0.143961,0.0873661,-0.1808,-0.171147,0.86105,0.4271,0.600542,0.545189,2.40092,1.88845,0.527246,1.25838,1.1191,2.52055,-0.174215,-0.110554,0.0213613,-0.300745,-0.701907,-1.56311,-3.4045,-0.122434
-2.56328,-1.50959,-1.78618,-2.71716,-3.55082,-0.0413078,0.0634436,0.0319716,-0.13561,0.00323772,0.982769,0.410369,0.626479,0.693602,2.32935,2.05104,0.52385,1.48692,1.52625,2.66638,-0.179743,-0.0944828,-0.0215456,-0.371819,-0.87488,-1.5694,-3.52475,-0.124718
-2.48002,-1.33052,-1.61407,-2.47431,-3.30022,-0.176134,-0.00319628,0.0224832,-0.0177226,-0.0532963,1.12321,0.420697,0.333788,0.519967,2.27573,1.99868,0.493274,1.30126,1.27902,2.49485,-0.17022,-0.0535892,0.0142881,-0.343991,-0.791475,-1.60762,-3.48161,-0.136088
-2.43047,-1.39581,-1.63917,-2.67804,-3.33441,0.0577502,0.142679,0.161718,0.249775,0.137334,1.06136,0.51376,0.512407,0.85421,2.15777,1.68146,0.269668,1.16226,1.28219,2.31938,-0.176882,-0.0775887,-0.00463148,-0.327584,-0.781153,-1.54229,-3.43105,-0.127208
-2.4866,-1.42521,-1.70549,-2.66946,-3.32887,-0.219066,-0.0420151,0.149047,0.100227,-0.128883,1.27891,0.586606,0.643698,0.802008,2.37919,2.06955,0.645318,1.40519,1.65045,2.62434,-0.177174,-0.119485,-0.0107219,-0.36462,-0.793087,-1.56105,-3.41869,-0.135523
-2.26319,-1.22747,-1.69456,-2.50417,-3.08827,-0.0141259,0.0754173,0.0877417,-0.11047,-0.0347454,0.662615,0.135115,0.494619,0.612305,1.87451,1.56923,0.167348,1.24446,1.34556,2.19539,-0.179051,-0.116151,-0.0313536,-0.332417,-0.767486,-1.57421,-3.44443,-0.128305
-2.20264,-1.35003,-1.7032,-2.55231,-3.11089,-0.275086,-0.0939208,-0.0452553,-0.258205,-0.16208,0.913681,0.591405,0.706248,0.777882,2.2094,1.76023,0.446976,1.34629,1.3688,2.28553,-0.171691,-0.0832746,0.0529225,-0.280936,-0.752344,-1.55446,-3.43982,-0.129684
-2.53548,-1.44428,-1.64527,-2.6691,-3.47627,0.00588149,0.0513097,0.102168,0.00636902,0.0253021,0.970403,0.385441,0.435294,0.709064,2.16568,1.92513,0.529319,1.25108,1.47507,2.58141,-0.174478,-0.0927966,0.0132788,-0.341629,-0.821517,-1.59928,-3.45676,-0.174513
-2.84147,-1.60717,-1.76622,-2.89032,-3.58128,-0.077499,0.0452523,0.0670596,0.10023,0.0291883,1.46554,0.789769,0.703197,1.01807,2.56733,2.37767,0.714688,1.44845,1.72285,2.72347,-0.184119,-0.111718,-0.0215518,-0.317432,-0.821485,-1.62429,-3.56867,-0.178881
-2.47486,-1.43388,-1.70823,-2.78029,-3.14564,-0.0813934,0.0806075,0.0350458,0.0995522,-0.112836,1.08745,0.417986,0.557619,0.848047,2.14398,1.96056,0.53844,1.4146,1.56888,2.23535,-0.174102,-0.107175,0.00645873,-0.307864,-0.702495,-1.61949,-3.49486,-0.126056
-2.50226,-1.40555,-1.73975,-2.65402,-3.39863,-0.152338,-0.0495087,0.012695,0.0559292,-0.106272,1.15653,0.576115,0.634832,0.837636,2.31852,1.99358,0.466926,1.39819,1.34234,2.50043,-0.180079,-0.113095,0.0138935,-0.365526,-0.835029,-1.5581,-3.52137,-0.138908
-2.24149,-1.35998,-1.57881,-2.5859,-3.24443,-0.144517,0.0728877,0.0900239,0.0182016,0.162247,0.987007,0.471859,0.529254,0.91282,2.05702,1.73218,0.425928,1.27638,1.38251,2.09746,-0.165859,-0.0826532,0.0086657,-0.346013,-0.754048,-1.4559,-3.35822,-0.137808
-2.54771,-1.51765,-1.70351,-2.81732,-3.36422,-0.0284918,0.0381163,0.122589,0.0580377,0.0585708,1.1425,0.598733,0.532195,1.09935,2.22091,2.02062,0.58718,1.41669,1.50619,2.38127,-0.177267,-0.138829,-0.0441504,-0.334094,-0.766081,-1.5555,-3.4826,-0.139913
-2.75211,-1.58331,-1.87574,-3.04504,-3.3646,-0.158893,-0.085198,0.131843,0.0532516,-0.148187,1.24745,0.581362,0.680977,0.969605,2.24867,2.46204,0.792221,1.60708,2.00014,2.60638,-0.180502,-0.132505,-0.0158224,-0.389473,-0.845307,-1.62485,-3.55205,-0.123249
-2.59165,-1.53933,-1.97658,-3.00355,-3.34278,-0.145124,-0.0416779,0.127176,0.146486,0.0211619,1.17064,0.510082,0.83038,1.02833,2.12632,2.06248,0.633896,1.60539,1.72827,2.42246,-0.187167,-0.113296,0.0493166,-0.36026,-0.742758,-1.65108,-3.55365,-0.149662
-2.25831,-1.30012,-1.69161,-2.80724,-3.37016,-0.130094,0.175032,0.236027,0.106233,0.111149,0.808073,0.167405,0.4763,0.898533,2.1136,1.66542,0.234713,1.15813,1.56903,2.28338,-0.177867,-0.128235,0.0259617,-0.34194,-0.761657,-1.59172,-3.45396,-0.14062
-2.48132,-1.30621,-1.76406,-2.60685,-2.97666,-0.0855209,-0.0524748,0.143626,0.0329541,-0.0869764,1.06134,0.439085,0.578489,0.692765,2.00991,1.89781,0.369567,1.32536,1.31043,2.11152,-0.180827,-0.0832339,0.00424961,-0.349743,-0.785677,-1.56405,-3.46127,-0.143286
-2.23947,-1.22771,-1.60892,-2.5798,-2.89841,-0.224208,-0.126205,0.0394811,0.105796,-0.296911,0.996271,0.436602,0.534761,0.759201,1.92637,1.79434,0.431875,1.2631,1.17934,2.16726,-0.174906,-0.0957407,-0.0126182,-0.343514,-0.796428,-1.51127,-3.42441,-0.18208
-2.35448,-1.31071,-1.75179,-2.67813,-3.36171,-0.0540053,0.0673753,0.203398,0.185541,0.130268,0.863817,0.310554,0.503153,0.620076,2.10459,1.94164,0.371694,1.37073,1.4701,2.41293,-0.177527,-0.108751,-0.0176881,-0.365624,-0.794231,-1.61107,-3.48158,-0.123232
-2.78123,-1.51354,-1.81601,-2.88835,-3.42611,-0.102641,0.0547941,0.0362602,0.115983,-0.0156566,1.35015,0.580652,0.681407,1.00289,2.36696,2.06395,0.433227,1.41016,1.47939,2.35029,-0.176291,-0.136386,-0.0409335,-0.302202,-0.714515,-1.5793,-3.50771,-0.158473
-2.50986,-1.38334,-1.71511,-2.81903,-3.33718,0.0472071,0.11563,0.116076,0.223975,0.026507,0.953275,0.360215,0.533646,0.784184,2.00488,1.82577,0.33614,1.29178,1.31816,2.42751,-0.177033,-0.0622258,0.0406728,-0.322278,-0.780339,-1.62829,-3.4688,-0.131005
-2.40908,-1.46425,-1.57016,-2.62502,-3.39153,-0.227399,0.0120602,0.00139813,-0.0741081,-0.0136604,1.05914,0.466335,0.427019,0.817432,2.1329,1.91043,0.570628,1.13993,1.46583,2.53621,-0.175248,-0.114804,0.00733338,-0.336537,-0.796695,-1.58496,-3.44123,-0.142425
-2.33365,-1.30228,-1.47423,-2.65536,-3.11079,-0.223027,0.0102452,-0.0246525,0.0288137,-0.255523,1.11181,0.389259,0.448935,0.927607,2.20109,1.98186,0.49719,1.21055,1.56892,2.4388,-0.17923,-0.120506,-0.0168987,-0.346251,-0.811953,-1.54389,-3.45059,-0.153739
-2.58635,-1.41547,-1.74644,-2.71692,-3.36593,-0.163123,-0.0949753,0.00276287,-0.149633,-0.0948493,1.18433,0.538427,0.705348,0.956246,2.12543,2.27997,0.672029,1.55089,1.823,2.60182,-0.172102,-0.142154,-0.0398361,-0.346827,-0.85804,-1.56055,-3.51074,-0.162041
-2.49278,-1.42628,-1.73932,-2.89912,-3.42973,-0.179112,0.0174493,0.127722,0.0767255,0.0603685,0.903498,0.320737,0.400345,0.839011,2.14937,2.08582,0.611609,1.26674,1.64872,2.65348,-0.174691,-0.0709207,0.0134943,-0.374087,-0.785309,-1.64182,-3.53554,-0.124167
-2.40382,-1.35215,-1.77478,-2.74955,-3.11851,-0.207579,0.0385331,0.152718,0.0835899,-0.144355,1.03928,0.439086,0.648319,0.79971,2.06772,2.00321,0.494475,1.32615,1.53888,2.3004,-0.177034,-0.070277,0.0579963,-0.339073,-0.77029,-1.55645,-3.47204,-0.150066
-2.6609,-1.5615,-1.71563,-2.89571,-3.59893,-0.158214,-0.0265293,0.099902,0.0361791,-0.114082,1.13124,0.464991,0.597455,0.843032,2.30675,2.17185,0.652317,1.34051,1.5607,2.69021,-0.181696,-0.124235,-0.0472925,-0.334321,-0.790317,-1.58311,-3.52918,-0.12803
-2.55836,-1.48939,-1.66479,-3.0151,-3.42912,-0.031497,0.113064,0.0396121,0.221258,0.192615,1.1854,0.654717,0.697951,1.05196,2.18728,2.00345,0.465944,1.21164,1.42726,2.34904,-0.171548,-0.0976825,0.028016,-0.319583,-0.767418,-1.53458,-3.51185,-0.10977
-2.44661,-1.29282,-1.53756,-2.4951,-3.22107,-0.129358,-0.0168837,-0.00141177,-0.00958653,-0.0623734,0.996702,0.277364,0.359179,0.576811,2.05531,1.88879,0.426593,1.27297,1.36884,2.3785,-0.172942,-0.107909,-0.0338667,-0.334098,-0.768164,-1.548,-3.47081,-0.12903
-2.41411,-1.42106,-1.63454,-2.56623,-3.47786,-0.0743592,-0.0327644,-0.00708081,0.148713,0.0219558,0.861551,0.294364,0.497297,0.408209,2.40717,1.8003,0.505343,1.22195,1.21057,2.43446,-0.177148,-0.11999,-0.0406737,-0.380317,-0.848425,-1.57521,-3.47597,-0.178312
-2.50377,-1.51733,-1.74476,-2.68845,-3.3129,-0.200028,0.014965,0.0185421,-0.0927648,-0.1327,1.04558,0.40845,0.489888,0.647273,2.09448,2.0967,0.589209,1.35104,1.41449,2.44446,-0.177769,-0.0566301,0.0640281,-0.32448,-0.740335,-1.56224,-3.4916,-0.0786971
-2.32678,-1.2494,-1.60855,-2.57733,-3.30384,-0.249878,-0.101578,-0.0626161,-0.0372882,-0.0628062,1.05283,0.387625,0.493544,0.573988,2.07049,1.89533,0.335807,1.24436,1.22372,2.36305,-0.168744,-0.0726797,0.033988,-0.348124,-0.73319,-1.55837,-3.4807,-0.114414
-2.62967,-1.44229,-1.78803,-2.85658,-3.32625,-0.160592,-0.115025,0.0742823,0.0783503,-0.218972,1.36856,0.586812,0.636396,0.860349,2.2585,2.14402,0.494879,1.45631,1.57243,2.39438,-0.176648,-0.135934,0.0516849,-0.360816,-0.774295,-1.53652,-3.43945,-0.125636
-2.51921,-1.43778,-1.73586,-2.62238,-3.37432,0.0756381,0.148026,0.0693974,-0.00244806,-0.0235397,1.02942,0.39829,0.594486,0.767853,2.23377,1.81744,0.371486,1.31106,1.26351,2.32718,-0.188095,-0.0418865,0.0401292,-0.323523,-0.807331,-1.59723,-3.51303,-0.130165
-2.47324,-1.42644,-1.77017,-2.81745,-3.24949,-0.092601,-0.023789,0.0179869,-0.0418082,-0.102616,1.22651,0.54011,0.665114,0.859181,2.24326,1.84909,0.431265,1.33723,1.38862,2.25796,-0.187108,-0.164434,0.0667528,-0.318977,-0.760081,-1.593,-3.49841,-0.163414
-2.51315,-1.5748,-1.82323,-2.81416,-3.42298,-0.14451,0.0994866,0.192429,0.169943,-0.0955577,1.14076,0.532006,0.64103,0.75103,2.20822,2.01236,0.599527,1.40375,1.45042,2.57038,-0.188133,-0.120205,-0.0080845,-0.360884,-0.770161,-1.58465,-3.46247,-0.18175
