b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_phmsev_dur,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.06029,-0.387281,-0.742263,-0.79994,-1.614,-0.145858,0.0295635,0.0385402,0.0421681,-0.0170146,0.971663,0.435777,0.512302,0.779047,2.39577,1.68,0.486174,1.25755,1.25117,2.67564,-0.135104,-0.0257557,0.078162,-0.2819,-0.743921,-1.42826,-3.39193,-0.0763485
-2.35125,-0.531751,-0.825259,-0.908997,-1.71197,-0.199705,-0.0408451,0.170042,0.00884956,-0.090234,1.22556,0.515893,0.655273,0.941444,2.40113,2.00453,0.590886,1.41838,1.49903,2.63028,-0.140555,-0.0483518,-0.00716024,-0.319941,-0.766166,-1.36755,-3.34469,-0.0514752
-2.24575,-0.547827,-0.713467,-0.827049,-1.68827,-0.198679,0.0264757,0.0635951,-0.0126929,0.0169482,1.19088,0.739544,0.545718,0.884325,2.36771,2.07934,0.77759,1.27789,1.49037,2.637,-0.137834,-0.00393441,0.0303943,-0.26372,-0.740198,-1.41837,-3.45574,-0.0736717
-2.18112,-0.396151,-0.667153,-0.915643,-1.63524,-0.276957,-0.0566229,0.00242108,-0.0237716,0.0289511,1.10153,0.546544,0.463279,0.954635,2.37694,1.97491,0.591183,1.21239,1.54066,2.71537,-0.137183,-0.039838,0.109991,-0.237476,-0.725194,-1.3757,-3.32137,-0.0531814
-2.42361,-0.555225,-0.892675,-0.963214,-1.68466,0.00827275,0.0933254,0.157448,0.0464173,0.0374366,1.23076,0.754206,0.732347,1.0342,2.44294,1.94815,0.529094,1.25768,1.26108,2.40279,-0.134149,-0.0181551,0.0504693,-0.277961,-0.739762,-1.4529,-3.36008,-0.071589
-2.15243,-0.411947,-0.782206,-0.977947,-1.68095,-0.26705,-0.158879,-0.0798607,-0.0671192,-0.203883,1.20602,0.606839,0.750885,0.875596,2.50376,1.98997,0.702777,1.38869,1.44025,2.7364,-0.130142,-0.0144617,0.0241257,-0.255649,-0.776255,-1.46382,-3.3941,-0.0639984
-2.16673,-0.456567,-0.698091,-1.04392,-1.78038,-0.464786,-0.174488,-0.0561498,0.0507486,-0.132839,1.1424,0.527424,0.452048,0.801331,2.31043,1.93863,0.632775,1.31825,1.45418,2.66659,-0.134532,-0.00894407,0.0763451,-0.264769,-0.74722,-1.43117,-3.38805,-0.0174109
-2.26149,-0.387557,-0.853858,-0.951498,-1.36046,-0.17939,-0.121932,0.0567335,0.00209102,-0.0786475,1.18894,0.662712,0.741507,0.964148,2.25065,1.74123,0.365022,1.34694,1.44062,2.1405,-0.149331,0.0494256,0.0980579,-0.285498,-0.691834,-1.43664,-3.39226,-0.0302447
-2.3724,-0.619313,-0.84688,-1.03361,-1.60602,-0.207712,-0.1155,0.0484145,0.10843,-0.266865,1.1783,0.66971,0.687795,1.09445,2.54849,1.96473,0.816339,1.46928,1.53245,2.87046,-0.149343,-0.0414302,0.00953746,-0.301627,-0.744943,-1.41749,-3.44958,-0.0462782
-2.0541,-0.253566,-0.628122,-0.701088,-1.22146,-0.282098,-0.173251,-0.0500729,-0.033622,-0.247126,0.856259,0.312345,0.479375,0.589174,2.07205,1.77391,0.501174,1.22446,1.35337,2.3754,-0.139481,-0.0132177,0.0331461,-0.288584,-0.765717,-1.47487,-3.38179,-0.0731492
-2.14012,-0.432906,-0.779215,-0.867732,-1.46431,-0.092747,0.0369818,0.0859006,0.0741274,-0.0718524,1.02471,0.531914,0.619738,0.933718,2.23253,1.61084,0.440161,1.20714,1.42198,2.34606,-0.144102,-0.0124522,0.0653028,-0.27164,-0.724295,-1.38323,-3.34205,-0.0189834
-1.92643,-0.209842,-0.567352,-0.563104,-1.22365,-0.562645,-0.385678,-0.165275,-0.253209,-0.403754,0.913351,0.532057,0.471233,0.705299,2.25405,1.70025,0.512172,1.27394,1.26506,2.51843,-0.148054,-0.0115236,0.0252511,-0.309006,-0.772057,-1.43513,-3.40026,-0.0579261
-2.19995,-0.561528,-0.814477,-1.00857,-1.49506,-0.136282,-0.0640268,0.0600752,-0.00308461,-0.0859881,1.08225,0.690521,0.626425,1.15567,2.34175,1.90458,0.740782,1.40657,1.776,2.60875,-0.139969,0.0267283,0.0205491,-0.263851,-0.760894,-1.48829,-3.42419,-0.0906331
-2.07511,-0.331229,-0.591068,-0.624877,-1.2729,-0.303722,-0.223377,-0.0405987,-0.123289,-0.437677,0.928733,0.435138,0.469926,0.69463,2.00628,2.01688,0.672933,1.31729,1.55263,2.43423,-0.140313,-0.0065921,0.0254927,-0.201291,-0.726789,-1.39045,-3.34049,-0.0514438
-2.05726,-0.395934,-0.791767,-1.01906,-1.69389,-0.175441,-0.0133301,0.0208958,-0.0170343,-0.0874531,1.23412,0.648063,0.686544,1.18651,2.4105,1.69029,0.460153,1.26721,1.49432,2.60592,-0.131923,-0.0423187,0.0433185,-0.262399,-0.750669,-1.40867,-3.39887,-0.0690694
-2.04386,-0.29331,-0.54322,-0.712237,-1.46124,-0.153844,-0.0352483,0.00544239,0.091982,-0.0236691,1.01968,0.370588,0.336147,0.720795,2.198,1.65475,0.352697,1.08062,1.13756,2.34325,-0.138633,0.0487488,0.0391352,-0.268924,-0.740448,-1.43089,-3.37064,-0.0873211
-2.32281,-0.514808,-0.785459,-0.971077,-1.62817,-0.29418,-0.178743,-0.0777137,-0.044787,-0.255969,1.14608,0.677596,0.560618,0.759829,2.46615,1.95561,0.623373,1.32098,1.53477,2.67147,-0.14164,-0.00859979,0.121863,-0.352165,-0.805775,-1.46432,-3.45446,-0.0389928
-2.14729,-0.364886,-0.730402,-0.720481,-1.12287,-0.153231,-0.0976607,0.0166346,-0.10302,-0.16901,0.933679,0.452625,0.594482,0.700656,1.93078,1.70549,0.447196,1.30638,1.39559,2.19318,-0.138491,-0.051217,0.00641423,-0.328414,-0.783185,-1.41812,-3.37092,-0.0444286
-2.20005,-0.347613,-0.766591,-0.819455,-1.46199,-0.27475,-0.139485,-0.00312742,-0.202743,-0.103197,1.03981,0.503697,0.622908,1.01232,2.29217,1.84875,0.52245,1.31801,1.42476,2.69435,-0.14704,0.0251908,0.0740997,-0.302626,-0.75317,-1.41685,-3.43267,-0.0445101
-2.18186,-0.457755,-0.756893,-0.701572,-1.32219,-0.133746,-0.0769398,0.0643532,-0.0217552,-0.189416,0.988676,0.504945,0.539702,0.61347,2.04692,1.74655,0.546449,1.32558,1.1843,2.43716,-0.141411,-0.0444981,0.0697084,-0.255485,-0.724577,-1.42045,-3.35134,-0.00927318
-2.02009,-0.343631,-0.730423,-0.926245,-1.34601,-0.221176,0.00493281,0.0260083,0.187381,-0.0438732,0.78195,0.308952,0.42768,0.678992,1.92522,1.85579,0.498632,1.18178,1.19111,2.4566,-0.133362,0.0155613,0.0786397,-0.241306,-0.696053,-1.41804,-3.34188,-0.0577563
-2.20226,-0.479759,-0.737315,-0.818258,-1.49304,-0.340767,-0.150776,-0.0261251,0.00230503,-0.110938,1.33808,0.818547,0.744533,1.10888,2.34806,1.76301,0.475338,1.21475,1.21944,2.33435,-0.143366,-0.0102241,0.0424139,-0.252171,-0.755187,-1.42747,-3.35111,-0.0546834
-2.39247,-0.556749,-0.763955,-1.06196,-1.50397,-0.119199,0.00644223,0.00786837,0.0164553,-0.101822,1.22304,0.567177,0.536273,1.0704,2.36255,2.07444,0.693007,1.39211,1.66261,2.63296,-0.140956,0.00799021,0.0100328,-0.330058,-0.803389,-1.46883,-3.46383,-0.0550121
-2.1822,-0.208308,-0.676784,-0.671795,-1.176,-0.144373,-0.156135,0.018929,-0.222041,-0.172173,0.921529,0.276401,0.452297,0.551843,1.9502,1.83473,0.476722,1.27993,1.3267,2.36129,-0.139206,-0.049293,0.0342165,-0.256416,-0.754909,-1.45641,-3.43026,-0.0754722
-2.0214,-0.224613,-0.718443,-0.92205,-1.30432,-0.297342,-0.172193,-0.079348,-0.113528,-0.270134,1.0535,0.452326,0.546257,0.916028,2.2665,1.74785,0.34108,1.27658,1.41882,2.15077,-0.131363,-0.0108167,0.0869652,-0.262532,-0.755153,-1.43445,-3.38331,-0.0720757
-2.26368,-0.476356,-0.689366,-1.07855,-1.68,0.0102796,0.0345311,0.0513948,0.208127,-0.0389873,1.03235,0.42168,0.45818,0.912904,2.35726,1.92773,0.501201,1.25679,1.62629,2.57697,-0.136943,-0.0112124,0.0242985,-0.314088,-0.756168,-1.42559,-3.39532,-0.0429469
-2.11759,-0.135733,-0.644368,-0.824887,-1.33902,-0.251594,-0.251199,-0.0565229,-0.0126612,-0.332584,1.00213,0.270131,0.409026,0.716508,2.06107,1.92181,0.347111,1.28026,1.45752,2.40439,-0.140254,0.00151484,-0.0140055,-0.275902,-0.753436,-1.42965,-3.42342,-0.0605241
-2.06832,-0.292094,-0.631549,-0.747406,-1.48276,-0.390419,-0.286275,-0.154765,-0.302849,-0.308978,0.795279,0.346349,0.525823,0.754748,2.33023,1.91333,0.705781,1.42296,1.55403,2.71796,-0.140549,-0.0915013,0.0306395,-0.357525,-0.805028,-1.40261,-3.42231,-0.076166
-2.33475,-0.474534,-0.755937,-0.937782,-1.56024,-0.263666,-0.0924043,0.0282561,-0.0157412,-0.159616,1.29061,0.721429,0.670835,0.942471,2.39942,2.06928,0.751455,1.31415,1.59761,2.73033,-0.141509,-0.0261662,0.0265762,-0.240647,-0.711153,-1.37613,-3.31627,-0.0669513
-2.15381,-0.280232,-0.740035,-0.835695,-1.36225,-0.0887996,0.0585097,0.210588,0.194971,0.033868,0.914791,0.315202,0.36601,0.620895,1.95647,1.82194,0.312995,1.25131,1.34991,2.23473,-0.136631,-0.0628388,-0.00300056,-0.330255,-0.766052,-1.40599,-3.35156,-0.088032
-2.25663,-0.492938,-0.669157,-0.748753,-1.60198,-0.243479,-0.180086,-0.0803452,-0.209571,-0.334795,1.02454,0.458614,0.583813,0.732438,2.3645,2.03914,0.659606,1.39435,1.48354,2.66672,-0.138009,-0.0396732,0.0305866,-0.270808,-0.826111,-1.39447,-3.36396,-0.0501938
-2.03982,-0.247663,-0.680555,-0.906699,-1.52829,-0.335687,-0.250621,0.0271447,-0.0163668,-0.105137,0.974329,0.455497,0.493083,0.80434,2.19084,1.81086,0.441188,1.20224,1.43372,2.50806,-0.133434,-0.0226025,0.027476,-0.255486,-0.732525,-1.38256,-3.35867,-0.0938218
-2.05221,-0.486524,-0.721832,-0.913027,-1.60341,-0.280001,-0.14999,-0.0104345,-0.0767731,-0.0303389,0.951917,0.63799,0.511433,0.827817,2.30737,1.90199,0.751382,1.38665,1.4509,2.57631,-0.140229,0.0263321,0.109812,-0.274795,-0.814004,-1.45216,-3.40087,-0.0672902
-2.24708,-0.416283,-0.686324,-0.814191,-1.27415,-0.135683,-0.143188,-0.0411014,0.0326847,-0.178544,1.1231,0.468917,0.40856,0.758411,1.9168,1.96454,0.578177,1.31302,1.43375,2.1865,-0.140795,0.0101272,0.0175054,-0.271694,-0.735035,-1.43298,-3.38895,-0.0534392
-1.88003,-0.12248,-0.514824,-0.576298,-1.35213,-0.383661,-0.170621,-0.0753114,-0.197919,-0.121818,0.960738,0.299138,0.386608,0.544992,2.02228,1.62358,0.340515,1.10533,1.24077,2.37496,-0.136866,-0.00481798,0.0611235,-0.309327,-0.811525,-1.41195,-3.41236,-0.109559
-2.28932,-0.354853,-0.691761,-0.869017,-1.3631,-0.329911,-0.117064,-0.00547757,-0.0644535,-0.284313,1.18586,0.557415,0.548162,0.919184,2.28678,2.08749,0.535265,1.28466,1.59541,2.54259,-0.141464,-0.0219201,0.0213759,-0.259234,-0.756156,-1.42013,-3.37703,-0.0633175
-2.35885,-0.619903,-0.876655,-1.07663,-1.9068,-0.0462041,-0.000985309,0.107094,0.0693755,-0.0631986,1.19863,0.609636,0.676009,0.78477,2.39407,1.87571,0.626888,1.42927,1.39122,2.67276,-0.133123,-0.000178528,0.0733876,-0.312881,-0.77767,-1.38565,-3.36167,-0.0424955
-2.17085,-0.442181,-0.80144,-1.02102,-1.55017,-0.288492,-0.0822976,0.117308,0.196617,-0.229273,1.07792,0.575305,0.606858,0.803418,2.41979,1.97043,0.597378,1.3116,1.60076,2.57461,-0.133162,0.00459649,0.0470832,-0.295756,-0.794176,-1.40266,-3.39133,-0.0795524
-2.07947,-0.353938,-0.68701,-0.741976,-1.3435,-0.100316,0.106629,0.0496916,0.0508116,0.0867258,0.824119,0.366449,0.542117,0.676343,1.95527,1.62811,0.285304,1.12397,1.14374,2.18591,-0.140694,-0.0279852,-0.00365649,-0.257879,-0.723176,-1.47128,-3.42406,-0.0667529
-2.22987,-0.468564,-0.816987,-0.847215,-1.57507,-0.127704,-0.0292893,0.138143,0.148988,-0.0208249,1.20382,0.663759,0.730518,0.763058,2.3112,1.77841,0.529273,1.26872,1.25023,2.61211,-0.141928,0.00160199,0.104206,-0.285294,-0.7427,-1.41878,-3.36017,-0.0774137
-2.22545,-0.573357,-0.72616,-1.15528,-1.51375,-0.310115,-0.142202,-0.0244702,0.103279,-0.419184,1.19377,0.521672,0.48329,0.878713,2.0459,1.9491,0.711734,1.29626,1.59755,2.59228,-0.135944,0.0330322,0.0151027,-0.250985,-0.772609,-1.40522,-3.3555,-0.0625203
-2.24594,-0.471673,-0.672813,-0.843833,-1.64439,-0.100486,0.117052,0.0833899,0.124648,0.0689498,1.19494,0.621185,0.523046,0.938931,2.47634,1.8726,0.537544,1.13652,1.25212,2.54609,-0.142507,0.00171367,0.0713327,-0.322402,-0.742762,-1.41227,-3.34341,-0.0593393
-2.13748,-0.378607,-0.768706,-0.856452,-1.16038,-0.291796,-0.190327,-0.0233819,-0.156301,-0.335386,1.19599,0.615911,0.632522,1.11084,2.01834,1.8448,0.599959,1.33304,1.5743,2.255,-0.143721,6.67107e-05,-0.00783542,-0.27112,-0.737139,-1.44748,-3.3765,-0.0709835
-2.15042,-0.429821,-0.79127,-0.7712,-1.60991,-0.183952,-0.00323586,0.0677974,0.053612,0.0371562,1.02921,0.491461,0.478103,0.657496,2.25452,1.90636,0.554324,1.37225,1.31223,2.65624,-0.139338,-0.00373919,0.0349825,-0.263856,-0.788617,-1.46265,-3.43809,-0.0851651
-2.02908,-0.206917,-0.625366,-0.796614,-1.30865,-0.302473,-0.162011,0.0304408,0.0427025,-0.253851,0.956403,0.421047,0.549975,0.889021,2.23273,1.87321,0.49359,1.32094,1.55835,2.49162,-0.146918,-0.0074431,0.0204087,-0.288519,-0.761237,-1.37942,-3.37766,-0.102654
-2.29626,-0.526286,-0.750546,-0.774353,-1.72675,-0.199631,-0.0698867,-0.0146577,-0.168968,-0.0336718,1.08235,0.548395,0.58513,0.752438,2.38424,1.92311,0.600089,1.22627,1.34114,2.59492,-0.140473,-0.00365114,0.0508535,-0.26161,-0.782487,-1.4026,-3.35016,-0.0356404
-2.00556,-0.181953,-0.626946,-0.933111,-1.33268,-0.371463,-0.29714,-0.125105,-0.12182,-0.308641,1.01844,0.531261,0.48306,1.01487,2.16139,1.86987,0.511107,1.41926,1.58439,2.4787,-0.13735,0.0154344,0.104892,-0.278734,-0.744418,-1.45746,-3.39303,-0.0452133
-2.0333,-0.330521,-0.719222,-0.616716,-1.43527,-0.433118,-0.279247,-0.087218,-0.202983,-0.320512,1.00618,0.495049,0.519207,0.474875,2.282,1.95975,0.752573,1.38977,1.29658,2.69007,-0.139715,0.00620346,0.111809,-0.227906,-0.690019,-1.44975,-3.41516,-0.0531072
-2.39073,-0.532886,-0.785289,-0.791191,-1.60758,-0.17719,-0.00769716,0.0813314,-9.91134e-05,-0.0226349,1.12775,0.520686,0.516088,0.72221,2.19355,2.07648,0.690717,1.42334,1.4613,2.64748,-0.1462,-0.0317395,0.0203096,-0.265721,-0.770052,-1.43195,-3.40938,-0.0666399
-2.28914,-0.436687,-0.786525,-0.972023,-1.41156,-0.105672,-0.0804055,0.0763716,0.122621,-0.12846,1.04212,0.514238,0.557929,0.917398,2.10703,1.73472,0.540143,1.22737,1.44298,2.51849,-0.141375,0.0394753,0.0573947,-0.319935,-0.791767,-1.40575,-3.44418,-0.0818261
-2.32617,-0.561129,-0.669827,-0.724034,-1.43933,-0.240312,-0.0743133,0.0544176,-0.0398382,-0.147194,1.16634,0.636417,0.470581,0.767093,2.35058,1.96151,0.666918,1.2231,1.30046,2.47943,-0.144432,-0.012226,0.0269243,-0.279014,-0.726202,-1.41184,-3.3603,-0.0360772
-2.23983,-0.465397,-0.658064,-0.732939,-1.38509,-0.244371,-0.129973,0.0157107,-0.130412,-0.244549,1.09768,0.676849,0.530425,0.883486,2.26765,1.89787,0.639183,1.24027,1.45968,2.42551,-0.14158,-0.0316611,0.0391838,-0.272216,-0.735987,-1.40068,-3.34963,-0.0481718
-2.29305,-0.448971,-0.744655,-0.839739,-1.54548,0.0317671,0.154557,0.0519835,-0.0685742,0.0691815,1.05988,0.561009,0.604433,1.02311,2.41491,1.92973,0.588577,1.34101,1.38976,2.66779,-0.146807,0.0063022,0.0589699,-0.246735,-0.751116,-1.44491,-3.40228,-0.0861881
-2.07265,-0.27559,-0.753645,-0.794272,-1.34681,-0.107436,-0.0206342,0.0882059,0.128446,-0.0896294,0.855305,0.36409,0.570124,0.648884,2.02141,1.70883,0.422258,1.27664,1.25604,2.40882,-0.135626,-0.0394694,0.0541675,-0.273169,-0.737946,-1.39774,-3.33489,-0.0457837
-2.24784,-0.472701,-0.680607,-0.802188,-1.62322,-0.399772,-0.250517,-0.12923,-0.351323,-0.266998,1.08574,0.465123,0.456043,0.865301,2.20586,1.88781,0.593364,1.28909,1.34187,2.54476,-0.140418,0.027208,0.087579,-0.273249,-0.750033,-1.42757,-3.38728,-0.0556747
-2.15201,-0.394446,-0.731203,-0.657456,-1.41415,-0.120329,-0.0728808,0.0968946,0.00507765,-0.177143,0.97058,0.571286,0.628436,0.790999,2.44336,1.80005,0.577544,1.31665,1.29643,2.58719,-0.144784,-0.0197188,-0.0306549,-0.291266,-0.796199,-1.37154,-3.40298,-0.0362948
-2.18436,-0.519123,-0.935898,-1.03931,-1.63479,-0.330969,-0.0768494,0.0223429,0.0125857,-0.0357583,1.09171,0.531444,0.671199,0.91102,2.28246,2.04334,0.576071,1.45799,1.68504,2.48542,-0.137793,-0.00639906,0.0917839,-0.257782,-0.675548,-1.48923,-3.39024,-0.0206745
-2.28451,-0.508177,-0.692547,-0.75343,-1.63518,-0.207439,-0.00354149,0.0085139,-0.1113,-0.0388245,1.07576,0.546679,0.568549,0.794145,2.19696,1.94122,0.583656,1.23365,1.44651,2.6381,-0.144981,0.00111395,0.081398,-0.271051,-0.683664,-1.39835,-3.37193,-0.0275747
-2.39645,-0.622811,-0.885793,-0.926299,-1.75226,-0.20272,-0.113885,0.0018969,-0.169081,0.0382734,1.388,0.7803,0.685618,0.975679,2.47844,1.9484,0.687304,1.45774,1.53986,2.52854,-0.134794,-0.0215858,0.0704172,-0.313726,-0.786812,-1.45152,-3.40235,-0.0919682
-2.15214,-0.442497,-0.724751,-0.578704,-1.54396,-0.178402,-0.0531664,-0.0295704,-0.194225,-0.0263905,0.969852,0.510229,0.71241,0.774938,2.18828,1.71441,0.514115,1.38485,1.36858,2.56927,-0.15063,-0.0277362,-0.0376517,-0.268021,-0.826998,-1.35985,-3.32677,-0.048155
-2.11537,-0.276604,-0.518429,-0.734197,-1.32047,-0.276977,-0.158563,-0.0763353,-0.121838,0.0236526,1.21965,0.548296,0.41119,1.1015,2.32777,1.74595,0.510398,1.16328,1.46418,2.36934,-0.150483,0.0247529,0.0297896,-0.317388,-0.779299,-1.42414,-3.45614,-0.0336933
-2.41733,-0.626922,-1.0147,-1.04261,-1.83159,-0.168939,-0.19811,0.0748088,0.0562816,-0.180145,1.40065,0.88977,0.921777,1.02451,2.74615,1.94428,0.757227,1.44625,1.41927,2.63832,-0.13683,-0.0165444,0.0710387,-0.255751,-0.710484,-1.40649,-3.2893,-0.07991
-2.36613,-0.602912,-0.892212,-1.03192,-1.79866,-0.0527244,0.176886,0.135561,0.238501,0.198911,1.14691,0.544053,0.710557,0.971295,2.51774,1.84155,0.58779,1.42926,1.52296,2.75923,-0.147319,0.0211345,0.0564889,-0.262706,-0.76367,-1.44319,-3.39129,-0.0845652
-2.20199,-0.491581,-0.759243,-0.841603,-1.35826,-0.190364,-0.0302309,0.0350666,-0.0824443,-0.127282,1.00063,0.563895,0.578218,0.918938,2.24077,1.86721,0.606415,1.36661,1.57334,2.61185,-0.153922,0.00883028,0.0373698,-0.306193,-0.785528,-1.43552,-3.39853,-0.0606808
-2.42054,-0.654882,-0.934178,-1.04626,-1.7964,-0.0460769,-0.0259523,0.0976813,0.0550375,-0.0542619,1.18676,0.770239,0.717845,0.941611,2.66324,2.03757,0.745452,1.41322,1.57736,2.82279,-0.139187,-0.009948,0.057164,-0.279651,-0.795144,-1.44342,-3.37231,-0.0660563
-2.38727,-0.543113,-0.743474,-0.721097,-1.63851,-0.0067991,-0.0872858,-0.0338168,-0.0896882,-0.109043,1.18556,0.68371,0.622333,0.973817,2.40351,2.05137,0.874982,1.42684,1.51716,2.80175,-0.145771,0.00347689,-0.0276273,-0.249849,-0.806983,-1.37774,-3.33998,-0.0946921
-1.81588,-0.213851,-0.562612,-0.614676,-1.49849,-0.118709,-0.0941936,-0.0104957,-0.0568239,0.0280733,0.649108,0.419796,0.55128,0.609699,2.46513,1.4738,0.397857,1.13309,1.32011,2.48501,-0.143971,0.0178234,0.0355345,-0.290485,-0.78848,-1.38259,-3.41823,-0.0314797
-2.34686,-0.467633,-0.885396,-0.986974,-1.4727,-0.0669012,-0.00809107,0.151472,0.00133408,-0.142801,1.05694,0.38218,0.641716,0.910908,2.03767,1.87188,0.442313,1.30778,1.40132,2.30949,-0.138717,0.0123052,0.108408,-0.277004,-0.773227,-1.42376,-3.35192,-0.0249332
-2.25974,-0.448684,-0.834611,-1.07295,-1.55995,-0.237499,-0.131788,0.0617166,-0.145936,-0.261122,1.13587,0.483556,0.541532,1.01333,2.13528,1.86808,0.599378,1.29018,1.61249,2.6835,-0.138461,-0.00209926,0.129094,-0.233605,-0.721881,-1.44222,-3.36263,-0.0368611
-2.1045,-0.44931,-0.693137,-0.776723,-1.66973,-0.125238,-0.0679691,0.0653969,-0.0638371,0.133469,0.956026,0.50941,0.54808,0.817368,2.1856,1.78082,0.592612,1.24661,1.38594,2.64017,-0.140977,0.0358446,0.0751182,-0.258838,-0.736188,-1.42783,-3.36999,-0.0821529
-2.08711,-0.261566,-0.756291,-0.79696,-1.36903,-0.186788,-0.0906413,0.124616,0.172785,-0.152996,0.979592,0.457588,0.619785,0.636654,2.16289,1.6436,0.21778,1.2195,1.17503,2.14507,-0.131815,-0.0387972,-0.00477163,-0.292127,-0.765563,-1.4174,-3.38053,-0.0506394
-2.19722,-0.446204,-0.842167,-1.15464,-1.38309,-0.187515,-0.154158,0.0136747,0.259456,-0.162174,1.16233,0.54237,0.682091,0.961026,2.07094,1.90669,0.600682,1.41537,1.54562,2.39123,-0.135609,-0.0277131,0.051385,-0.299651,-0.74791,-1.38032,-3.30762,-0.0655048
-2.17695,-0.336332,-0.753292,-1.01219,-1.6464,-0.2859,-0.22061,0.0481354,0.057292,-0.32629,1.29387,0.701994,0.623491,1.08608,2.59847,1.98836,0.645566,1.33305,1.55385,2.98684,-0.137444,-0.0191774,0.0556136,-0.278265,-0.769588,-1.37563,-3.35047,-0.0770949
-2.14238,-0.438611,-0.698532,-0.817456,-1.50282,-0.430303,-0.29019,-0.117291,-0.23731,-0.256545,1.05547,0.495003,0.516186,0.702884,1.9986,1.89535,0.679252,1.27795,1.52069,2.41314,-0.131733,-0.0120706,0.0137603,-0.240018,-0.739886,-1.42999,-3.35365,-0.102388
-2.00184,-0.108733,-0.641942,-0.741778,-1.11799,-0.235287,-0.125668,-0.0308682,-0.0198382,-0.235983,0.992926,0.385776,0.587256,0.857853,2.06837,1.76768,0.435653,1.29004,1.43779,2.27154,-0.15028,-0.0311648,0.0341268,-0.228543,-0.723492,-1.43735,-3.45858,-0.110668
-2.19335,-0.396099,-0.709929,-0.82938,-1.62835,-0.197928,-0.160154,-0.0231051,-0.106385,-0.244587,1.11313,0.538696,0.596574,0.855795,2.29773,1.92229,0.62119,1.32441,1.33189,2.72561,-0.1353,-0.0634131,0.00193281,-0.253142,-0.771552,-1.34976,-3.32746,-0.0557127
-2.36634,-0.547046,-0.71898,-0.933624,-1.47711,-0.0462501,0.0506436,0.102717,-0.0266047,0.073143,1.32047,0.687576,0.643483,1.05205,2.25836,2.0626,0.696508,1.34349,1.62907,2.6094,-0.144891,0.0345066,0.0139289,-0.266334,-0.772599,-1.42368,-3.39417,-0.0399342
-2.31255,-0.378726,-0.8441,-0.808891,-1.75396,-0.133609,-0.109516,0.11493,0.0527428,0.014367,1.20624,0.484008,0.674711,0.787609,2.45967,1.91027,0.433054,1.3592,1.32021,2.49626,-0.13331,-0.0221193,-0.00257325,-0.275829,-0.761193,-1.45472,-3.36273,-0.0776565
-2.0192,-0.20275,-0.591786,-0.521069,-1.5232,-0.195333,-0.0804847,0.0227156,-0.00869429,-0.0762212,1.10114,0.525748,0.467847,0.773013,2.44249,1.76982,0.377801,1.26258,1.18554,2.61947,-0.142836,-0.0188128,0.0549473,-0.25453,-0.754366,-1.38217,-3.37934,-0.0750388
-2.28399,-0.405459,-0.777371,-0.706338,-1.43738,-0.249802,-0.190787,-0.0866784,-0.226499,-0.237951,1.03865,0.422234,0.568724,0.549274,2.20598,2.00371,0.646196,1.35031,1.25243,2.36647,-0.135771,0.0173226,0.0508577,-0.258797,-0.706716,-1.43917,-3.31492,-0.0299845
-2.1576,-0.487708,-0.747693,-0.912656,-1.82759,-0.139304,-0.105776,-0.0297623,-0.0578109,-0.170301,1.11678,0.723749,0.522732,0.758229,2.63032,1.80673,0.635693,1.22984,1.30531,2.80895,-0.130515,-0.0212466,0.0528141,-0.235717,-0.719948,-1.4095,-3.37212,-0.0669315
-2.13992,-0.289232,-0.737113,-0.824891,-1.44074,-0.287229,-0.216038,0.0160892,-0.197366,-0.262842,1.28569,0.613068,0.750684,1.16456,2.41131,1.71916,0.445686,1.28949,1.40103,2.52268,-0.145489,-0.00999428,0.0235801,-0.26759,-0.736815,-1.37719,-3.39654,-0.049132
-2.30427,-0.420479,-0.715147,-0.95278,-1.53459,-0.213865,-0.141841,0.0177699,0.0534898,-0.152825,1.08813,0.430675,0.512308,0.816369,2.18452,1.87427,0.466021,1.24804,1.45054,2.40015,-0.138976,0.0240021,0.0994564,-0.308154,-0.765965,-1.38436,-3.38482,-0.0809799
-2.30037,-0.442961,-0.715319,-0.867183,-1.49368,-0.106436,0.0817672,0.0806903,0.149128,0.0807376,0.90194,0.344425,0.475534,0.720992,1.98842,2.00725,0.620031,1.30748,1.4231,2.6711,-0.146936,0.0242969,0.0724011,-0.23577,-0.718573,-1.41714,-3.36786,-0.0542162
