b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_phmsev_dur2,sigma_u,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-3.34137,-0.784726,-0.702933,-1.34141,-3.4128,-0.357612,-0.103545,0.00854006,-0.175588,-0.085424,2.04445,0.350906,-0.027378,0.378209,2.81507,3.43129,0.716615,0.824772,1.05358,3.28073,-0.0164116,0.0233859,0.0569358,0.253323,-0.292019,-1.1348,-1.73387,-4.0446,-0.0757683
-3.50495,-1.04469,-0.765189,-1.39885,-3.54524,-0.210501,-0.0740556,-0.0363903,-0.0732961,-0.0190939,2.20088,0.63285,-0.104048,0.386068,2.74224,3.21974,0.629683,0.809582,0.807113,3.11959,-0.0154499,0.0221046,0.0256456,0.193614,-0.281336,-1.00693,-1.7361,-3.98426,-0.016689
-3.30557,-0.830892,-0.754177,-1.10388,-3.17819,-0.523748,-0.295293,-0.0875306,-0.365551,-0.155516,2.11581,0.503334,0.0672502,0.21172,2.44381,3.32569,0.679064,0.976796,0.958627,2.88573,-0.0169223,0.0228587,0.0248985,0.238408,-0.306131,-1.15602,-1.67407,-4.0613,-0.0329035
-3.58741,-1.06175,-0.796541,-1.53506,-3.38755,-0.162995,-0.0843737,0.0419822,0.21393,-0.0923995,2.1903,0.611685,0.0445028,0.35814,2.34196,3.2635,0.772484,0.85444,0.905223,3.10743,-0.0171378,0.0231105,0.0457894,0.240121,-0.302752,-1.07177,-1.69958,-3.98737,-0.0368133
-3.45827,-0.939556,-0.719902,-1.36354,-2.96306,-0.350867,-0.174866,0.00741871,0.0335723,-0.166267,2.15614,0.506321,-0.0597114,0.32694,2.21367,3.38159,0.771181,0.940732,1.01916,2.84068,-0.0160265,0.0243074,0.0412563,0.273552,-0.301117,-1.16987,-1.72411,-4.04376,-0.0250159
-3.27933,-0.955602,-0.704752,-1.34349,-3.24741,-0.0984193,0.0482594,0.00309916,-0.00726079,-0.0253823,2.12185,0.699257,0.0830544,0.387297,2.47471,3.09311,0.746376,0.842696,0.938159,2.85025,-0.0160956,0.0214933,0.0350749,0.330338,-0.27756,-1.04802,-1.64338,-3.94096,-0.03868
-3.22718,-0.867818,-0.818874,-1.44921,-3.06082,-0.165012,-0.0655588,0.128958,0.103006,0.0423914,2.02564,0.57165,0.0984901,0.328971,2.32116,2.91627,0.464025,0.809751,0.870834,2.27527,-0.015525,0.0225766,0.0343187,0.283894,-0.256461,-1.06754,-1.66936,-3.87356,-0.0417222
-3.24802,-0.824084,-0.707383,-1.30739,-2.99052,-0.466357,-0.274316,-0.0519896,-0.108993,-0.379586,2.14199,0.68097,0.0211199,0.322969,2.41851,3.09996,0.563509,0.809085,0.697507,2.67045,-0.016201,0.0230106,0.0969888,0.316479,-0.222961,-1.03266,-1.70342,-4.00965,-0.0688559
-3.32777,-1.01815,-0.819784,-1.62244,-3.28084,-0.340831,-0.113557,-0.0253412,-0.040454,-0.133179,2.24921,0.926956,0.178991,0.874212,2.7761,3.16588,0.583532,0.887379,1.06775,2.71494,-0.0160363,0.0224026,0.0438712,0.277523,-0.319562,-1.10335,-1.65527,-3.98897,-0.0506058
-3.18392,-0.659459,-0.65263,-1.32476,-2.84825,-0.448157,-0.307975,-0.0919132,-0.00966046,-0.390774,2.04132,0.356051,0.0202118,0.284105,2.28454,3.22385,0.52842,0.761523,0.840189,2.59238,-0.0160251,0.0229516,0.0484102,0.294077,-0.293282,-1.11208,-1.68738,-3.99015,-0.0686127
-3.29664,-0.993691,-0.722083,-1.29728,-3.49074,-0.295657,-0.104392,-0.0547981,-0.16232,-0.0556561,1.94933,0.522416,-0.0542909,0.397529,2.56258,3.27001,0.76019,0.919545,0.921991,3.06001,-0.0161362,0.0235368,0.0233499,0.341974,-0.252561,-1.17386,-1.63868,-3.99002,-0.0649912
-3.49848,-1.0287,-0.747318,-1.32922,-3.27149,-0.25941,-0.131367,-0.0307503,-0.107761,-0.207299,2.36968,0.763543,0.15788,0.597082,2.84094,3.38499,0.822073,0.920511,1.17486,3.03937,-0.014622,0.0219052,0.0240057,0.18725,-0.307552,-1.06015,-1.64031,-3.83398,-0.0137332
-3.3015,-0.708207,-0.698612,-1.36363,-2.97068,-0.240942,-0.178381,-0.0537009,-0.0685273,-0.439061,2.17437,0.530665,0.0639059,0.598094,2.60191,3.32122,0.52336,0.860146,1.0814,2.83665,-0.0157715,0.0233818,0.0637133,0.290164,-0.2998,-1.08828,-1.72073,-3.94336,-0.0606186
-3.56894,-1.0345,-0.657898,-1.51492,-3.48872,-0.293026,-0.15642,-0.0954477,0.130642,-0.166224,2.25706,0.762564,-0.0437863,0.496999,2.92324,3.50593,0.875744,0.781261,1.12681,3.18505,-0.016138,0.0229715,-0.0261166,0.225449,-0.295568,-1.15237,-1.67693,-3.92539,-0.122574
-3.27896,-0.82966,-0.606325,-1.24537,-3.41779,-0.351734,-0.141356,-0.009237,0.0833365,0.0694814,2.17112,0.714518,-0.103238,0.366605,2.59141,3.07941,0.513705,0.626485,0.668626,2.98675,-0.0157827,0.0225829,0.0639293,0.297921,-0.258327,-1.09041,-1.69275,-3.95514,-0.0413424
-3.21735,-0.927115,-0.706717,-1.53932,-3.21263,-0.154499,0.00218209,0.000178347,0.101125,0.170987,1.95948,0.662982,0.025959,0.609826,2.54843,3.00314,0.634543,0.768046,1.02944,2.62918,-0.0147849,0.0216105,0.0520068,0.293091,-0.277496,-1.05002,-1.65496,-3.91895,-0.0590886
-3.27677,-0.863274,-0.647797,-1.2684,-3.31367,-0.348232,-0.115894,-0.134967,-0.233973,-0.0362872,2.10954,0.504534,-0.0693905,0.300928,2.45896,3.24577,0.619441,0.917274,0.859055,2.75212,-0.0151105,0.0226945,0.102566,0.22377,-0.324318,-1.08878,-1.64835,-3.93221,-0.0678394
-3.35295,-0.912863,-0.67535,-1.26963,-3.18618,-0.124112,0.0136391,-0.0765798,-0.00884203,0.179402,2.15638,0.657862,0.227677,0.450294,2.22926,3.12876,0.576663,0.86682,0.812598,2.55984,-0.0157943,0.0225485,0.0486301,0.204582,-0.248266,-1.02065,-1.65366,-4.0143,-0.0765871
-3.32712,-0.718844,-0.550696,-1.16236,-2.93338,-0.503624,-0.34877,-0.197257,-0.165416,-0.272345,2.01459,0.406245,-0.077103,0.139251,2.28477,3.28094,0.526778,0.87574,0.663427,2.51228,-0.0170758,0.0244396,-0.0511873,0.249502,-0.325693,-1.09036,-1.66422,-3.93465,-0.0454463
-3.17232,-0.751582,-0.503557,-1.13913,-2.76573,-0.569345,-0.326719,-0.196814,-0.133512,-0.126973,2.0046,0.542566,-0.100511,0.229839,2.05503,3.04627,0.466065,0.614721,0.657335,2.34452,-0.0162183,0.0229597,0.0274077,0.250205,-0.276313,-1.09254,-1.63694,-3.94283,-0.0222206
-3.37507,-0.714131,-0.757253,-1.28072,-3.07572,-0.48311,-0.419506,-0.115786,-0.207505,-0.438381,2.22464,0.494213,-0.00917968,0.402944,2.5259,3.31378,0.634202,0.922583,0.986945,2.90538,-0.0162344,0.0238184,0.0590042,0.28341,-0.261874,-1.14468,-1.71857,-4.04028,-0.0897884
-3.47492,-1.13375,-0.755398,-1.52772,-3.23883,-0.128197,0.127962,-0.000719053,0.158986,0.173086,2.34392,0.955994,0.179415,0.598983,2.38789,3.31338,0.776277,0.925453,1.27845,2.6434,-0.015228,0.0214488,-0.0145917,0.169949,-0.285873,-1.0523,-1.60508,-3.90436,-0.0533678
-3.1927,-0.829919,-0.738352,-1.19033,-3.18998,-0.435005,-0.209618,0.014015,0.027904,0.0806776,2.17769,0.5792,0.0357065,0.406998,2.22562,3.10605,0.540823,0.770257,0.687186,2.80865,-0.0150801,0.0222755,0.0468332,0.305459,-0.271526,-1.08391,-1.65885,-3.89429,-0.0569783
-3.25008,-0.92961,-0.871874,-1.45788,-3.16656,-0.325962,-0.155921,0.058119,-0.00905056,-0.314728,1.88501,0.545701,0.15696,0.279102,2.50944,3.07732,0.684325,0.990941,0.971072,2.85122,-0.0149572,0.0213328,0.000248264,0.216836,-0.28833,-1.05287,-1.59749,-3.88288,-0.0925188
-3.47242,-0.908742,-0.719261,-1.45782,-3.12887,-0.260701,-0.0451398,0.0506525,-0.125107,-0.124476,2.33362,0.628706,0.117839,0.556203,2.70953,3.2478,0.631539,0.756215,1.0665,2.7414,-0.0157554,0.0219487,0.0198322,0.279735,-0.299094,-1.10892,-1.59479,-3.88329,-0.0211205
-3.39494,-0.870663,-0.604774,-1.33896,-3.26276,-0.269016,-0.144734,-0.0787817,0.0104829,0.108229,2.27503,0.535825,-0.0777958,0.310175,2.60674,3.31791,0.796094,0.764222,1.06924,2.84972,-0.0157935,0.0223165,0.0583482,0.257611,-0.286884,-1.1059,-1.59877,-3.95157,-0.0420313
-3.34051,-1.06694,-0.71418,-1.48666,-3.39883,-0.275885,0.0148908,0.0782228,0.115175,-0.123753,2.24035,0.665267,0.0145862,0.406665,2.54252,3.34855,0.85884,0.83908,1.05966,3.10138,-0.0144672,0.0222129,0.0221447,0.277714,-0.271493,-1.10311,-1.62142,-3.87293,-0.0587102
-3.39461,-1.10585,-0.938937,-1.7694,-3.37222,-0.215401,0.0678322,0.127773,0.0948546,0.0974519,2.13553,0.643479,0.192022,0.695656,2.7448,3.06208,0.697776,1.01709,1.3001,2.8531,-0.0161362,0.0223748,0.0434497,0.261684,-0.275409,-0.971794,-1.63959,-3.82178,-0.0459078
-3.29173,-0.857027,-0.814592,-1.48043,-3.16495,-0.378418,-0.20849,-0.0547558,0.0306135,-0.0753682,2.30819,0.563897,0.205074,0.594041,2.3189,3.13177,0.6086,0.865512,0.878852,2.69996,-0.0145466,0.0218705,0.107897,0.27351,-0.323256,-1.06836,-1.70503,-4.01944,-0.0702855
-3.36911,-1.05487,-0.846115,-1.49821,-3.15347,-0.414142,-0.0936327,-0.0731836,-0.1195,0.120134,2.26932,0.764405,0.267239,0.537617,2.48289,3.33745,0.863452,1.03424,1.13505,2.81074,-0.0155498,0.0218534,0.021328,0.304526,-0.254604,-1.04163,-1.62653,-3.88059,-0.0499403
-3.41885,-0.904743,-0.712575,-1.39867,-3.03894,-0.16131,-0.0891714,0.0170835,0.0537735,-0.159058,2.15686,0.482542,-0.0568081,0.215494,2.29152,3.42521,0.764093,0.903816,1.09432,2.77691,-0.0158898,0.0223718,0.0546599,0.235024,-0.303175,-1.04776,-1.63947,-3.93916,-0.0459835
-3.40354,-1.22418,-0.745794,-1.38137,-3.31132,-0.39944,-0.0688874,-0.0555087,-0.0914388,-0.0270725,2.26908,0.861058,0.0850957,0.628515,2.71853,3.34407,0.858124,0.852297,0.813424,2.85623,-0.0155913,0.0218369,0.0278126,0.218005,-0.317282,-1.06504,-1.6383,-3.89278,-0.0679137
-3.46957,-1.01516,-0.888539,-1.62357,-3.36991,-0.14251,-0.0189482,0.107585,0.0759148,0.0337548,2.13684,0.613728,0.0368234,0.723269,2.63622,3.25397,0.690077,0.918576,1.08418,2.80118,-0.0154405,0.0225251,-0.0335901,0.264869,-0.24648,-0.994699,-1.68296,-3.88131,-0.0606381
-3.42624,-0.844005,-0.745525,-1.31705,-3.40498,-0.45839,-0.419521,-0.130873,-0.246227,-0.300476,2.38374,0.73145,0.1047,0.486498,2.82788,3.12629,0.582476,0.755589,0.872069,2.90894,-0.0157041,0.0215543,0.0794571,0.27198,-0.293467,-1.04244,-1.70013,-3.96172,-0.0401816
-3.39831,-0.922563,-0.897124,-1.36965,-3.02163,-0.203125,-0.0159506,0.242466,0.107577,0.255115,2.06901,0.495088,0.127416,0.480055,2.14393,3.10056,0.392122,0.884248,0.84532,2.22179,-0.0160252,0.0236908,-0.00685468,0.194623,-0.311079,-1.11095,-1.67642,-3.92878,-0.024368
-3.58718,-1.07789,-0.90529,-1.54206,-3.20775,-0.135379,0.0652813,0.0185979,0.225144,0.0621936,2.48882,0.873746,0.23194,0.569905,2.45018,3.49424,0.807794,0.945471,0.978789,2.76722,-0.0147288,0.0227491,0.0151815,0.309659,-0.241463,-1.04095,-1.67021,-3.86163,-0.0766356
-3.3209,-1.01798,-0.90436,-1.40894,-3.18863,-0.409516,-0.119874,0.0877937,0.0185062,0.0599348,2.08044,0.657642,0.0565241,0.372139,2.48045,3.35357,0.814506,1.04498,1.07244,2.80836,-0.0154669,0.0216528,-0.00939172,0.256286,-0.260912,-1.037,-1.66657,-3.90513,-0.0312765
-3.49934,-1.03205,-0.807233,-1.67961,-3.5384,-0.0834487,0.081445,0.0669535,0.279868,0.078218,2.27813,0.624416,0.136534,0.628908,2.5903,3.29278,0.657504,0.789167,1.08575,2.83738,-0.016019,0.023188,0.0830062,0.24974,-0.261297,-1.06133,-1.65146,-3.95214,-0.0477903
-3.24005,-0.852889,-0.784791,-1.19439,-3.09158,-0.266929,-0.119398,-0.0387912,-0.0782505,-0.174834,1.84442,0.42334,0.0741112,0.105918,2.28041,2.93705,0.58858,0.93978,0.892739,2.82705,-0.0163095,0.0217467,0.0128293,0.183872,-0.322212,-1.07055,-1.65835,-3.86562,-0.0129155
-3.49412,-0.991718,-0.818301,-1.33927,-3.23911,-0.35898,-0.229023,-0.124548,-0.239865,-0.188026,2.08882,0.63618,-0.00114795,0.307433,2.59952,3.33261,0.70026,0.971951,0.833216,2.8384,-0.0150738,0.0222425,0.0707644,0.260062,-0.280792,-1.00346,-1.71179,-3.92274,-0.0236832
-3.47799,-1.02923,-0.833121,-1.52468,-3.60286,-0.107854,0.117995,0.126732,0.0127881,0.237467,2.09655,0.477094,-0.0920876,0.251831,2.66096,3.10165,0.397492,0.821132,0.810938,2.7519,-0.0157096,0.0233552,0.079403,0.315041,-0.218149,-1.03571,-1.65454,-3.94648,-0.00481329
-3.37375,-1.00675,-0.666101,-1.43915,-3.31115,-0.425043,-0.160189,-0.0483,-0.123668,-0.155772,2.5184,1.02189,0.181119,0.849992,2.97117,3.25918,0.672131,0.792379,0.965872,2.59591,-0.0158741,0.0230568,0.121986,0.300523,-0.261727,-1.14429,-1.65912,-4.04056,-0.0435222
-3.73215,-1.2575,-0.842231,-1.58371,-3.55476,-0.182466,0.0678524,0.0594595,-0.108798,0.0103818,2.41049,0.831041,0.119058,0.716391,2.97408,3.55976,0.959249,0.961238,1.398,3.25769,-0.0159546,0.0228322,-0.00780755,0.232655,-0.320796,-1.09193,-1.67429,-3.9568,-0.0321021
-3.75546,-1.22754,-0.974125,-1.74439,-3.29328,-0.157816,-0.06577,-0.0925795,-0.0338101,-0.116099,2.58802,0.871815,0.357571,0.805496,2.71468,3.41647,0.912452,1.09785,1.13777,3.00465,-0.0165224,0.0225411,0.0727119,0.277063,-0.3428,-1.07099,-1.73988,-4.01023,0.00225842
-3.61899,-1.25646,-0.877784,-1.59345,-3.6969,-0.0363013,0.121617,0.155754,0.29374,0.257457,2.23771,0.685531,0.00386863,0.250388,2.63139,3.50713,0.940052,0.970731,1.14407,3.0635,-0.0153691,0.0221306,0.0294014,0.288502,-0.277983,-1.13143,-1.67063,-4.03718,-0.0597997
-3.22907,-0.780931,-0.653734,-1.11319,-3.17824,-0.6266,-0.411084,-0.132169,-0.379622,-0.325526,2.42822,0.78707,0.160692,0.469242,2.71823,3.36728,0.754007,0.920041,0.844268,2.96064,-0.0148833,0.0216106,0.0703259,0.216492,-0.254154,-1.11135,-1.57551,-3.91155,-0.0981086
-3.288,-0.893446,-0.671614,-1.38457,-3.09192,-0.143121,-0.0883631,-0.0407558,0.0352595,0.0215983,2.04675,0.549173,-0.0616707,0.312446,2.25625,2.96105,0.557375,0.717778,0.850413,2.59964,-0.0149703,0.0216851,0.0379915,0.294674,-0.239316,-1.07065,-1.62399,-3.88352,-0.0591629
-3.35082,-1.02555,-0.648339,-1.34882,-3.10658,-0.319827,-0.0930837,-0.134631,-0.115945,-0.300942,2.08416,0.627483,0.122154,0.48567,2.62105,3.33512,0.905275,0.862623,1.19584,2.93053,-0.0159421,0.0226783,0.0293877,0.245618,-0.323053,-1.06551,-1.6912,-3.93671,-0.018949
-3.23096,-0.911409,-0.719475,-1.08716,-3.10758,-0.15295,0.0714259,0.0446744,-0.222239,0.252651,1.84361,0.363818,-0.0439484,0.031537,2.10215,2.91255,0.546244,0.766625,0.702216,2.47889,-0.0155842,0.0215108,0.0558568,0.257998,-0.306781,-1.02599,-1.65875,-3.8892,-0.0360862
-3.19785,-0.729535,-0.561747,-1.16331,-2.98799,-0.441644,-0.250883,-0.212982,-0.206441,-0.264533,1.99956,0.412239,-0.0287309,0.322642,2.2465,3.197,0.582018,0.817131,1.02344,2.80226,-0.0164387,0.0233277,0.0089563,0.167433,-0.310757,-1.14433,-1.68454,-3.95566,-0.0917126
-3.55448,-1.07313,-0.918372,-1.55128,-3.14666,-0.119963,0.0190388,0.106459,0.0568084,0.28847,2.15227,0.794212,0.125319,0.645167,2.46104,3.31796,0.750963,1.02907,1.2108,2.67016,-0.0153225,0.0233577,-0.0126002,0.201002,-0.350316,-1.11696,-1.72292,-3.98359,-0.0808725
-3.34017,-0.830784,-0.683765,-1.28879,-3.19661,-0.362326,-0.1502,0.0339486,-0.0942393,0.0590174,2.15244,0.565505,-0.0644458,0.344124,2.37499,3.14633,0.511701,0.86222,0.934237,2.6914,-0.0155433,0.0238066,-0.013485,0.226068,-0.3057,-1.07656,-1.66333,-3.98349,-0.0454801
-3.36853,-1.00012,-0.815105,-1.4401,-3.35279,-0.167422,0.111422,0.105104,0.0392554,0.249493,2.24366,0.633217,0.16797,0.53837,2.47196,3.32804,0.707324,0.964448,1.06206,3.03102,-0.0160214,0.0214387,0.0234924,0.288489,-0.254541,-1.10016,-1.61464,-3.83547,-0.0795666
-3.16975,-0.745304,-0.79855,-1.47023,-2.91459,-0.269866,-0.189286,-6.32151e-05,0.0048177,-0.259635,1.78678,0.314987,-0.108089,0.367148,2.1119,3.13725,0.590039,0.814557,1.11237,2.51472,-0.0137933,0.0220789,0.0387706,0.18727,-0.306614,-1.02254,-1.70069,-3.90369,-0.0384118
-3.33682,-0.806527,-0.81051,-1.35813,-3.13852,-0.456531,-0.317312,-0.0365034,-0.0843378,-0.161691,2.11628,0.48947,0.0749452,0.41538,2.28055,3.08175,0.579852,0.826154,0.809969,2.74747,-0.0149331,0.0222923,0.0151051,0.255633,-0.230276,-1.01044,-1.65539,-3.86954,-0.072585
-3.61336,-1.13035,-0.895209,-1.65447,-3.28764,-0.00313968,0.0415421,0.105283,0.129892,-0.12475,2.42376,0.832998,0.177555,0.618828,2.66138,3.35032,0.705788,0.90033,1.14777,2.65848,-0.0144689,0.0220934,0.0450704,0.250326,-0.232036,-1.09842,-1.6907,-3.94517,-0.0594158
-3.0518,-0.755823,-0.732985,-1.35,-3.02434,-0.280861,-0.0690616,0.0916324,-0.0903055,-0.235626,1.86579,0.385691,-0.0595946,0.254775,2.49087,3.01453,0.52098,0.824947,0.968592,2.85201,-0.0152239,0.0223859,-0.00247557,0.244768,-0.234891,-0.996486,-1.65763,-3.93409,-0.0644317
-3.42301,-1.0366,-0.71812,-1.39638,-3.24657,-0.404885,-0.123671,-0.127264,-0.0525857,-0.125101,2.28677,0.723354,0.0101086,0.26345,2.43823,3.42083,0.728595,0.799784,0.882154,2.85291,-0.0148098,0.0247068,0.00704829,0.194346,-0.279488,-1.04549,-1.72398,-4.01248,-0.0733667
-3.40044,-0.951938,-0.851686,-1.58421,-3.20596,-0.321687,-0.0403568,0.126299,0.267807,0.00121404,2.00175,0.534532,0.0363502,0.427364,2.13471,3.38641,0.718672,0.918543,1.0208,2.96669,-0.0159598,0.0216852,-0.00350792,0.195281,-0.272743,-1.0551,-1.77825,-4.00122,-0.0698741
-3.31796,-0.727955,-0.655716,-1.38369,-3.03381,-0.23616,-0.0694047,0.0278101,0.078221,-0.0962645,2.10722,0.492703,0.0219723,0.443997,2.31109,3.05853,0.370877,0.679505,0.869462,2.41496,-0.0151399,0.0226619,-0.00735208,0.21155,-0.276721,-1.02787,-1.59642,-3.83687,-0.0762428
-3.3967,-1.04808,-0.795848,-1.45445,-3.388,-0.294145,0.0306868,0.0138183,0.0555381,0.140886,2.00101,0.498044,0.0100625,0.299401,2.51155,3.21612,0.753684,0.838599,1.03219,3.06876,-0.0157459,0.0212254,-0.00950996,0.266348,-0.266413,-1.04993,-1.64263,-3.892,-0.046376
-3.28789,-0.909677,-0.664183,-1.07724,-3.06667,-0.485844,-0.133453,-0.0808395,-0.111385,-0.177894,2.30287,0.693414,0.0280527,0.189857,2.63664,3.28262,0.709143,0.733782,0.856174,2.78802,-0.016056,0.0228316,-0.00781475,0.267169,-0.236363,-1.08239,-1.65628,-3.92724,-0.0371521
-3.53354,-0.986452,-0.708433,-1.46134,-3.39797,-0.280363,-0.172046,-0.0231814,-0.19643,0.000252939,2.38997,0.765938,0.049977,0.615267,2.64081,3.31367,0.641205,0.78818,0.931514,2.95187,-0.0164145,0.0236864,0.0613349,0.276792,-0.299584,-1.12428,-1.70712,-4.02788,-0.0141874
-3.52538,-0.88788,-0.745953,-1.31137,-3.29688,-0.234506,-0.208836,-0.0747382,-0.16906,-0.19291,2.34806,0.73019,0.0122654,0.311183,2.58843,3.37567,0.658014,0.865021,0.93825,3.06473,-0.0163074,0.0241991,0.0183285,0.25878,-0.255319,-1.05801,-1.7418,-4.09247,-0.0351843
-3.7458,-1.25088,-1.03015,-1.59489,-3.61038,-0.134875,-0.0286126,0.103191,0.119225,-0.0142108,2.27894,0.688198,0.118067,0.442133,2.80062,3.67693,1.05941,1.09041,1.13799,3.0739,-0.015802,0.0213768,0.0673857,0.26265,-0.272583,-1.08864,-1.75922,-4.01235,-0.0294588
-3.24431,-0.787257,-0.754981,-1.08076,-3.04156,-0.330164,-0.189866,0.100247,-0.104962,0.0403738,2.04979,0.492944,-0.115778,0.141892,2.15965,3.15033,0.634965,0.755784,0.699711,2.49629,-0.0163317,0.0230688,0.0516024,0.197969,-0.260057,-1.05956,-1.65876,-3.8843,-0.0702113
-3.41167,-0.986445,-0.68212,-1.51428,-3.34808,-0.0600402,0.0704836,0.00334659,0.254759,0.12003,2.15131,0.684155,0.0352094,0.430953,2.63089,3.07617,0.570345,0.688551,0.954157,2.75313,-0.0168015,0.0228998,0.0625163,0.275528,-0.346452,-1.08783,-1.66243,-3.93942,-0.0340269
-3.33365,-1.05712,-0.689992,-1.25232,-3.21309,-0.23305,0.0506655,-0.0091928,-0.132304,0.0839246,2.04072,0.635094,-0.0410662,0.258501,2.50022,3.19429,0.734405,0.923033,0.969248,2.68691,-0.0150149,0.0217964,0.0135137,0.197355,-0.255239,-1.01837,-1.62149,-3.88353,-0.0978512
-3.119,-0.752563,-0.528742,-1.2166,-2.9363,-0.307746,-0.128471,-0.0140615,-0.0481952,-0.125726,2.16875,0.53695,-0.237747,0.396993,2.1025,2.97954,0.426215,0.596296,0.855823,2.49872,-0.015943,0.0227268,0.00454189,0.28097,-0.290639,-1.06583,-1.64693,-3.90364,-0.053012
-3.35967,-0.881016,-0.621278,-1.34392,-3.52095,-0.329265,-0.270639,-0.144519,-0.164692,-0.0583801,2.35181,0.750786,0.0513058,0.68518,2.96549,3.11429,0.637842,0.803461,1.03178,3.08099,-0.0146604,0.0218948,0.0433301,0.187176,-0.249978,-1.07136,-1.65517,-3.88024,-0.0681551
-3.2798,-0.798073,-0.634956,-1.32952,-3.00847,-0.3538,-0.309655,-0.067481,-0.182261,-0.0415979,2.18492,0.650418,-0.067008,0.362483,2.38638,3.25017,0.768606,0.846042,0.985848,2.70091,-0.0155244,0.0228666,0.0339228,0.200135,-0.323124,-1.0516,-1.70898,-3.95018,-0.0768258
-3.23869,-0.941224,-0.885742,-1.35916,-3.07216,-0.509095,-0.358424,-0.0307294,-0.164912,-0.367209,1.88309,0.507336,0.132756,0.148832,2.29139,3.27512,0.768579,1.05149,1.1461,2.84481,-0.0158491,0.0213811,0.00690513,0.253203,-0.295162,-1.06324,-1.6224,-3.86008,-0.0417427
-3.06214,-0.683501,-0.676852,-1.1747,-3.06237,-0.433516,-0.248531,-0.0770224,-0.191102,-0.169139,2.14189,0.618293,0.102727,0.507281,2.63967,2.92008,0.436087,0.886867,0.848132,2.60793,-0.015098,0.0227104,0.000917818,0.223778,-0.293833,-1.08715,-1.63712,-3.92848,-0.0810209
-3.53064,-1.06683,-0.770876,-1.58152,-3.07887,-0.319835,-0.112787,-0.117322,0.0154054,-0.182149,2.03847,0.464278,0.0141496,0.386139,2.21991,3.31,0.773306,0.942549,1.21455,2.82495,-0.0154966,0.0223111,0.0378397,0.282942,-0.325296,-1.09853,-1.73667,-3.91932,-0.0594027
-3.29191,-0.772669,-0.798406,-1.39411,-2.89815,-0.43602,-0.264763,-0.0419771,-0.234266,-0.248576,2.15444,0.635008,0.211589,0.727625,2.48246,2.95318,0.365165,0.814242,0.924612,2.51338,-0.0161334,0.0234936,0.0591336,0.247838,-0.303316,-1.08776,-1.67605,-3.95848,-0.0938521
-3.26862,-0.844754,-0.700763,-1.42627,-2.98357,-0.127817,0.023637,0.0689482,0.104952,0.133233,1.87114,0.533715,-0.0331947,0.447399,2.31272,3.20547,0.616353,0.944724,1.06522,2.3951,-0.015052,0.0223637,0.0273978,0.216539,-0.283171,-1.05002,-1.62625,-3.93253,-0.0879281
-3.36512,-0.90328,-0.69609,-1.5183,-3.20426,-0.201289,-0.0606185,0.095312,0.198297,0.0203695,2.18854,0.649102,0.0302603,0.630003,2.55536,3.08645,0.600977,0.790929,0.972628,2.93171,-0.0166939,0.0219808,-0.0185967,0.179144,-0.295067,-1.11193,-1.65055,-3.96172,-0.083467
-3.46623,-1.12227,-0.865243,-1.48633,-3.58585,-0.163143,0.179543,0.108207,-0.0628684,0.0674638,2.23076,0.691795,0.0154405,0.575512,2.64321,3.27931,0.689984,0.936543,1.09425,2.85624,-0.0156344,0.0235234,-0.0074136,0.237766,-0.247393,-1.02522,-1.68811,-4.07865,-0.0850064
-3.19943,-0.966306,-0.786987,-1.30376,-3.10761,-0.394684,-0.057212,0.007682,-0.135165,0.159792,1.96317,0.458721,0.090011,0.317245,2.1274,3.03118,0.669108,0.911289,0.956427,2.77873,-0.015026,0.0209917,-0.00191748,0.226056,-0.298053,-1.04624,-1.61394,-3.85916,-0.081815
-3.24015,-0.715836,-0.724277,-1.17325,-2.98829,-0.142711,-0.0480697,0.127166,0.053017,0.175652,2.20465,0.486132,-0.00918607,0.182587,2.28644,3.17422,0.6134,0.797525,0.606636,2.64193,-0.0168319,0.0227169,0.106829,0.329419,-0.243586,-1.02596,-1.67045,-3.97964,-0.076585
-3.50627,-1.03364,-0.897658,-1.58866,-3.34518,-0.235329,0.00203966,0.0402403,0.0591029,0.0244908,2.29926,0.577918,0.0798154,0.475558,2.45901,3.17704,0.472037,0.835688,0.851704,2.75672,-0.0152372,0.0218395,0.0509388,0.234507,-0.248944,-0.956536,-1.67858,-3.91464,-0.0770662
